,Name,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_Av,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,LZ_Av,CTW_Av,Participant
369,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.3,3.0395698488912264,0.19480908679495434,0.14558370879672203,IMP1,1.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
370,P3_D6_G1_M6_R1_T1,MC,DC,Z1,A3,2.4,2.88575493391204,0.030200856836282413,0.03026639554355699,IMP0,3.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
371,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.4,3.0,0.07807904100713726,0.062321793149281664,IMP1,1.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
372,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A3,2.5,3.770533076932954,0.09609806987549781,0.08947143249213238,IMP1,4.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
373,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A2,2.6,3.4475107993128686,0.21822179228398825,0.19115340394747682,IMP1,4.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
374,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A2,2.7,2.535771129870142,0.17818541534669205,0.15270619944235425,IMP0,4.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
375,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A2,2.8,3.8968455608047785,0.09506562527116337,0.07837588706453663,IMP1,6.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
376,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A2,2.9,3.483987450261593,0.08543346376516099,0.07374564879786304,IMP1,4.5,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
377,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A2,2.1,3.5769978708805885,0.18914039426522877,0.14171975762146655,IMP1,4.5,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
378,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.11,5.0184400685164015,0.24417459680663442,0.19236298866320894,IMP2,4.5,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
379,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.12,5.423252465009429,0.28238489617643814,0.24706625051398873,IMP2,4.5,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
380,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A1,2.13,4.870394707819855,0.40374481721371963,0.3471651887852618,IMP1,4.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
381,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A1,2.14,3.507523966848205,0.4399363773764578,0.3313026523815815,IMP1,4.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
382,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A1,2.15,2.8846454314646808,0.34599402182244565,0.2743156047258783,IMP0,2.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
383,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A1,2.15,6.458206729546571,0.5272269898996492,0.4154786209952113,IMP2,2.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
384,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A1,2.16,2.3947368421052655,0.5274563108910807,0.44463766603232985,IMP0,2.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
385,P3_D5_G1_M6_R2_T1,MC,DC,Z1,A2,1.1,1.4340218045197872,0.010719041247856009,0.015309165187729387,IMP0,4.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
386,P3_D5_G1_M6_R2_T1,MC,DC,Z1,A3,1.2,2.4921287372748058,0.015380577481648408,0.01752132698825516,IMP0,4.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
387,P3_D5_G1_M6_R2_T1,MC,DI,Z2,A3,1.3,2.3732584622593915,0.09340551160761282,0.08333314055389665,IMP0,4.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
388,P3_D5_G1_M6_R2_T1,MC,DC,Z3,A3,1.4,2.8247641616118413,0.1227850064717292,0.09207006241253879,IMP0,4.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
389,P3_D5_G1_M6_R2_T1,MC,DC,Z3,A2,1.5,2.596967954072497,0.17614714998221803,0.1383103889374176,IMP0,4.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
390,P3_D5_G1_M6_R2_T1,MC,DI,Z3,A2,1.6,4.535167670453603,0.2267624349699631,0.17163421833312176,IMP1,4.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
391,P3_D5_G1_M6_R2_T1,MC,DI,Z2,A3,1.7,5.076649010015879,0.1176034510535044,0.0904685811825209,IMP2,4.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
392,P3_D5_G1_M6_R2_T1,MI,DI,Z2,A1,1.8,2.5871886253478094,0.34143446707792946,0.2969690099738863,IMP0,3.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
393,P3_D5_G1_M6_R2_T1,MI,DI,Z3,A1,1.8,1.3893615096044885,0.6795168759233021,0.6551266895852492,IMP0,1.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
394,P3_D5_G1_M6_R2_T1,MC,DI,Z2,A1,1.9,2.8036198204079645,0.3890576839491856,0.31514234045365475,IMP0,3.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
395,P3_D5_G1_M6_R2_T1,MC,DC,Z3,A1,1.1,2.286653334746179,0.2813685254102964,0.2464691436895071,IMP0,3.0,4,4,4,6,7,7,6,7,6,4,6,7,5,6,,,6.25,5.833333333333333,6.041666666666666,D5,M6,R2,0.4143445045747043,[0.44823242],P3
396,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A1,9.1,1.856155456420666,0.11602998028739188,0.071274454217335,IMP0,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
397,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.2,2.0,0.4031880576493713,0.29489360480489585,IMP0,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
398,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.3,2.0,0.46695780856068664,0.4089482746699219,IMP0,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
399,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.4,3.1402228723404244,0.4786962510804366,0.4179226128834185,IMP1,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
400,P7_D6_G1_M6_R2_T1,MC,DC,Z1,A2,9.5,5.0,0.0012636706561612889,0.006647657935923334,IMP2,1.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
401,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.5,5.0,0.006117028325508599,0.010636252697477366,IMP2,1.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
402,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.6,5.0,0.0585054316452047,0.053216251160733974,IMP2,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
403,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.7,5.2782883113557775,0.109410763901942,0.09916643725913701,IMP2,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
404,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.8,6.0,0.002574603764497847,0.00787222650306712,IMP2,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
405,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.9,3.548784094726127,0.007036840705017416,0.010863672574232638,IMP1,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
406,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.1,3.0,0.0006453183779762,0.005982892142331,IMP1,1.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
407,P7_D6_G1_M6_R2_T1,MC,DC,Z1,A2,9.1,3.0,0.03045089424158667,0.030246843608451344,IMP1,1.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
408,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.11,3.0,0.14274257594334153,0.12013017643680489,IMP1,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
409,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.12,4.398109958118867,0.17803318564119847,0.13865352539852188,IMP1,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
410,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.13,6.0,0.13939917959440368,0.10698818889815509,IMP2,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
411,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.14,6.0,0.3255828879615961,0.27169369022820977,IMP2,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
412,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.15,5.2196224736960195,0.41040926460646854,0.30755804919170515,IMP2,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
413,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.16,3.4095084337349397,0.3317176882850425,0.2907685581172887,IMP1,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
414,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.17,1.0,0.3607239320113305,0.31410183747237974,IMP0,2.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
415,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.18,0.889102564102563,0.41953172751344914,0.3550716423600814,IMP0,4.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
416,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A1,9.19,0.0,0.5816415164871858,0.39273413420015924,IMP0,1.0,3,4,3,5,4,7,7,7,7,4,5,1,5,6,7.0,7.0,3.75,5.833333333333333,4.791666666666666,D6,M6,R2,0.518780265745722,[0.5545651],P7
417,P7_D5_G1_M6_R1_T1,MC,DC,Z2,A2,10.1,1.7210264706327916,0.09141875937484997,0.07408228211533435,IMP0,10.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
418,P7_D5_G1_M6_R1_T1,MC,DC,Z2,A2,10.2,4.605049427515144,0.009636601534098795,0.013197556196318435,IMP1,6.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
419,P7_D5_G1_M6_R1_T1,MC,DI,Z3,A2,10.3,6.152207045779485,0.23988657194813154,0.2078501047965377,IMP2,10.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
420,P7_D5_G1_M6_R1_T1,MC,DC,Z2,A2,10.4,5.0,0.10310136554810834,0.08136733313570216,IMP2,2.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
421,P7_D5_G1_M6_R1_T1,MC,DI,Z3,A1,10.5,5.0,0.19467738164016885,0.14259226272555653,IMP2,5.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
422,P7_D5_G1_M6_R1_T1,MC,DC,Z3,A1,10.5,5.0,0.3060137722796739,0.21455315988192714,IMP2,7.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
423,P7_D5_G1_M6_R1_T1,MC,DC,Z2,A3,10.6,5.817147533714368,0.08344904910683336,0.03613666853967947,IMP2,8.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
424,P7_D5_G1_M6_R1_T1,MC,DI,Z2,A3,10.7,6.286026373508848,0.017328738788083,0.020396223212492157,IMP2,8.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
425,P7_D5_G1_M6_R1_T1,MC,DI,Z3,A2,10.8,6.999999999999999,0.34910387787571645,0.2956092617597202,IMP2,8.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
426,P7_D5_G1_M6_R1_T1,MC,DC,Z3,A1,10.9,6.039215686274507,0.6234682506686329,0.5959625339555311,IMP2,4.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
427,P7_D5_G1_M6_R1_T1,MI,DI,Z3,A1,10.9,0.0,0.6048943109413651,0.5384602928097938,IMP0,2.0,6,5,2,4,7,6,5,5,4,4,3,1,5,6,6.0,6.0,3.75,4.333333333333333,4.041666666666666,D5,M6,R1,0.4670114190175631,[0.50681357],P7
428,P5_D5_G3_M5_R1_T1,MC,DI,Z2,A1,5.1,6.249390018509374,0.033974618251466505,0.026673727467892525,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
429,P5_D5_G3_M5_R1_T1,MI,DI,Z3,A2,5.2,6.0,0.30232158176104384,0.2308399218249394,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
430,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.3,6.0,0.2964034544219933,0.2358256652768819,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
431,P5_D5_G3_M5_R1_T1,MC,DI,Z3,A1,5.4,6.0,0.15358379210235082,0.11965784284662084,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
432,P5_D5_G3_M5_R1_T1,MC,DI,Z2,A1,5.5,5.65214071837289,0.0020452648856088005,0.007478615177913758,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
433,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.6,3.4370749494437707,0.043277858274696705,0.03689450154437472,IMP1,1.25,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
434,P5_D5_G3_M5_R1_T1,MI,DC,Z3,A1,5.7,6.4330064764760335,0.2793013974672818,0.13262077582167142,IMP2,0.5,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
435,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.8,7.0,0.25018765525475184,0.1333686373394628,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
436,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.9,7.0,0.154537992183308,0.12428098677478573,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
437,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.1,6.798205108822875,0.18204944023029968,0.13112505278608866,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
438,P5_D5_G3_M5_R1_T1,MI,DI,Z3,A1,5.11,1.8005981580017096,0.30988744056904993,0.22340663158749782,IMP0,2.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
439,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.12,4.315013101204637,0.03794965232884908,0.041064396067817574,IMP1,0.75,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
440,P5_D5_G3_M5_R1_T1,MC,DC,Z3,A1,5.13,5.171641791044776,0.16701036771489286,0.13636008341062833,IMP2,1.0,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
441,P5_D5_G3_M5_R1_T1,MC,DC,Z3,A1,5.14,0.0,0.37634240293626825,0.1410253147835174,IMP0,0.5,6,6,6,6,7,7,6,7,6,6,6,1,6,6,7.0,7.0,5.25,6.166666666666667,5.708333333333334,D5,M5,R1,0.2522199628629754,[0.32646857],P5
442,P7_D1_G1_M1_R1_T1,MC,DI,Z2,A2,10.1,3.7873537468006084,0.06796479082323176,0.06143148181857764,IMP1,10.0,7,7,1,6,7,7,6,6,6,1,4,1,6,6,7.0,7.0,3.75,5.0,4.375,D1,M1,R1,,[nan],P7
443,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A2,10.2,7.0,0.09834043413355532,0.07350410346292419,IMP2,8.0,7,7,1,6,7,7,6,6,6,1,4,1,6,6,7.0,7.0,3.75,5.0,4.375,D1,M1,R1,,[nan],P7
444,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A2,10.3,7.0,0.2666559754786453,0.1970452520789463,IMP2,8.0,7,7,1,6,7,7,6,6,6,1,4,1,6,6,7.0,7.0,3.75,5.0,4.375,D1,M1,R1,,[nan],P7
445,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A1,10.4,7.0,0.3765882703385906,0.29234586604572144,IMP2,4.0,7,7,1,6,7,7,6,6,6,1,4,1,6,6,7.0,7.0,3.75,5.0,4.375,D1,M1,R1,,[nan],P7
446,P7_D1_G1_M1_R1_T1,MI,DI,Z2,A3,10.5,7.0,0.06364790357258948,0.053735234982047284,IMP2,9.0,7,7,1,6,7,7,6,6,6,1,4,1,6,6,7.0,7.0,3.75,5.0,4.375,D1,M1,R1,,[nan],P7
447,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A3,10.6,7.0,0.09382613738715562,0.0738343280292217,IMP2,8.0,7,7,1,6,7,7,6,6,6,1,4,1,6,6,7.0,7.0,3.75,5.0,4.375,D1,M1,R1,,[nan],P7
448,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A1,10.7,7.0,0.3762433738836488,0.31438673709820497,IMP2,8.0,7,7,1,6,7,7,6,6,6,1,4,1,6,6,7.0,7.0,3.75,5.0,4.375,D1,M1,R1,,[nan],P7
449,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A1,10.8,4.697368421052633,0.6927720749287216,0.45375513563679126,IMP1,8.0,7,7,1,6,7,7,6,6,6,1,4,1,6,6,7.0,7.0,3.75,5.0,4.375,D1,M1,R1,,[nan],P7
450,P4_D6_G2_M6_R2_T1,MC,DC,Z2,A3,3.1,1.0,0.010679925618000437,0.014458656010633305,IMP0,2.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
451,P4_D6_G2_M6_R2_T1,MC,DC,Z1,A3,3.1,1.0,0.046932897258413174,0.04504765848343369,IMP0,2.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
452,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A2,3.2,1.0,0.32268542658515703,0.2512814699779038,IMP0,2.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
453,P4_D6_G2_M6_R2_T1,MC,DC,Z2,A2,3.2,1.0,0.24664296007486483,0.1893409395631824,IMP0,2.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
454,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A3,3.3,1.0,0.13120171295697983,0.11205102283708565,IMP0,4.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
455,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A2,3.4,1.0,0.1873181496273899,0.16979447899935496,IMP0,3.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
456,P4_D6_G2_M6_R2_T1,MC,DC,Z1,A2,3.4,1.0,0.004023449532082799,0.008514115741009515,IMP0,1.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
457,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A1,3.5,1.0,0.18476477634476784,0.14794060570127668,IMP0,4.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
458,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A2,3.6,1.0,0.15279910447864914,0.12638859650674325,IMP0,4.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
459,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A2,3.7,1.0,0.22252121780357598,0.20056933658100254,IMP0,4.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
460,P4_D6_G2_M6_R2_T1,MC,DC,Z2,A2,3.8,0.9208781086916289,0.11382697484742882,0.09504640017021358,IMP0,4.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
461,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A1,3.9,1.0,0.28042356594827467,0.2556974141781958,IMP0,4.0,1,1,1,7,1,1,7,7,7,7,7,1,1,1,,,2.5,6.0,4.25,D6,M6,R2,0.4370801854579944,[0.46456543],P4
