,Name,t_%,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
117,P13_D5_G5_M5_R1_T1,0.0,0.0083671645235888,0.0,P13,D5,M5,R1,D5_M5,0.1
118,P13_D5_G5_M5_R1_T1,0.034482758620689655,0.0041835822617944,4.0,P13,D5,M5,R1,D5_M5,0.1
119,P13_D5_G5_M5_R1_T1,0.06896551724137931,0.0041835822617944,8.0,P13,D5,M5,R1,D5_M5,0.1
120,P13_D5_G5_M5_R1_T1,0.10344827586206896,0.0251014935707664,12.0,P13,D5,M5,R1,D5_M5,0.2
121,P13_D5_G5_M5_R1_T1,0.13793103448275862,0.0481111960106357,16.0,P13,D5,M5,R1,D5_M5,0.2
122,P13_D5_G5_M5_R1_T1,0.1724137931034483,0.0083671645235888,20.0,P13,D5,M5,R1,D5_M5,0.2
123,P13_D5_G5_M5_R1_T1,0.20689655172413793,0.181985828388057,24.0,P13,D5,M5,R1,D5_M5,0.3
124,P13_D5_G5_M5_R1_T1,0.2413793103448276,0.1087731388066547,28.0,P13,D5,M5,R1,D5_M5,0.3
125,P13_D5_G5_M5_R1_T1,0.27586206896551724,0.1715268727335709,32.0,P13,D5,M5,R1,D5_M5,0.3
126,P13_D5_G5_M5_R1_T1,0.3103448275862069,0.121323885592038,36.0,P13,D5,M5,R1,D5_M5,0.4
127,P13_D5_G5_M5_R1_T1,0.3448275862068966,0.2886671760638146,40.0,P13,D5,M5,R1,D5_M5,0.4
128,P13_D5_G5_M5_R1_T1,0.3793103448275862,0.303309713980095,44.0,P13,D5,M5,R1,D5_M5,0.4
129,P13_D5_G5_M5_R1_T1,0.41379310344827586,0.020917911308972,48.0,P13,D5,M5,R1,D5_M5,0.5
130,P13_D5_G5_M5_R1_T1,0.4482758620689655,0.1066813476757575,52.0,P13,D5,M5,R1,D5_M5,0.5
131,P13_D5_G5_M5_R1_T1,0.4827586206896552,0.1108649299375519,56.0,P13,D5,M5,R1,D5_M5,0.5
132,P13_D5_G5_M5_R1_T1,0.5172413793103449,0.181985828388057,60.0,P13,D5,M5,R1,D5_M5,0.6
133,P13_D5_G5_M5_R1_T1,0.5517241379310345,0.2405559800531788,64.0,P13,D5,M5,R1,D5_M5,0.6
134,P13_D5_G5_M5_R1_T1,0.5862068965517241,0.14224179690101,68.0,P13,D5,M5,R1,D5_M5,0.6
135,P13_D5_G5_M5_R1_T1,0.6206896551724138,0.2091791130897207,72.0,P13,D5,M5,R1,D5_M5,0.7
136,P13_D5_G5_M5_R1_T1,0.6551724137931034,0.1380582146392156,76.0,P13,D5,M5,R1,D5_M5,0.7
137,P13_D5_G5_M5_R1_T1,0.6896551724137931,0.1673432904717765,80.0,P13,D5,M5,R1,D5_M5,0.7
138,P13_D5_G5_M5_R1_T1,0.7241379310344828,0.1589761259481877,84.0,P13,D5,M5,R1,D5_M5,0.8
139,P13_D5_G5_M5_R1_T1,0.7586206896551724,0.1234156767229352,88.0,P13,D5,M5,R1,D5_M5,0.8
140,P13_D5_G5_M5_R1_T1,0.7931034482758621,0.1882612017807486,92.0,P13,D5,M5,R1,D5_M5,0.8
141,P13_D5_G5_M5_R1_T1,0.8275862068965517,0.0983141831521687,96.0,P13,D5,M5,R1,D5_M5,0.9
142,P13_D5_G5_M5_R1_T1,0.8620689655172413,0.1024977654139631,100.0,P13,D5,M5,R1,D5_M5,0.9
143,P13_D5_G5_M5_R1_T1,0.896551724137931,0.2070873219588235,104.0,P13,D5,M5,R1,D5_M5,0.9
