,Name,Assigned,Rater,FLOW,t_var,t_LZ_guitar_zd,t_LZ_drum,t_var_drum,t_var_guitar_zd,t_LZ,IMPRO,Artist,Participant,Dance_mode,Music_mode,Palo,Condition,Pair
311,P6_D1_G1_M1_R1_T1,0.8,P6,5.0,54.33328683445611,0.0076699008132897345,0.12481020414353333,20.17550336316771,16.37421433906883,0.06135920650631804,,P,P6,D1,M1,R1,D1_M1,P6_G1
312,P6_D1_G1_M1_R1_T1,0.9,G1,7.0,55.99666371532439,0.3880272547814319,0.1202779900265894,20.83616369370672,20.562658743662215,0.36954976645850657,3.5,G,P6,D1,M1,R1,D1_M1,P6_G1
313,P6_D1_G1_M1_R1_T1,1.0,G1,7.0,57.68211813411344,0.3460506385296773,0.22828682053541632,22.509593474831103,20.425259563080584,0.5054019829797933,3.5,G,P6,D1,M1,R1,D1_M1,P6_G1
314,P6_D1_G1_M1_R1_T1,1.0,P6,4.0,57.68211813411344,0.3460506385296773,0.22828682053541632,22.509593474831103,20.425259563080584,0.5054019829797933,1.0,P,P6,D1,M1,R1,D1_M1,P6_G1
315,P6_D1_G1_M1_R2_T1,0.1,G1,7.0,52.19133860875456,0.03556044922525248,0.012550746785383225,11.316319907272327,18.675873198605178,0.0083671645235888,2.0,G,P6,D1,M1,R2,D1_M1,P6_G1
316,P6_D1_G1_M1_R2_T1,0.2,G1,7.0,53.363617428241334,0.2128397475687908,0.0041835822617944,11.403270187131207,20.508984830440667,0.0496800393588086,,G,P6,D1,M1,R2,D1_M1,P6_G1
317,P6_D1_G1_M1_R2_T1,0.2,P6,6.0,53.363617428241334,0.2128397475687908,0.0041835822617944,11.403270187131207,20.508984830440667,0.0496800393588086,5.0,P,P6,D1,M1,R2,D1_M1,P6_G1
318,P6_D1_G1_M1_R2_T1,0.4,G1,7.0,55.6508074000533,0.41696369875884326,0.13596642350831842,21.995860395798303,20.959944119642476,0.24526251009769753,,G,P6,D1,M1,R2,D1_M1,P6_G1
319,P6_D1_G1_M1_R2_T1,0.5,G1,7.0,53.55663099473916,0.11034198215482766,0.029285075832560875,14.558913796193666,19.964898940997696,0.1051125043275846,3.0,G,P6,D1,M1,R2,D1_M1,P6_G1
320,P6_D1_G1_M1_R2_T1,0.5,P6,5.0,53.55663099473916,0.11034198215482766,0.029285075832560875,14.558913796193666,19.964898940997696,0.1051125043275846,6.0,P,P6,D1,M1,R2,D1_M1,P6_G1
321,P6_D1_G1_M1_R2_T1,0.6,G1,7.0,55.96045671623769,0.12393862450565947,0.4052845316113339,22.285134926617566,19.08377226860601,0.5124888270698158,4.0,G,P6,D1,M1,R2,D1_M1,P6_G1
322,P6_D1_G1_M1_R2_T1,0.6,P6,4.0,55.96045671623769,0.12393862450565947,0.4052845316113339,22.285134926617566,19.08377226860601,0.5124888270698158,6.0,P,P6,D1,M1,R2,D1_M1,P6_G1
323,P6_D1_G1_M1_R2_T1,0.8,G1,7.0,54.35109924136666,0.23271176331231425,0.10458955654486035,16.954564308399203,20.595912791300183,0.09674533980399577,2.5,G,P6,D1,M1,R2,D1_M1,P6_G1
324,P6_D1_G1_M1_R2_T1,0.8,P6,5.0,54.35109924136666,0.23271176331231425,0.10458955654486035,16.954564308399203,20.595912791300183,0.09674533980399577,6.0,P,P6,D1,M1,R2,D1_M1,P6_G1
325,P6_D1_G1_M1_R2_T1,0.9,G1,7.0,54.27043233265517,0.23114291996414138,0.05490951718605165,19.12977557728563,20.182887664927144,0.13753526685649134,2.0,G,P6,D1,M1,R2,D1_M1,P6_G1
326,P6_D1_G1_M1_R2_T1,0.9,P6,5.0,54.27043233265517,0.23114291996414138,0.05490951718605165,19.12977557728563,20.182887664927144,0.13753526685649134,6.0,P,P6,D1,M1,R2,D1_M1,P6_G1
327,P6_D1_G1_M1_R2_T1,1.0,G1,7.0,55.537246386632845,0.10408312290264313,0.23806784955011154,21.760435501060723,19.24169420046879,0.304156634291629,2.0,G,P6,D1,M1,R2,D1_M1,P6_G1
328,P6_D1_G1_M1_R2_T1,1.0,P6,5.0,55.537246386632845,0.10408312290264313,0.23806784955011154,21.760435501060723,19.24169420046879,0.304156634291629,6.0,P,P6,D1,M1,R2,D1_M1,P6_G1
329,P6_D1_G1_M6_R1_T1,0.1,G1,7.0,52.125365963888974,0.20708732195882348,0.006972637102990666,13.61876389539127,16.6461123644461,0.013945274205981335,1.0,G,P6,D1,M6,R1,D1_M6,P6_G1
330,P6_D1_G1_M6_R1_T1,0.1,P6,1.0,52.125365963888974,0.20708732195882348,0.006972637102990666,13.61876389539127,16.6461123644461,0.013945274205981335,1.0,P,P6,D1,M6,R1,D1_M6,P6_G1
331,P6_D1_G1_M6_R1_T1,0.2,G1,7.0,53.08160179339064,0.09343333718007524,0.025798757281065537,14.894973097107881,16.582464870154297,0.023009702439869235,,G,P6,D1,M6,R1,D1_M6,P6_G1
332,P6_D1_G1_M6_R1_T1,0.2,P6,6.0,53.08160179339064,0.09343333718007524,0.025798757281065537,14.894973097107881,16.582464870154297,0.023009702439869235,,P,P6,D1,M6,R1,D1_M6,P6_G1
333,P6_D1_G1_M6_R1_T1,0.4,G1,7.0,54.61047991291348,0.2217298598751039,0.1296910501156268,23.0608059468803,19.53575909256128,0.08646070007708452,1.5,G,P6,D1,M6,R1,D1_M6,P6_G1
334,P6_D1_G1_M6_R1_T1,0.5,G1,7.0,56.17156283924785,0.3653661841967122,0.31237414221398296,23.247099094199417,20.32286394911092,0.3067960325315903,,G,P6,D1,M6,R1,D1_M6,P6_G1
335,P6_D1_G1_M6_R1_T1,0.6,G1,7.0,56.06178608799784,0.25519851796945925,0.1764077187056645,20.281250029963097,19.451284850487085,0.18686667436015048,,G,P6,D1,M6,R1,D1_M6,P6_G1
336,P6_D1_G1_M6_R1_T1,0.8,G1,7.0,54.76714477890621,0.17849950983656163,0.050900250851831995,19.213690626106803,19.772458616861552,0.08436890894618733,1.5,G,P6,D1,M6,R1,D1_M6,P6_G1
337,P6_D1_G1_M6_R1_T1,0.8,P6,4.0,54.76714477890621,0.17849950983656163,0.050900250851831995,19.213690626106803,19.772458616861552,0.08436890894618733,4.5,P,P6,D1,M6,R1,D1_M6,P6_G1
338,P6_D1_G1_M6_R1_T1,0.9,G1,7.0,54.74096231997967,0.12341567672293517,0.0934333371800752,20.55904787312547,19.06577683338188,0.14642537916280446,,G,P6,D1,M6,R1,D1_M6,P6_G1
339,P6_D1_G1_M6_R1_T1,0.9,P6,4.0,54.74096231997967,0.12341567672293517,0.0934333371800752,20.55904787312547,19.06577683338188,0.14642537916280446,6.0,P,P6,D1,M6,R1,D1_M6,P6_G1
340,P6_D1_G1_M6_R1_T1,1.0,G1,7.0,56.8140874593528,0.1791469689961251,0.2287336248223044,21.45619368606504,19.44293517091125,0.3924723109345885,2.0,G,P6,D1,M6,R1,D1_M6,P6_G1
341,P6_D1_G1_M6_R1_T1,1.0,P6,4.0,56.8140874593528,0.1791469689961251,0.2287336248223044,21.45619368606504,19.44293517091125,0.3924723109345885,6.0,P,P6,D1,M6,R1,D1_M6,P6_G1
342,P6_D1_G1_M6_R2_T1,0.1,G1,7.0,55.02364557145213,0.3920016579301366,0.00711208984505048,11.189584039483103,20.868840187665437,0.24055598005317883,1.0,G,P6,D1,M6,R2,D1_M6,P6_G1
343,P6_D1_G1_M6_R2_T1,0.2,G1,7.0,53.11876473591815,0.20290373969702905,0.0041835822617944,11.123266156894232,20.212685783678218,0.02803000115402256,,G,P6,D1,M6,R2,D1_M6,P6_G1
344,P6_D1_G1_M6_R2_T1,0.2,P6,6.0,53.11876473591815,0.20290373969702905,0.0041835822617944,11.123266156894232,20.212685783678218,0.02803000115402256,,P,P6,D1,M6,R2,D1_M6,P6_G1
345,P6_D1_G1_M6_R2_T1,0.4,G1,7.0,53.29362536058652,0.23428060666048717,0.0041835822617944,12.917989452526664,20.16623971774113,0.0225913442136898,,G,P6,D1,M6,R2,D1_M6,P6_G1
346,P6_D1_G1_M6_R2_T1,0.5,G1,7.0,54.63471632402891,0.2117938520033422,0.19715131408706177,20.220050225284627,20.401656899894622,0.12676254253237074,2.5,G,P6,D1,M6,R2,D1_M6,P6_G1
347,P6_D1_G1_M6_R2_T1,0.6,G1,7.0,55.96132915952385,0.12174224381821744,0.2556168761956387,20.349613463366076,19.742140137923002,0.41783527839671714,1.5,G,P6,D1,M6,R2,D1_M6,P6_G1
348,P6_D1_G1_M6_R2_T1,0.8,G1,7.0,56.791911250619684,0.23637239779138436,0.3187889683487344,23.724808942132633,20.32607997288885,0.42798046538156853,2.0,G,P6,D1,M6,R2,D1_M6,P6_G1
349,P6_D1_G1_M6_R2_T1,0.8,P6,5.0,56.791911250619684,0.23637239779138436,0.3187889683487344,23.724808942132633,20.32607997288885,0.42798046538156853,4.0,P,P6,D1,M6,R2,D1_M6,P6_G1
350,P6_D1_G1_M6_R2_T1,0.9,G1,7.0,54.57225103139783,0.20761026974154778,0.059093099447846076,20.189386046021816,20.085664843435573,0.0824165705573499,1.0,G,P6,D1,M6,R2,D1_M6,P6_G1
351,P6_D1_G1_M6_R2_T1,0.9,P6,5.0,54.57225103139783,0.20761026974154778,0.059093099447846076,20.189386046021816,20.085664843435573,0.0824165705573499,,P,P6,D1,M6,R2,D1_M6,P6_G1
352,P6_D1_G1_M6_R2_T1,1.0,G1,7.0,56.387267466072466,0.12963681849371464,0.2540906434075396,22.737042546747762,19.58836562184764,0.3663622752114251,2.0,G,P6,D1,M6,R2,D1_M6,P6_G1
353,P6_D1_G1_M6_R2_T1,1.0,P6,4.0,56.387267466072466,0.12963681849371464,0.2540906434075396,22.737042546747762,19.58836562184764,0.3663622752114251,6.0,P,P6,D1,M6,R2,D1_M6,P6_G1
354,P6_D5_G1_M5_R1_T1,0.1,P6,1.0,52.175335187864164,0.0871579637873836,0.0327713943840562,17.443936229093246,18.219613899964028,0.009064428233887867,,P,P6,D5,M5,R1,D5_M5,P6_G1
355,P6_D5_G1_M5_R1_T1,0.2,P6,6.0,54.46490488684469,0.0805339585395424,0.1286451545501782,21.518304753252238,18.606316149199504,0.09691965573157056,3.5,P,P6,D5,M5,R1,D5_M5,P6_G1
356,P6_D5_G1_M5_R1_T1,0.8,P6,4.5,55.17684242730778,0.38767862292628236,0.06135920650631807,15.901472999561506,20.223417441009047,0.15200348884519702,5.0,P,P6,D5,M5,R1,D5_M5,P6_G1
357,P6_D5_G1_M5_R1_T1,0.9,P6,6.0,57.35763947886372,0.1778022461262626,0.3315488942472073,24.19506849698255,19.747871558709882,0.45252414798409585,,P,P6,D5,M5,R1,D5_M5,P6_G1
358,P6_D5_G1_M5_R1_T1,1.0,P6,6.0,57.19561909134435,0.2309618995778137,0.41204262603423253,24.281471129668777,20.14452809762814,0.4865938954838813,2.5,P,P6,D5,M5,R1,D5_M5,P6_G1
359,P6_D5_G1_M6_R1_T1,0.1,G1,7.0,52.71977629014794,0.10180050170366406,0.0083671645235888,15.056843619641596,17.583175710618548,0.0083671645235888,1.0,G,P6,D5,M6,R1,D5_M6,P6_G1
360,P6_D5_G1_M6_R1_T1,0.2,G1,7.0,53.14489629569377,0.12899378640532774,0.023009702439869262,14.249627635416116,19.126565656988095,0.0216151750192711,,G,P6,D5,M6,R1,D5_M6,P6_G1
361,P6_D5_G1_M6_R1_T1,0.4,G1,7.0,56.607473633028285,0.15758159852758957,0.35839354709372145,23.147127857823197,18.667355891792578,0.3827977769541889,,G,P6,D5,M6,R1,D5_M6,P6_G1
362,P6_D5_G1_M6_R1_T1,0.4,P6,5.0,56.607473633028285,0.15758159852758957,0.35839354709372145,23.147127857823197,18.667355891792578,0.3827977769541889,4.0,P,P6,D5,M6,R1,D5_M6,P6_G1
363,P6_D5_G1_M6_R1_T1,0.5,G1,7.0,55.52756499530961,0.19453657517344022,0.20569279453822534,23.17630846827775,19.346160838411404,0.18756393807044958,,G,P6,D5,M6,R1,D5_M6,P6_G1
364,P6_D5_G1_M6_R1_T1,0.6,G1,7.0,56.984461814486735,0.21963806874420672,0.25519851796945925,23.81845142605681,19.59002935304415,0.3067960325315904,,G,P6,D5,M6,R1,D5_M6,P6_G1
365,P6_D5_G1_M6_R1_T1,0.8,G1,7.0,53.53698046961478,0.037652240356149703,0.0083671645235888,13.354518595043594,17.89946236384489,0.019523383888373897,,G,P6,D5,M6,R1,D5_M6,P6_G1
366,P6_D5_G1_M6_R1_T1,0.9,G1,7.0,56.00749634253133,0.25659304539005734,0.2029037396970291,23.846044464244148,20.15925456181384,0.2161517501927114,,G,P6,D5,M6,R1,D5_M6,P6_G1
367,P6_D5_G1_M6_R1_T1,1.0,G1,7.0,56.643131610404616,0.2644312512368676,0.25999521142479254,18.332498205978183,20.24278913542179,0.3088137393932683,2.0,G,P6,D5,M6,R1,D5_M6,P6_G1
368,P6_D5_G1_M6_R1_T1,1.0,P6,5.0,56.643131610404616,0.2644312512368676,0.25999521142479254,18.332498205978183,20.24278913542179,0.3088137393932683,5.0,P,P6,D5,M6,R1,D5_M6,P6_G1
369,P6_D5_G1_M6_R2_T1,0.1,G1,7.0,54.5425859059658,0.23009702439869276,0.00753044807122992,9.965888225970781,18.9995136942741,0.23093374085105162,1.0,G,P6,D5,M6,R2,D5_M6,P6_G1
370,P6_D5_G1_M6_R2_T1,0.2,G1,7.0,53.23509108593912,0.17027179805503262,0.018407761951895397,14.381072176857083,20.23398942929546,0.027611642927843082,,G,P6,D5,M6,R2,D5_M6,P6_G1
371,P6_D5_G1_M6_R2_T1,0.2,P6,6.0,53.23509108593912,0.17027179805503262,0.018407761951895397,14.381072176857083,20.23398942929546,0.027611642927843082,4.0,P,P6,D5,M6,R2,D5_M6,P6_G1
372,P6_D5_G1_M6_R2_T1,0.4,G1,7.0,53.33674601023741,0.19788344098287575,0.0041835822617944,13.869166464066609,20.35514379909564,0.02635656824930476,,G,P6,D5,M6,R2,D5_M6,P6_G1
373,P6_D5_G1_M6_R2_T1,0.5,G1,7.0,55.724511490708856,0.154269595903669,0.3979632626531937,22.85916100888115,19.76138085572181,0.2740246381475341,1.5,G,P6,D5,M6,R2,D5_M6,P6_G1
374,P6_D5_G1_M6_R2_T1,0.6,G1,7.0,56.85679101586116,0.31962568480109327,0.3434721036933214,23.231938609637872,20.410048755465322,0.6200068911979322,2.0,G,P6,D5,M6,R2,D5_M6,P6_G1
375,P6_D5_G1_M6_R2_T1,0.8,G1,7.0,54.835338119904215,0.14893552851988112,0.16692493224559707,21.517302804578968,19.633126863205927,0.17780224612626258,1.0,G,P6,D5,M6,R2,D5_M6,P6_G1
376,P6_D5_G1_M6_R2_T1,0.9,G1,7.0,55.22871116027873,0.15531549146911758,0.14381064024918294,22.094371911830752,19.73003464271154,0.17027179805503262,1.5,G,P6,D5,M6,R2,D5_M6,P6_G1
377,P6_D5_G1_M6_R2_T1,0.9,P6,4.0,55.22871116027873,0.15531549146911758,0.14381064024918294,22.094371911830752,19.73003464271154,0.17027179805503262,4.0,P,P6,D5,M6,R2,D5_M6,P6_G1
378,P6_D5_G1_M6_R2_T1,1.0,G1,7.0,55.2432970394096,0.23140060437881713,0.19012562431046134,21.393301926458413,20.36284018530111,0.2520329407247015,1.5,G,P6,D5,M6,R2,D5_M6,P6_G1
379,P6_D5_G1_M6_R2_T1,1.0,P6,3.0,55.2432970394096,0.23140060437881713,0.19012562431046134,21.393301926458413,20.36284018530111,0.2520329407247015,4.333333333333333,P,P6,D5,M6,R2,D5_M6,P6_G1
380,P6_D6_G1_M6_R1_T1,0.1,G1,7.0,53.421459156564715,0.1004059742830659,0.030679603253159004,16.81605269974426,17.348260766496992,0.02353265022259355,1.0,G,P6,D6,M6,R1,D6_M6,P6_G1
381,P6_D6_G1_M6_R1_T1,0.1,P6,1.0,53.421459156564715,0.1004059742830659,0.030679603253159004,16.81605269974426,17.348260766496992,0.02353265022259355,1.0,P,P6,D6,M6,R1,D6_M6,P6_G1
382,P6_D6_G1_M6_R1_T1,0.2,G1,7.0,54.4810198712179,0.11992935817143983,0.07042363474020594,19.132128685062618,19.29176005716607,0.06624005247841153,1.0,G,P6,D6,M6,R1,D6_M6,P6_G1
383,P6_D6_G1_M6_R1_T1,0.2,P6,6.0,54.4810198712179,0.11992935817143983,0.07042363474020594,19.132128685062618,19.29176005716607,0.06624005247841153,4.0,P,P6,D6,M6,R1,D6_M6,P6_G1
384,P6_D6_G1_M6_R1_T1,0.4,G1,7.0,56.13621492303721,0.21963806874420674,0.2837863300917211,22.5432836798451,19.66267483073715,0.2545012542591602,1.0,G,P6,D6,M6,R1,D6_M6,P6_G1
385,P6_D6_G1_M6_R1_T1,0.4,P6,4.5,56.13621492303721,0.21963806874420674,0.2837863300917211,22.5432836798451,19.66267483073715,0.2545012542591602,5.0,P,P6,D6,M6,R1,D6_M6,P6_G1
386,P6_D6_G1_M6_R1_T1,0.5,G1,7.0,55.31969990229177,0.29232781054288465,0.19976605300068326,22.821016063235035,20.17047704762703,0.19035299291164584,1.0,G,P6,D6,M6,R1,D6_M6,P6_G1
387,P6_D6_G1_M6_R1_T1,0.5,P6,7.0,55.31969990229177,0.29232781054288465,0.19976605300068326,22.821016063235035,20.17047704762703,0.19035299291164584,,P,P6,D6,M6,R1,D6_M6,P6_G1
388,P6_D6_G1_M6_R1_T1,0.6,G1,7.0,57.01642563573298,0.2377669252119825,0.34584280030833825,23.43654683127217,20.098448304416706,0.4302117092545256,1.0,G,P6,D6,M6,R1,D6_M6,P6_G1
389,P6_D6_G1_M6_R1_T1,0.6,P6,6.0,57.01642563573298,0.2377669252119825,0.34584280030833825,23.43654683127217,20.098448304416706,0.4302117092545256,,P,P6,D6,M6,R1,D6_M6,P6_G1
390,P6_D6_G1_M6_R1_T1,0.8,G1,7.0,54.21416565673095,0.09552512831097244,0.07669900813289757,17.621735527431902,18.963505455102965,0.08994701862857986,1.0,G,P6,D6,M6,R1,D6_M6,P6_G1
391,P6_D6_G1_M6_R1_T1,0.9,G1,7.0,55.11058700012902,0.08994701862857986,0.09831418315216874,17.7009621023975,19.350340276284296,0.09622239202127152,1.0,G,P6,D6,M6,R1,D6_M6,P6_G1
392,P6_D6_G1_M6_R1_T1,0.9,P6,6.0,55.11058700012902,0.08994701862857986,0.09831418315216874,17.7009621023975,19.350340276284296,0.09622239202127152,1.0,P,P6,D6,M6,R1,D6_M6,P6_G1
393,P6_D6_G1_M6_R1_T1,1.0,G1,7.0,55.40063337277866,0.19212089380292022,0.21334919992486417,19.141332934563565,19.994425301293163,0.32980573497145965,1.0,G,P6,D6,M6,R1,D6_M6,P6_G1
394,P6_D6_G1_M6_R1_T1,1.0,P6,6.0,55.40063337277866,0.19212089380292022,0.21334919992486417,19.141332934563565,19.994425301293163,0.32980573497145965,1.0,P,P6,D6,M6,R1,D6_M6,P6_G1
395,P6_D6_G1_M6_R2_T1,0.1,G1,7.0,54.46221470473574,0.29577926590886505,0.0092038809759477,11.15905451943368,18.229361814097423,0.1560476183649316,1.0,G,P6,D6,M6,R2,D6_M6,P6_G1
396,P6_D6_G1_M6_R2_T1,0.1,P6,1.0,54.46221470473574,0.29577926590886505,0.0092038809759477,11.15905451943368,18.229361814097423,0.1560476183649316,,P,P6,D6,M6,R2,D6_M6,P6_G1
397,P6_D6_G1_M6_R2_T1,0.2,P6,6.0,53.30811892891086,0.17937108947443545,0.0041835822617944,10.660099654564453,20.22252561114154,0.02593821002312534,,P,P6,D6,M6,R2,D6_M6,P6_G1
398,P6_D6_G1_M6_R2_T1,0.6,G1,6.0,57.43401605200982,0.23532650222593582,0.34305374546714196,23.628420837255284,20.282604815493094,0.575242560996732,2.0,G,P6,D6,M6,R2,D6_M6,P6_G1
399,P6_D6_G1_M6_R2_T1,0.8,G1,7.0,56.312161268947456,0.2463084056631461,0.21597743426513663,23.23667159580565,20.58093651266342,0.22967866617251334,1.0,G,P6,D6,M6,R2,D6_M6,P6_G1
400,P6_D6_G1_M6_R2_T1,0.8,P6,5.0,56.312161268947456,0.2463084056631461,0.21597743426513663,23.23667159580565,20.58093651266342,0.22967866617251334,4.0,P,P6,D6,M6,R2,D6_M6,P6_G1
401,P6_D6_G1_M6_R2_T1,0.9,P6,5.0,55.814220621983296,0.11975504224386507,0.18460056730167848,19.23768822856134,19.63723977582364,0.19286314226872248,5.0,P,P6,D6,M6,R2,D6_M6,P6_G1
402,P6_D6_G1_M6_R2_T1,1.0,G1,5.333333333333333,55.61608717845562,0.21948752317039213,0.1745457076611158,19.638730286004822,20.630587165446283,0.27454032276660945,1.0,G,P6,D6,M6,R2,D6_M6,P6_G1
403,P6_D6_G1_M6_R2_T1,1.0,P6,5.0,55.61608717845562,0.21948752317039213,0.1745457076611158,19.638730286004822,20.630587165446283,0.27454032276660945,5.0,P,P6,D6,M6,R2,D6_M6,P6_G1
404,P7_D0_G1_M6_R1_T1,0.1,G1,7.0,50.91519646111711,0.05508383311362639,0.18547214693955236,15.02732201089494,18.218637303265286,0.034863185514953404,1.0,G,P7,D0,M6,R1,D0_M6,P7_G1
405,P7_D0_G1_M6_R1_T1,0.2,G1,7.0,52.10342240648089,0.20081194856613185,0.3189981474618241,14.376379892213148,19.76555701502786,0.13666368721861746,,G,P7,D0,M6,R1,D0_M6,P7_G1
406,P7_D0_G1_M6_R1_T1,0.4,G1,7.0,53.15705625845653,0.2395100844877302,0.181985828388057,14.318706716638376,20.129944294402105,0.3360811083641513,,G,P7,D0,M6,R1,D0_M6,P7_G1
407,P7_D0_G1_M6_R1_T1,0.5,G1,7.0,52.24603374585993,0.29494254945650616,0.0041835822617944,4.203981151250744,20.067113443305924,0.1729214001541691,,G,P7,D0,M6,R1,D0_M6,P7_G1
408,P7_D0_G1_M6_R1_T1,0.6,G1,7.0,53.040064072598796,0.2416018756186274,0.16211381264453353,11.82753244182705,19.9611835661995,0.2625197869275995,,G,P7,D0,M6,R1,D0_M6,P7_G1
409,P7_D0_G1_M6_R1_T1,0.8,G1,7.0,50.9441893064637,0.05508383311362639,0.18616941064985137,13.096855903744405,18.72078395955682,0.02928507583256085,,G,P7,D0,M6,R1,D0_M6,P7_G1
410,P7_D0_G1_M6_R1_T1,0.9,G1,7.0,52.57944633611291,0.20394963526247764,0.0470653004451871,10.041071145191836,20.1280999243761,0.2105736405103188,,G,P7,D0,M6,R1,D0_M6,P7_G1
411,P7_D0_G1_M6_R1_T1,1.0,G1,7.0,53.678456368591924,0.3860191352957706,0.0422123450215056,7.861028212053433,20.42605511517122,0.4942243915472595,2.0,G,P7,D0,M6,R1,D0_M6,P7_G1
412,P7_D0_G1_M6_R2_T1,0.1,G1,6.0,52.20496470909527,0.26356568249304807,0.18909791823310748,13.371568981083993,18.38257618491363,0.20499553082792626,2.0,G,P7,D0,M6,R2,D0_M6,P7_G1
413,P7_D0_G1_M6_R2_T1,0.8,G1,5.0,53.23460573212551,0.18616941064985143,0.0041835822617944,1.709545118718614,19.739324108886414,0.2819734444449435,2.5,G,P7,D0,M6,R2,D0_M6,P7_G1
414,P7_D0_G1_M6_R2_T1,1.0,G1,4.0,53.628467155672,0.38199750837759566,0.13847023410439238,9.557143330531702,20.94999969579056,0.3264138375474006,2.5,G,P7,D0,M6,R2,D0_M6,P7_G1
415,P7_D1_G1_M1_R1_T1,0.1,G1,7.0,52.95653561565172,0.11016766622725287,0.011853483075084131,19.269154905348923,13.27449304479712,0.018128856467775734,3.0,G,P7,D1,M1,R1,D1_M1,P7_G1
416,P7_D1_G1_M1_R1_T1,0.1,P7,5.0,52.95653561565172,0.11016766622725287,0.011853483075084131,19.269154905348923,13.27449304479712,0.018128856467775734,1.0,P,P7,D1,M1,R1,D1_M1,P7_G1
417,P7_D1_G1_M1_R1_T1,0.2,G1,7.0,53.97962498292905,0.20917911308972065,0.053340673837878744,21.01636414493781,19.089416386746798,0.051248882706981504,,G,P7,D1,M1,R1,D1_M1,P7_G1
418,P7_D1_G1_M1_R1_T1,0.4,G1,7.0,55.93879854301301,0.1004059742830659,0.27193284701663684,23.02536384242174,18.415011282317277,0.24752861715616947,5.0,G,P7,D1,M1,R1,D1_M1,P7_G1
419,P7_D1_G1_M1_R1_T1,0.4,P7,6.5,55.93879854301301,0.1004059742830659,0.27193284701663684,23.02536384242174,18.415011282317277,0.24752861715616947,6.0,P,P7,D1,M1,R1,D1_M1,P7_G1
420,P7_D1_G1_M1_R1_T1,0.5,G1,7.0,56.815098388636855,0.39116494147777775,0.3085391918073381,23.855581668299767,20.19204032448075,0.34514553659803915,,G,P7,D1,M1,R1,D1_M1,P7_G1
421,P7_D1_G1_M1_R1_T1,0.5,P7,7.0,56.815098388636855,0.39116494147777775,0.3085391918073381,23.855581668299767,20.19204032448075,0.34514553659803915,,P,P7,D1,M1,R1,D1_M1,P7_G1
422,P7_D1_G1_M1_R1_T1,0.6,G1,7.0,51.66420353557219,0.17048097716812233,0.0115048512199346,12.582463456852329,18.953196646203807,0.0041835822617944,2.0,G,P7,D1,M1,R1,D1_M1,P7_G1
423,P7_D1_G1_M1_R1_T1,0.6,P7,7.0,51.66420353557219,0.17048097716812233,0.0115048512199346,12.582463456852329,18.953196646203807,0.0041835822617944,7.0,P,P7,D1,M1,R1,D1_M1,P7_G1
424,P7_D1_G1_M1_R1_T1,0.8,G1,7.0,54.029060468696144,0.1527007525554961,0.03346865809435525,20.14086768385406,18.530583720426925,0.0522947782724301,3.0,G,P7,D1,M1,R1,D1_M1,P7_G1
425,P7_D1_G1_M1_R1_T1,0.8,P7,7.0,54.029060468696144,0.1527007525554961,0.03346865809435525,20.14086768385406,18.530583720426925,0.0522947782724301,7.0,P,P7,D1,M1,R1,D1_M1,P7_G1
426,P7_D1_G1_M1_R1_T1,0.9,G1,7.0,56.98800876442585,0.33364068537810454,0.2991261317183006,23.623388516546722,19.841246992161174,0.40057800156681517,4.5,G,P7,D1,M1,R1,D1_M1,P7_G1
427,P7_D1_G1_M1_R1_T1,0.9,P7,7.0,56.98800876442585,0.33364068537810454,0.2991261317183006,23.623388516546722,19.841246992161174,0.40057800156681517,7.0,P,P7,D1,M1,R1,D1_M1,P7_G1
428,P7_D1_G1_M1_R1_T1,1.0,G1,7.0,56.661520831136755,0.2336625774627221,0.32206452309688927,23.552642248072164,18.131893692560187,0.43417739660685156,6.0,G,P7,D1,M1,R1,D1_M1,P7_G1
429,P7_D1_G1_M1_R1_T1,1.0,P7,7.0,56.661520831136755,0.2336625774627221,0.32206452309688927,23.552642248072164,18.131893692560187,0.43417739660685156,7.0,P,P7,D1,M1,R1,D1_M1,P7_G1
430,P7_D1_G1_M1_R2_T1,0.1,G1,7.0,52.34210708863558,0.10375284009250145,0.02468313534458702,9.016195824905651,19.175041158070673,0.02175462776133092,2.5,G,P7,D1,M1,R2,D1_M1,P7_G1
431,P7_D1_G1_M1_R2_T1,0.2,G1,7.0,52.812792079743744,0.2102250086551693,0.0386981359215983,13.464870822882403,19.92756501121304,0.052713136498609606,2.5,G,P7,D1,M1,R2,D1_M1,P7_G1
432,P7_D1_G1_M1_R2_T1,0.2,P7,3.0,52.812792079743744,0.2102250086551693,0.0386981359215983,13.464870822882403,19.92756501121304,0.052713136498609606,,P,P7,D1,M1,R2,D1_M1,P7_G1
433,P7_D1_G1_M1_R2_T1,0.4,G1,7.0,56.62043559951759,0.29870777349212113,0.492825990439382,22.70167868438957,20.30632845877225,0.6719879008007278,2.5,G,P7,D1,M1,R2,D1_M1,P7_G1
434,P7_D1_G1_M1_R2_T1,0.4,P7,4.5,56.62043559951759,0.29870777349212113,0.492825990439382,22.70167868438957,20.30632845877225,0.6719879008007278,3.0,P,P7,D1,M1,R2,D1_M1,P7_G1
435,P7_D1_G1_M1_R2_T1,0.5,G1,7.0,52.133477992793374,0.11766325111296785,0.014642537916280424,12.843999133912533,19.42524564749845,0.01798940372571594,2.5,G,P7,D1,M1,R2,D1_M1,P7_G1
