,Name,t_%,LZ,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
1668,P4_D1_G2_M1_R1_T1.csv,0.09722222222222221,,0.0041835822617944,30.476190476190474,P4,D1,M1,R1,D1_M1,0.1
1669,P4_D1_G2_M1_R1_T1.csv,0.11111111111111112,,0.0041835822617944,34.82993197278912,P4,D1,M1,R1,D1_M1,0.2
1670,P4_D1_G2_M1_R1_T1.csv,0.12500000000000003,,0.0041835822617944,39.18367346938776,P4,D1,M1,R1,D1_M1,0.2
1671,P4_D1_G2_M1_R1_T1.csv,0.1388888888888889,,0.0041835822617944,43.53741496598639,P4,D1,M1,R1,D1_M1,0.2
1672,P4_D1_G2_M1_R1_T1.csv,0.1527777777777778,,0.0041835822617944,47.89115646258504,P4,D1,M1,R1,D1_M1,0.2
1673,P4_D1_G2_M1_R1_T1.csv,0.16666666666666669,,0.0041835822617944,52.24489795918368,P4,D1,M1,R1,D1_M1,0.2
1674,P4_D1_G2_M1_R1_T1.csv,0.18055555555555555,,0.0041835822617944,56.59863945578231,P4,D1,M1,R1,D1_M1,0.2
1675,P4_D1_G2_M1_R1_T1.csv,0.19444444444444442,,0.0041835822617944,60.95238095238095,P4,D1,M1,R1,D1_M1,0.2
1676,P4_D1_G2_M1_R1_T1.csv,0.20833333333333334,,0.0041835822617944,65.3061224489796,P4,D1,M1,R1,D1_M1,0.3
1677,P4_D1_G2_M1_R1_T1.csv,0.22222222222222224,,0.353512701121628,69.65986394557824,P4,D1,M1,R1,D1_M1,0.3
1678,P4_D1_G2_M1_R1_T1.csv,0.2361111111111111,,0.2133626953515151,74.01360544217687,P4,D1,M1,R1,D1_M1,0.3
1679,P4_D1_G2_M1_R1_T1.csv,0.25,,0.0041835822617944,78.36734693877551,P4,D1,M1,R1,D1_M1,0.3
1680,P4_D1_G2_M1_R1_T1.csv,0.2638888888888889,,0.4581022576664883,82.72108843537416,P4,D1,M1,R1,D1_M1,0.3
1681,P4_D1_G2_M1_R1_T1.csv,0.2777777777777778,,0.0439276137488413,87.07482993197279,P4,D1,M1,R1,D1_M1,0.3
1682,P4_D1_G2_M1_R1_T1.csv,0.2916666666666667,,0.0878552274976827,91.42857142857144,P4,D1,M1,R1,D1_M1,0.3
1683,P4_D1_G2_M1_R1_T1.csv,0.3055555555555556,,0.0669373161887106,95.78231292517007,P4,D1,M1,R1,D1_M1,0.4
1684,P4_D1_G2_M1_R1_T1.csv,0.3194444444444444,,0.0690291073196078,100.1360544217687,P4,D1,M1,R1,D1_M1,0.4
1685,P4_D1_G2_M1_R1_T1.csv,0.33333333333333337,,0.0146425379162804,104.48979591836736,P4,D1,M1,R1,D1_M1,0.4
1686,P4_D1_G2_M1_R1_T1.csv,0.3472222222222222,,0.0041835822617944,108.84353741496598,P4,D1,M1,R1,D1_M1,0.4
1687,P4_D1_G2_M1_R1_T1.csv,0.3611111111111111,,0.0481111960106357,113.19727891156462,P4,D1,M1,R1,D1_M1,0.4
1688,P4_D1_G2_M1_R1_T1.csv,0.37500000000000006,,0.0041835822617944,117.55102040816328,P4,D1,M1,R1,D1_M1,0.4
1689,P4_D1_G2_M1_R1_T1.csv,0.38888888888888884,,0.0041835822617944,121.9047619047619,P4,D1,M1,R1,D1_M1,0.4
1690,P4_D1_G2_M1_R1_T1.csv,0.4027777777777778,,0.0041835822617944,126.25850340136054,P4,D1,M1,R1,D1_M1,0.5
1691,P4_D1_G2_M1_R1_T1.csv,0.4166666666666667,,0.0041835822617944,130.6122448979592,P4,D1,M1,R1,D1_M1,0.5
1692,P4_D1_G2_M1_R1_T1.csv,0.4305555555555556,,0.0543865694033273,134.96598639455783,P4,D1,M1,R1,D1_M1,0.5
1693,P4_D1_G2_M1_R1_T1.csv,0.4444444444444445,,0.1778022461262626,139.31972789115648,P4,D1,M1,R1,D1_M1,0.5
1694,P4_D1_G2_M1_R1_T1.csv,0.4583333333333333,,0.1485171702937017,143.6734693877551,P4,D1,M1,R1,D1_M1,0.5
1695,P4_D1_G2_M1_R1_T1.csv,0.4722222222222222,,0.131782841246524,148.02721088435374,P4,D1,M1,R1,D1_M1,0.5
1696,P4_D1_G2_M1_R1_T1.csv,0.4861111111111111,,0.14224179690101,152.38095238095238,P4,D1,M1,R1,D1_M1,0.5
1697,P4_D1_G2_M1_R1_T1.csv,0.5,,0.0041835822617944,156.73469387755102,P4,D1,M1,R1,D1_M1,0.5
1698,P4_D1_G2_M1_R1_T1.csv,0.513888888888889,,0.020917911308972,161.08843537414967,P4,D1,M1,R1,D1_M1,0.6
1699,P4_D1_G2_M1_R1_T1.csv,0.5277777777777778,,0.0041835822617944,165.4421768707483,P4,D1,M1,R1,D1_M1,0.6
1700,P4_D1_G2_M1_R1_T1.csv,0.5416666666666666,,0.5459574851641711,169.79591836734693,P4,D1,M1,R1,D1_M1,0.6
1701,P4_D1_G2_M1_R1_T1.csv,0.5555555555555556,,0.2300970243986928,174.14965986394557,P4,D1,M1,R1,D1_M1,0.6
1702,P4_D1_G2_M1_R1_T1.csv,0.5694444444444444,,0.131782841246524,178.50340136054422,P4,D1,M1,R1,D1_M1,0.6
1703,P4_D1_G2_M1_R1_T1.csv,0.5833333333333334,,0.3493291188598336,182.8571428571429,P4,D1,M1,R1,D1_M1,0.6
1704,P4_D1_G2_M1_R1_T1.csv,0.5972222222222222,,0.2823918026711229,187.2108843537415,P4,D1,M1,R1,D1_M1,0.6
1705,P4_D1_G2_M1_R1_T1.csv,0.611111111111111,,0.6944746554578728,191.56462585034012,P4,D1,M1,R1,D1_M1,0.7
1706,P4_D1_G2_M1_R1_T1.csv,0.625,,0.8262574967043969,195.9183673469388,P4,D1,M1,R1,D1_M1,0.7
1707,P4_D1_G2_M1_R1_T1.csv,0.6388888888888888,,0.2154544864824123,200.2721088435374,P4,D1,M1,R1,D1_M1,0.7
1708,P4_D1_G2_M1_R1_T1.csv,0.6527777777777777,,0.0125507467853832,204.62585034013603,P4,D1,M1,R1,D1_M1,0.7
1709,P4_D1_G2_M1_R1_T1.csv,0.6666666666666666,,0.0041835822617944,208.9795918367347,P4,D1,M1,R1,D1_M1,0.7
1710,P4_D1_G2_M1_R1_T1.csv,0.6805555555555555,,0.0857634363667854,213.33333333333331,P4,D1,M1,R1,D1_M1,0.7
1711,P4_D1_G2_M1_R1_T1.csv,0.6944444444444444,,0.0083671645235888,217.687074829932,P4,D1,M1,R1,D1_M1,0.7
1712,P4_D1_G2_M1_R1_T1.csv,0.7083333333333333,,0.0041835822617944,222.0408163265306,P4,D1,M1,R1,D1_M1,0.8
1713,P4_D1_G2_M1_R1_T1.csv,0.7222222222222222,,0.0041835822617944,226.39455782312925,P4,D1,M1,R1,D1_M1,0.8
1714,P4_D1_G2_M1_R1_T1.csv,0.736111111111111,,0.0648455250578134,230.7482993197279,P4,D1,M1,R1,D1_M1,0.8
1715,P4_D1_G2_M1_R1_T1.csv,0.7499999999999999,,0.1066813476757575,235.1020408163265,P4,D1,M1,R1,D1_M1,0.8
1716,P4_D1_G2_M1_R1_T1.csv,0.763888888888889,,0.1778022461262626,239.4557823129252,P4,D1,M1,R1,D1_M1,0.8
1717,P4_D1_G2_M1_R1_T1.csv,0.7777777777777777,,0.1652514993408793,243.8095238095238,P4,D1,M1,R1,D1_M1,0.8
1718,P4_D1_G2_M1_R1_T1.csv,0.7916666666666666,,0.0041835822617944,248.16326530612244,P4,D1,M1,R1,D1_M1,0.8
1719,P4_D1_G2_M1_R1_T1.csv,0.8055555555555556,,0.3576962833834224,252.51700680272108,P4,D1,M1,R1,D1_M1,0.9
1720,P4_D1_G2_M1_R1_T1.csv,0.8194444444444443,,0.0041835822617944,256.8707482993197,P4,D1,M1,R1,D1_M1,0.9
1721,P4_D1_G2_M1_R1_T1.csv,0.8333333333333334,,0.0083671645235888,261.2244897959184,P4,D1,M1,R1,D1_M1,0.9
1722,P4_D1_G2_M1_R1_T1.csv,0.8472222222222221,,0.1757104549953654,265.578231292517,P4,D1,M1,R1,D1_M1,0.9
1723,P4_D1_G2_M1_R1_T1.csv,0.8611111111111112,,0.0062753733926916,269.93197278911566,P4,D1,M1,R1,D1_M1,0.9
1724,P4_D1_G2_M1_R1_T1.csv,0.875,,0.1024977654139631,274.2857142857143,P4,D1,M1,R1,D1_M1,0.9
1725,P4_D1_G2_M1_R1_T1.csv,0.8888888888888887,,0.0962223920212715,278.6394557823129,P4,D1,M1,R1,D1_M1,0.9
1726,P4_D1_G2_M1_R1_T1.csv,0.9027777777777779,,0.0543865694033273,282.9931972789116,P4,D1,M1,R1,D1_M1,1.0
1727,P4_D1_G2_M1_R1_T1.csv,0.9166666666666666,,0.020917911308972,287.3469387755102,P4,D1,M1,R1,D1_M1,1.0
1728,P4_D1_G2_M1_R1_T1.csv,0.9305555555555556,,0.3786141946923945,291.70068027210885,P4,D1,M1,R1,D1_M1,1.0
1729,P4_D1_G2_M1_R1_T1.csv,0.9444444444444444,,0.4894791246299464,296.05442176870747,P4,D1,M1,R1,D1_M1,1.0
1730,P4_D1_G2_M1_R1_T1.csv,0.9583333333333334,,0.0899470186285799,300.40816326530614,P4,D1,M1,R1,D1_M1,1.0
1731,P4_D1_G2_M1_R1_T1.csv,0.9722222222222223,,0.6296291304000594,304.7619047619048,P4,D1,M1,R1,D1_M1,1.0
1732,P4_D1_G2_M1_R1_T1.csv,0.986111111111111,,0.7258515224213309,309.1156462585034,P4,D1,M1,R1,D1_M1,1.0
1733,P4_D1_G2_M1_R1_T1.csv,1.0,,0.5919768900439096,313.46938775510205,P4,D1,M1,R1,D1_M1,1.0
1734,P5_D1_G3_M6_R2_T1.csv,1474.1873798076924,,0.1448759042510287,166874.0,P5,D1,M6,R2,D1_M6,1.0
1735,P5_D1_G3_M6_R2_T1.csv,0.0,,0.0041835822617944,0.0,P5,D1,M6,R2,D1_M6,0.1
1736,P5_D1_G3_M6_R2_T1.csv,0.038461538461538464,,0.0732126895814022,4.35374149659864,P5,D1,M6,R2,D1_M6,0.1
1737,P5_D1_G3_M6_R2_T1.csv,0.07692307692307693,,0.1171403033302436,8.70748299319728,P5,D1,M6,R2,D1_M6,0.1
1738,P5_D1_G3_M6_R2_T1.csv,0.1153846153846154,,0.0188261201780748,13.06122448979592,P5,D1,M6,R2,D1_M6,0.2
1739,P5_D1_G3_M6_R2_T1.csv,0.15384615384615385,,0.3054015051109922,17.41496598639456,P5,D1,M6,R2,D1_M6,0.2
1740,P5_D1_G3_M6_R2_T1.csv,0.19230769230769235,,0.0690291073196078,21.7687074829932,P5,D1,M6,R2,D1_M6,0.2
1741,P5_D1_G3_M6_R2_T1.csv,0.2307692307692308,,0.2510149357076648,26.12244897959184,P5,D1,M6,R2,D1_M6,0.3
1742,P5_D1_G3_M6_R2_T1.csv,0.2692307692307692,,0.6128948013528818,30.476190476190474,P5,D1,M6,R2,D1_M6,0.3
1743,P5_D1_G3_M6_R2_T1.csv,0.3076923076923077,,0.5689671876040403,34.82993197278912,P5,D1,M6,R2,D1_M6,0.4
1744,P5_D1_G3_M6_R2_T1.csv,0.34615384615384626,,0.020917911308972,39.18367346938776,P5,D1,M6,R2,D1_M6,0.4
1745,P5_D1_G3_M6_R2_T1.csv,0.38461538461538464,,0.0188261201780748,43.53741496598639,P5,D1,M6,R2,D1_M6,0.4
1746,P5_D1_G3_M6_R2_T1.csv,0.42307692307692313,,0.1736186638644682,47.89115646258504,P5,D1,M6,R2,D1_M6,0.5
1747,P5_D1_G3_M6_R2_T1.csv,0.4615384615384616,,0.0251014935707664,52.24489795918368,P5,D1,M6,R2,D1_M6,0.5
1748,P5_D1_G3_M6_R2_T1.csv,0.5,,0.0041835822617944,56.59863945578231,P5,D1,M6,R2,D1_M6,0.5
1749,P5_D1_G3_M6_R2_T1.csv,0.5384615384615384,,0.0564783605342245,60.95238095238095,P5,D1,M6,R2,D1_M6,0.6
1750,P5_D1_G3_M6_R2_T1.csv,0.576923076923077,,0.0271932847016636,65.3061224489796,P5,D1,M6,R2,D1_M6,0.6
1751,P5_D1_G3_M6_R2_T1.csv,0.6153846153846154,,0.0627537339269162,69.65986394557824,P5,D1,M6,R2,D1_M6,0.7
1752,P5_D1_G3_M6_R2_T1.csv,0.6538461538461539,,0.060661942796019,74.01360544217687,P5,D1,M6,R2,D1_M6,0.7
1753,P5_D1_G3_M6_R2_T1.csv,0.6923076923076923,,0.1171403033302436,78.36734693877551,P5,D1,M6,R2,D1_M6,0.7
1754,P5_D1_G3_M6_R2_T1.csv,0.7307692307692308,,0.1171403033302436,82.72108843537416,P5,D1,M6,R2,D1_M6,0.8
1755,P5_D1_G3_M6_R2_T1.csv,0.7692307692307693,,0.0041835822617944,87.07482993197279,P5,D1,M6,R2,D1_M6,0.8
1756,P5_D1_G3_M6_R2_T1.csv,0.8076923076923078,,0.0041835822617944,91.42857142857144,P5,D1,M6,R2,D1_M6,0.9
1757,P5_D1_G3_M6_R2_T1.csv,0.8461538461538463,,0.0041835822617944,95.78231292517007,P5,D1,M6,R2,D1_M6,0.9
1758,P5_D1_G3_M6_R2_T1.csv,0.8846153846153846,,0.0041835822617944,100.1360544217687,P5,D1,M6,R2,D1_M6,0.9
1759,P5_D1_G3_M6_R2_T1.csv,0.9230769230769232,,0.0543865694033273,104.48979591836736,P5,D1,M6,R2,D1_M6,1.0
1760,P5_D1_G3_M6_R2_T1.csv,0.9615384615384615,,0.3305029986817587,108.84353741496598,P5,D1,M6,R2,D1_M6,1.0
1761,P5_D1_G3_M6_R2_T1.csv,1.0,,0.8053395853954248,113.19727891156462,P5,D1,M6,R2,D1_M6,1.0
1762,P3_D6_G1_M6_R1_T1.csv,1422.1750679347826,,0.1968508972757095,284822.0,P3,D6,M6,R1,D6_M6,1.0
1763,P3_D6_G1_M6_R1_T1.csv,0.0,,0.0041835822617944,0.0,P3,D6,M6,R1,D6_M6,0.1
1764,P3_D6_G1_M6_R1_T1.csv,0.02173913043478261,,0.0041835822617944,4.35374149659864,P3,D6,M6,R1,D6_M6,0.1
1765,P3_D6_G1_M6_R1_T1.csv,0.04347826086956522,,0.0041835822617944,8.70748299319728,P3,D6,M6,R1,D6_M6,0.1
1766,P3_D6_G1_M6_R1_T1.csv,0.06521739130434784,,0.0585701516651218,13.06122448979592,P3,D6,M6,R1,D6_M6,0.1
1767,P3_D6_G1_M6_R1_T1.csv,0.08695652173913045,,0.2803000115402257,17.41496598639456,P3,D6,M6,R1,D6_M6,0.1
1768,P3_D6_G1_M6_R1_T1.csv,0.10869565217391305,,0.1903529929116458,21.7687074829932,P3,D6,M6,R1,D6_M6,0.2
1769,P3_D6_G1_M6_R1_T1.csv,0.13043478260869568,,0.1652514993408793,26.12244897959184,P3,D6,M6,R1,D6_M6,0.2
1770,P3_D6_G1_M6_R1_T1.csv,0.15217391304347824,,0.2091791130897207,30.476190476190474,P3,D6,M6,R1,D6_M6,0.2
1771,P3_D6_G1_M6_R1_T1.csv,0.1739130434782609,,0.1506089614245989,34.82993197278912,P3,D6,M6,R1,D6_M6,0.2
1772,P3_D6_G1_M6_R1_T1.csv,0.19565217391304351,,0.2300970243986928,39.18367346938776,P3,D6,M6,R1,D6_M6,0.2
1773,P3_D6_G1_M6_R1_T1.csv,0.21739130434782608,,0.2635656824930481,43.53741496598639,P3,D6,M6,R1,D6_M6,0.3
1774,P3_D6_G1_M6_R1_T1.csv,0.23913043478260873,,0.303309713980095,47.89115646258504,P3,D6,M6,R1,D6_M6,0.3
1775,P3_D6_G1_M6_R1_T1.csv,0.26086956521739135,,0.3827977769541889,52.24489795918368,P3,D6,M6,R1,D6_M6,0.3
1776,P3_D6_G1_M6_R1_T1.csv,0.2826086956521739,,0.303309713980095,56.59863945578231,P3,D6,M6,R1,D6_M6,0.3
1777,P3_D6_G1_M6_R1_T1.csv,0.3043478260869565,,0.1861694106498514,60.95238095238095,P3,D6,M6,R1,D6_M6,0.4
1778,P3_D6_G1_M6_R1_T1.csv,0.32608695652173914,,0.1380582146392156,65.3061224489796,P3,D6,M6,R1,D6_M6,0.4
1779,P3_D6_G1_M6_R1_T1.csv,0.3478260869565218,,0.1778022461262626,69.65986394557824,P3,D6,M6,R1,D6_M6,0.4
1780,P3_D6_G1_M6_R1_T1.csv,0.3695652173913043,,0.2803000115402257,74.01360544217687,P3,D6,M6,R1,D6_M6,0.4
1781,P3_D6_G1_M6_R1_T1.csv,0.391304347826087,,0.0397440314870469,78.36734693877551,P3,D6,M6,R1,D6_M6,0.4
1782,P3_D6_G1_M6_R1_T1.csv,0.4130434782608696,,0.121323885592038,82.72108843537416,P3,D6,M6,R1,D6_M6,0.5
1783,P3_D6_G1_M6_R1_T1.csv,0.43478260869565216,,0.1987201574352347,87.07482993197279,P3,D6,M6,R1,D6_M6,0.5
1784,P3_D6_G1_M6_R1_T1.csv,0.45652173913043487,,0.253106726838562,91.42857142857144,P3,D6,M6,R1,D6_M6,0.5
1785,P3_D6_G1_M6_R1_T1.csv,0.47826086956521746,,0.3284112075508615,95.78231292517007,P3,D6,M6,R1,D6_M6,0.5
1786,P3_D6_G1_M6_R1_T1.csv,0.5,,0.0083671645235888,100.1360544217687,P3,D6,M6,R1,D6_M6,0.5
1787,P3_D6_G1_M6_R1_T1.csv,0.5217391304347827,,0.0292850758325609,104.48979591836736,P3,D6,M6,R1,D6_M6,0.6
1788,P3_D6_G1_M6_R1_T1.csv,0.5434782608695652,,0.0502029871415329,108.84353741496598,P3,D6,M6,R1,D6_M6,0.6
1789,P3_D6_G1_M6_R1_T1.csv,0.5652173913043478,,0.0167343290471776,113.19727891156462,P3,D6,M6,R1,D6_M6,0.6
1790,P3_D6_G1_M6_R1_T1.csv,0.5869565217391305,,0.0188261201780748,117.55102040816328,P3,D6,M6,R1,D6_M6,0.6
1791,P3_D6_G1_M6_R1_T1.csv,0.608695652173913,,0.0962223920212715,121.9047619047619,P3,D6,M6,R1,D6_M6,0.7
1792,P3_D6_G1_M6_R1_T1.csv,0.6304347826086957,,0.0188261201780748,126.25850340136054,P3,D6,M6,R1,D6_M6,0.7
1793,P3_D6_G1_M6_R1_T1.csv,0.6521739130434783,,0.1401500057701128,130.6122448979592,P3,D6,M6,R1,D6_M6,0.7
1794,P3_D6_G1_M6_R1_T1.csv,0.673913043478261,,0.4581022576664883,134.96598639455783,P3,D6,M6,R1,D6_M6,0.7
1795,P3_D6_G1_M6_R1_T1.csv,0.6956521739130436,,0.4267253907030303,139.31972789115648,P3,D6,M6,R1,D6_M6,0.7
1796,P3_D6_G1_M6_R1_T1.csv,0.717391304347826,,0.384889568085086,143.6734693877551,P3,D6,M6,R1,D6_M6,0.8
1797,P3_D6_G1_M6_R1_T1.csv,0.7391304347826086,,0.2970343405874034,148.02721088435374,P3,D6,M6,R1,D6_M6,0.8
1798,P3_D6_G1_M6_R1_T1.csv,0.7608695652173914,,0.2300970243986928,152.38095238095238,P3,D6,M6,R1,D6_M6,0.8
1799,P3_D6_G1_M6_R1_T1.csv,0.782608695652174,,0.2551985179694593,156.73469387755102,P3,D6,M6,R1,D6_M6,0.8
1800,P3_D6_G1_M6_R1_T1.csv,0.8043478260869565,,0.3116768785036838,161.08843537414967,P3,D6,M6,R1,D6_M6,0.9
1801,P3_D6_G1_M6_R1_T1.csv,0.8260869565217392,,0.1234156767229352,165.4421768707483,P3,D6,M6,R1,D6_M6,0.9
1802,P3_D6_G1_M6_R1_T1.csv,0.8478260869565217,,0.2175462776133095,169.79591836734693,P3,D6,M6,R1,D6_M6,0.9
1803,P3_D6_G1_M6_R1_T1.csv,0.8695652173913043,,0.1673432904717765,174.14965986394557,P3,D6,M6,R1,D6_M6,0.9
1804,P3_D6_G1_M6_R1_T1.csv,0.891304347826087,,0.2593821002312537,178.50340136054422,P3,D6,M6,R1,D6_M6,0.9
1805,P3_D6_G1_M6_R1_T1.csv,0.9130434782608697,,0.3116768785036838,182.8571428571429,P3,D6,M6,R1,D6_M6,1.0
1806,P3_D6_G1_M6_R1_T1.csv,0.9347826086956522,,0.2614738913621509,187.2108843537415,P3,D6,M6,R1,D6_M6,1.0
1807,P3_D6_G1_M6_R1_T1.csv,0.9565217391304347,,0.131782841246524,191.56462585034012,P3,D6,M6,R1,D6_M6,1.0
1808,P3_D6_G1_M6_R1_T1.csv,0.9782608695652175,,0.4183582261794414,195.9183673469388,P3,D6,M6,R1,D6_M6,1.0
1809,P3_D6_G1_M6_R1_T1.csv,1.0,,0.3451455365980392,200.2721088435374,P3,D6,M6,R1,D6_M6,1.0
1810,P8_D1_G4_M6_R2_T1.csv,1536.1363636363637,,0.1875174538230963,270360.0,P8,D1,M6,R2,D1_M6,1.0
1811,P8_D1_G4_M6_R2_T1.csv,0.0,,0.0146425379162804,0.0,P8,D1,M6,R2,D1_M6,0.1
1812,P8_D1_G4_M6_R2_T1.csv,0.022727272727272728,,0.0230097024398692,4.0,P8,D1,M6,R2,D1_M6,0.1
1813,P8_D1_G4_M6_R2_T1.csv,0.045454545454545456,,0.0083671645235888,8.0,P8,D1,M6,R2,D1_M6,0.1
1814,P8_D1_G4_M6_R2_T1.csv,0.06818181818181818,,0.020917911308972,12.0,P8,D1,M6,R2,D1_M6,0.1
1815,P8_D1_G4_M6_R2_T1.csv,0.09090909090909091,,0.0041835822617944,16.0,P8,D1,M6,R2,D1_M6,0.1
1816,P8_D1_G4_M6_R2_T1.csv,0.11363636363636363,,0.0271932847016636,20.0,P8,D1,M6,R2,D1_M6,0.2
1817,P8_D1_G4_M6_R2_T1.csv,0.13636363636363635,,0.0062753733926916,24.0,P8,D1,M6,R2,D1_M6,0.2
1818,P8_D1_G4_M6_R2_T1.csv,0.1590909090909091,,0.0564783605342245,28.0,P8,D1,M6,R2,D1_M6,0.2
1819,P8_D1_G4_M6_R2_T1.csv,0.18181818181818182,,0.0292850758325609,32.0,P8,D1,M6,R2,D1_M6,0.2
1820,P8_D1_G4_M6_R2_T1.csv,0.20454545454545456,,0.0355604492252525,36.0,P8,D1,M6,R2,D1_M6,0.3
1821,P8_D1_G4_M6_R2_T1.csv,0.22727272727272727,,0.0732126895814022,40.0,P8,D1,M6,R2,D1_M6,0.3
1822,P8_D1_G4_M6_R2_T1.csv,0.25,,0.0334686580943553,44.0,P8,D1,M6,R2,D1_M6,0.3
1823,P8_D1_G4_M6_R2_T1.csv,0.2727272727272727,,0.0188261201780748,48.0,P8,D1,M6,R2,D1_M6,0.3
1824,P8_D1_G4_M6_R2_T1.csv,0.29545454545454547,,0.2070873219588235,52.0,P8,D1,M6,R2,D1_M6,0.3
1825,P8_D1_G4_M6_R2_T1.csv,0.3181818181818182,,0.0460194048797385,56.0,P8,D1,M6,R2,D1_M6,0.4
1826,P8_D1_G4_M6_R2_T1.csv,0.3409090909090909,,0.0857634363667854,60.0,P8,D1,M6,R2,D1_M6,0.4
1827,P8_D1_G4_M6_R2_T1.csv,0.36363636363636365,,0.2217298598751039,64.0,P8,D1,M6,R2,D1_M6,0.4
1828,P8_D1_G4_M6_R2_T1.csv,0.38636363636363635,,0.2698410558857397,68.0,P8,D1,M6,R2,D1_M6,0.4
1829,P8_D1_G4_M6_R2_T1.csv,0.4090909090909091,,0.1275992589847296,72.0,P8,D1,M6,R2,D1_M6,0.5
1830,P8_D1_G4_M6_R2_T1.csv,0.4318181818181818,,0.3158604607654783,76.0,P8,D1,M6,R2,D1_M6,0.5
1831,P8_D1_G4_M6_R2_T1.csv,0.45454545454545453,,0.3409619543362447,80.0,P8,D1,M6,R2,D1_M6,0.5
1832,P8_D1_G4_M6_R2_T1.csv,0.4772727272727273,,0.3409619543362447,84.0,P8,D1,M6,R2,D1_M6,0.5
1833,P8_D1_G4_M6_R2_T1.csv,0.5,,0.2719328470166369,88.0,P8,D1,M6,R2,D1_M6,0.5
1834,P8_D1_G4_M6_R2_T1.csv,0.5227272727272727,,0.1275992589847296,92.0,P8,D1,M6,R2,D1_M6,0.6
1835,P8_D1_G4_M6_R2_T1.csv,0.5454545454545454,,0.4078992705249554,96.0,P8,D1,M6,R2,D1_M6,0.6
1836,P8_D1_G4_M6_R2_T1.csv,0.5681818181818182,,0.2803000115402257,100.0,P8,D1,M6,R2,D1_M6,0.6
1837,P8_D1_G4_M6_R2_T1.csv,0.5909090909090909,,0.0753044807122994,104.0,P8,D1,M6,R2,D1_M6,0.6
1838,P8_D1_G4_M6_R2_T1.csv,0.6136363636363636,,0.4204500173103386,108.0,P8,D1,M6,R2,D1_M6,0.7
1839,P8_D1_G4_M6_R2_T1.csv,0.6363636363636364,,0.1840776195189542,112.0,P8,D1,M6,R2,D1_M6,0.7
1840,P8_D1_G4_M6_R2_T1.csv,0.6590909090909091,,0.0481111960106357,116.0,P8,D1,M6,R2,D1_M6,0.7
1841,P8_D1_G4_M6_R2_T1.csv,0.6818181818181818,,0.3263194164199643,120.0,P8,D1,M6,R2,D1_M6,0.7
1842,P8_D1_G4_M6_R2_T1.csv,0.7045454545454546,,0.1652514993408793,124.0,P8,D1,M6,R2,D1_M6,0.8
1843,P8_D1_G4_M6_R2_T1.csv,0.7272727272727273,,0.1255074678538324,128.0,P8,D1,M6,R2,D1_M6,0.8
1844,P8_D1_G4_M6_R2_T1.csv,0.75,,0.313768669634581,132.0,P8,D1,M6,R2,D1_M6,0.8
1845,P8_D1_G4_M6_R2_T1.csv,0.7727272727272727,,0.2363723977913844,136.0,P8,D1,M6,R2,D1_M6,0.8
1846,P8_D1_G4_M6_R2_T1.csv,0.7954545454545454,,0.1464253791628045,140.0,P8,D1,M6,R2,D1_M6,0.8
1847,P8_D1_G4_M6_R2_T1.csv,0.8181818181818182,,0.4748365867136661,144.0,P8,D1,M6,R2,D1_M6,0.9
1848,P8_D1_G4_M6_R2_T1.csv,0.8409090909090909,,0.2761164292784313,148.0,P8,D1,M6,R2,D1_M6,0.9
1849,P8_D1_G4_M6_R2_T1.csv,0.8636363636363636,,0.1778022461262626,152.0,P8,D1,M6,R2,D1_M6,0.9
1850,P8_D1_G4_M6_R2_T1.csv,0.8863636363636364,,0.4601940487973856,156.0,P8,D1,M6,R2,D1_M6,0.9
1851,P8_D1_G4_M6_R2_T1.csv,0.9090909090909091,,0.5124888270698158,160.0,P8,D1,M6,R2,D1_M6,1.0
1852,P8_D1_G4_M6_R2_T1.csv,0.9318181818181818,,0.5585082319495543,164.0,P8,D1,M6,R2,D1_M6,1.0
1853,P8_D1_G4_M6_R2_T1.csv,0.9545454545454546,,0.2342806066604872,168.0,P8,D1,M6,R2,D1_M6,1.0
1854,P8_D1_G4_M6_R2_T1.csv,0.9772727272727273,,0.2363723977913844,172.0,P8,D1,M6,R2,D1_M6,1.0
1855,P8_D1_G4_M6_R2_T1.csv,1.0,,0.071120898450505,176.0,P8,D1,M6,R2,D1_M6,1.0
1856,P3_D5_G1_M6_R2_T1.csv,1416.2914062499997,,0.159413942696515,258979.0,P3,D5,M6,R2,D5_M6,1.0
1857,P3_D5_G1_M6_R2_T1.csv,0.0,,0.0083671645235888,0.0,P3,D5,M6,R2,D5_M6,0.1
1858,P3_D5_G1_M6_R2_T1.csv,0.023809523809523808,,0.0041835822617944,4.35374149659864,P3,D5,M6,R2,D5_M6,0.1
1859,P3_D5_G1_M6_R2_T1.csv,0.047619047619047616,,0.0041835822617944,8.70748299319728,P3,D5,M6,R2,D5_M6,0.1
1860,P3_D5_G1_M6_R2_T1.csv,0.07142857142857142,,0.0899470186285799,13.06122448979592,P3,D5,M6,R2,D5_M6,0.1
1861,P3_D5_G1_M6_R2_T1.csv,0.09523809523809523,,0.020917911308972,17.41496598639456,P3,D5,M6,R2,D5_M6,0.1
1862,P3_D5_G1_M6_R2_T1.csv,0.11904761904761904,,0.0188261201780748,21.7687074829932,P3,D5,M6,R2,D5_M6,0.2
