,Name,t_%,var,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
85,P9_D5_G4_M6_R2_T1.csv,0.6595744680851066,,20.69152457451709,134.96598639455783,P9,D5,M6,R2,D5_M6,0.7
86,P9_D5_G4_M6_R2_T1.csv,0.6808510638297874,,24.58492191506679,139.31972789115648,P9,D5,M6,R2,D5_M6,0.7
87,P9_D5_G4_M6_R2_T1.csv,0.7021276595744681,,25.237346468892124,143.6734693877551,P9,D5,M6,R2,D5_M6,0.8
88,P9_D5_G4_M6_R2_T1.csv,0.723404255319149,,25.28745181544385,148.02721088435374,P9,D5,M6,R2,D5_M6,0.8
89,P9_D5_G4_M6_R2_T1.csv,0.7446808510638299,,26.349376485139853,152.38095238095238,P9,D5,M6,R2,D5_M6,0.8
90,P9_D5_G4_M6_R2_T1.csv,0.7659574468085107,,25.494375229315995,156.73469387755102,P9,D5,M6,R2,D5_M6,0.8
91,P9_D5_G4_M6_R2_T1.csv,0.7872340425531916,,20.42355553732117,161.08843537414967,P9,D5,M6,R2,D5_M6,0.8
92,P9_D5_G4_M6_R2_T1.csv,0.8085106382978725,,16.19388813943244,165.4421768707483,P9,D5,M6,R2,D5_M6,0.9
93,P9_D5_G4_M6_R2_T1.csv,0.8297872340425533,,24.812510753235323,169.79591836734693,P9,D5,M6,R2,D5_M6,0.9
94,P9_D5_G4_M6_R2_T1.csv,0.8510638297872342,,25.5360840988181,174.14965986394557,P9,D5,M6,R2,D5_M6,0.9
95,P9_D5_G4_M6_R2_T1.csv,0.872340425531915,,25.84069666720652,178.50340136054422,P9,D5,M6,R2,D5_M6,0.9
96,P9_D5_G4_M6_R2_T1.csv,0.893617021276596,,25.94422832262923,182.8571428571429,P9,D5,M6,R2,D5_M6,0.9
97,P9_D5_G4_M6_R2_T1.csv,0.9148936170212768,,26.085419156695,187.2108843537415,P9,D5,M6,R2,D5_M6,1.0
