,Name,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_Av,CTW_Av,LZ_Av,Assigned_Cat,Rounds,Dance_mode,Music_mode,Palo,Participant
501,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A1,4.33,2.0,0.25529515736795183,0.2363242396220762,IMP0,4.0,D5,M6,R1,P4
502,P4_D5_G2_M6_R1_T1,MI,DI,Z2,A1,4.34,2.0,0.4428144877500337,0.38988513794190627,IMP0,6.0,D5,M6,R1,P4
503,P4_D5_G2_M6_R1_T1,MI,DI,Z2,A1,4.35,1.6277445548010652,0.2645837551374396,0.2232706567660812,IMP0,4.0,D5,M6,R1,P4
504,P4_D5_G2_M6_R1_T1,MC,DC,Z3,A3,4.36,1.0,0.029329239237279498,0.029629561085829894,IMP0,8.0,D5,M6,R1,P4
505,P4_D5_G2_M6_R1_T1,MC,DC,Z1,A3,4.37,1.0,0.011170737551714138,0.014642341295704879,IMP0,8.0,D5,M6,R1,P4
506,P4_D5_G2_M6_R1_T1,MC,DC,Z3,A2,4.38,1.197052833187655,0.24200327913027112,0.21317989370305873,IMP0,8.0,D5,M6,R1,P4
507,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A1,4.39,2.88792542911681,0.4687390644624452,0.39487088139384885,IMP0,4.0,D5,M6,R1,P4
508,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A1,4.40,3.0,0.19558707793708727,0.17549816950837724,IMP1,4.0,D5,M6,R1,P4
509,P4_D5_G2_M6_R1_T1,MI,DI,Z3,A1,4.41,3.0,0.2900280013249055,0.26324725426256584,IMP1,4.0,D5,M6,R1,P4
510,P4_D5_G2_M6_R1_T1,MC,DC,Z3,A1,4.42,1.7787905673356366,0.5572846521308163,0.5261953639180152,IMP0,4.0,D5,M6,R1,P4
511,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A1,4.43,1.5709853102551097,0.41064091202690794,0.3200847296147108,IMP0,4.0,D5,M6,R1,P4
512,P4_D5_G2_M6_R1_T1,MC,DC,Z2,A1,4.44,1.3047822312049124,0.25609207751355895,0.19710305780012824,IMP0,4.0,D5,M6,R1,P4
513,P3_D1_G1_M1_R2_T1,MI,DI,Z1,A2,1.1,3.383210756277269,0.0006869117858481969,0.0060275405911543655,IMP1,4.0,D1,M1,R2,P3
514,P3_D1_G1_M1_R2_T1,MI,DI,Z2,A2,1.2,6.145172067628717,0.006938859294686908,0.010742010891912512,IMP2,4.0,D1,M1,R2,P3
515,P3_D1_G1_M1_R2_T1,MI,DI,Z2,A2,1.3,6.764161641892176,0.02643267714313101,0.02333327935509104,IMP2,4.0,D1,M1,R2,P3
516,P3_D1_G1_M1_R2_T1,MI,DI,Z3,A3,1.4,6.6437433278585365,0.1049782915606288,0.08647148799462831,IMP2,4.0,D1,M1,R2,P3
517,P3_D1_G1_M1_R2_T1,MI,DI,Z2,A3,1.5,5.9438267949528765,0.05512884788981371,0.049732790933126755,IMP2,4.0,D1,M1,R2,P3
518,P3_D1_G1_M1_R2_T1,MI,DI,Z3,A2,1.6,6.116088265975769,0.4362139581597298,0.3435376668126485,IMP2,3.0,D1,M1,R2,P3
519,P3_D1_G1_M1_R2_T1,MI,DI,Z2,A2,1.6,4.5986222864520645,0.20244216042650245,0.11255315842760272,IMP1,1.0,D1,M1,R2,P3
520,P3_D1_G1_M1_R2_T1,MI,DI,Z2,A2,1.7,5.263859213476909,0.10733040984413414,0.09074053082535412,IMP2,1.0,D1,M1,R2,P3
521,P3_D1_G1_M1_R2_T1,MI,DI,Z1,A2,1.7,6.468411855821002,0.04492391132539968,0.035997067723025064,IMP2,4.0,D1,M1,R2,P3
522,P3_D1_G1_M1_R2_T1,MI,DI,Z3,A1,1.8,4.857197950238353,0.12498453446671194,0.096896840131231,IMP1,3.0,D1,M1,R2,P3
523,P3_D1_G1_M1_R2_T1,MI,DI,Z3,A2,1.9,6.459965538194014,0.402355437771742,0.2835226109671322,IMP2,2.0,D1,M1,R2,P3
524,P3_D1_G1_M1_R2_T1,MI,DI,Z2,A1,1.9,6.998174655920916,0.6202222605948651,0.5237167371733352,IMP2,2.0,D1,M1,R2,P3
525,P3_D1_G1_M1_R2_T1,MI,DI,Z3,A1,1.1,6.585298743432283,0.458031139369896,0.44551178988429374,IMP2,3.0,D1,M1,R2,P3
526,P6_D6_G1_M6_R2_T1,MC,DC,Z1,A1,8.1,6.0,0.1641076759106545,0.14624847459031437,IMP2,2.0,D6,M6,R2,P6
527,P6_D6_G1_M6_R2_T1,MC,DC,Z1,A1,8.1,-60.52861952861953,0.025540340560801934,0.02924969491806284,IMP0,2.0,D6,M6,R2,P6
528,P6_D6_G1_M6_R2_T1,MC,DC,Z2,A3,8.2,-26.76782752902156,0.021396940708333038,0.018696537944784472,IMP0,4.0,D6,M6,R2,P6
529,P6_D6_G1_M6_R2_T1,MC,DC,Z1,A3,8.3,-57.94498381877018,0.012892469356732196,0.015901897536195628,IMP0,2.0,D6,M6,R2,P6
530,P6_D6_G1_M6_R2_T1,MC,DC,Z2,A3,8.3,-61.90034364261167,0.004408129827977429,0.008974338213496524,IMP0,2.0,D6,M6,R2,P6
531,P6_D6_G1_M6_R2_T1,MC,DC,Z1,A2,8.4,-57.330128205128105,0.0262813900912606,0.027867681820857707,IMP0,2.0,D6,M6,R2,P6
532,P6_D6_G1_M6_R2_T1,MC,DC,Z3,A2,8.5,5.619240056766607,0.3404368483434901,0.2763151502576574,IMP2,2.0,D6,M6,R2,P6
533,P6_D6_G1_M6_R2_T1,MC,DC,Z3,A1,8.6,4.032207746662141,0.4752554898011368,0.35997067723025106,IMP1,2.0,D6,M6,R2,P6
534,P6_D6_G1_M6_R2_T1,MC,DC,Z3,A1,8.7,4.0,0.5715654792719416,0.5376625738574832,IMP1,2.0,D6,M6,R2,P6
535,P6_D6_G1_M6_R2_T1,MC,DC,Z3,A1,8.8,3.2315866855414717,0.5382067963474986,0.4596143213626456,IMP1,2.0,D6,M6,R2,P6
536,P6_D6_G1_M6_R2_T1,MC,DC,Z1,A3,8.9,3.2000753505706805,0.013309381384443975,0.01645295339141033,IMP1,2.0,D6,M6,R2,P6
537,P6_D6_G1_M6_R2_T1,MC,DC,Z2,A3,8.1,4.888452700610495,0.07243420745056114,0.04905971556711452,IMP1,2.0,D6,M6,R2,P6
538,P6_D6_G1_M6_R2_T1,MC,DC,Z2,A3,8.11,5.0,0.11717443335224306,0.07848146751410717,IMP2,2.0,D6,M6,R2,P6
539,P6_D6_G1_M6_R2_T1,MC,DC,Z3,A1,8.12,4.985054673710898,0.2193205665452804,0.18808717172453215,IMP1,1.0,D6,M6,R2,P6
540,P6_D6_G1_M6_R2_T1,MC,DC,Z3,A1,8.13,3.852240803610691,0.4786740249883076,0.4042191503662411,IMP1,2.0,D6,M6,R2,P6
541,P6_D6_G1_M6_R2_T1,MC,DC,Z2,A2,8.14,4.0,0.16393994002784942,0.11525865744784801,IMP1,2.0,D6,M6,R2,P6
542,P6_D6_G1_M6_R2_T1,MC,DC,Z1,A2,8.15,4.0,0.06811939552105604,0.05683747535214487,IMP1,2.0,D6,M6,R2,P6
543,P6_D6_G1_M6_R2_T1,MC,DC,Z1,A2,8.16,4.0,0.017673186817622887,0.020192260980367225,IMP1,1.0,D6,M6,R2,P6
544,P6_D6_G1_M6_R2_T1,MC,DC,Z3,A2,8.17,4.0,0.23418214661996353,0.2132473699302279,IMP1,1.0,D6,M6,R2,P6
545,P6_D6_G1_M6_R2_T1,MC,DC,Z3,A1,8.18,4.0,0.5791399134477143,0.4837595646513387,IMP1,2.0,D6,M6,R2,P6
546,P6_D5_G1_M6_R1_T1,MC,DI,Z2,A3,7.1,6.0,0.017542941379858325,0.019384570541152536,IMP2,2.0,D5,M6,R1,P6
547,P6_D5_G1_M6_R1_T1,MC,DI,Z1,A3,7.2,5.732925452598366,0.001403617194624385,0.006426069338059222,IMP2,2.0,D5,M6,R1,P6
548,P6_D5_G1_M6_R1_T1,MC,DC,Z3,A3,7.3,4.0,0.03901734602923384,0.04088309630592875,IMP1,1.0,D5,M6,R1,P6
549,P6_D5_G1_M6_R1_T1,MC,DI,Z3,A3,7.3,4.0,0.4147718248301333,0.38589654318035227,IMP1,1.0,D5,M6,R1,P6
550,P6_D5_G1_M6_R1_T1,MC,DC,Z3,A3,7.4,4.0,0.31831922066581564,0.2591340159147133,IMP1,1.5,D5,M6,R1,P6
551,P6_D5_G1_M6_R1_T1,MC,DI,Z3,A3,7.4,4.376429060029395,0.44403672131661054,0.32606762175704185,IMP1,0.5,D5,M6,R1,P6
552,P6_D5_G1_M6_R1_T1,MC,DC,Z2,A2,7.5,5.066708457204513,0.22076251215632797,0.15895456623602244,IMP2,2.0,D5,M6,R1,P6
553,P6_D5_G1_M6_R1_T1,MC,DI,Z3,A1,7.6,5.2900702052833,0.454121471750588,0.3639592719918051,IMP2,2.0,D5,M6,R1,P6
554,P6_D5_G1_M6_R1_T1,MC,DI,Z1,A1,7.9,6.0,0.06702032671641452,0.058532628125805335,IMP2,2.5,D5,M6,R1,P6
555,P6_D5_G1_M6_R1_T1,MC,DI,Z2,A1,7.1,6.0,0.23210645521984294,0.18083291500195578,IMP2,2.0,D5,M6,R1,P6
556,P6_D5_G1_M6_R1_T1,MC,DI,Z3,A1,7.11,6.0,0.4706423749977901,0.3897678263312724,IMP2,2.0,D5,M6,R1,P6
557,P6_D5_G1_M6_R1_T1,MC,DC,Z1,A1,7.12,6.0,0.01174151651096707,0.01196578428466204,IMP2,1.0,D5,M6,R1,P6
558,P6_D1_G1_M6_R2_T1,MC,DC,Z1,A1,8.1,1.0,0.2096759626424851,0.19776782359372058,IMP0,2.0,D1,M6,R2,P6
559,P6_D1_G1_M6_R2_T1,MC,DC,Z1,A1,8.2,-102.14948453608245,0.08974563329498257,0.08991934955091653,IMP0,2.0,D1,M6,R2,P6
560,P6_D1_G1_M6_R2_T1,MC,DI,Z1,A3,8.3,1.0,0.017809184119920895,0.02226965408534328,IMP0,2.0,D1,M6,R2,P6
561,P6_D1_G1_M6_R2_T1,MI,DI,Z2,A3,8.4,1.0,0.05013599494205954,0.05201792334860043,IMP0,2.0,D1,M6,R2,P6
562,P6_D1_G1_M6_R2_T1,MC,DI,Z2,A3,8.5,4.372423592526528,0.1111802279456288,0.09007576503176179,IMP1,2.0,D1,M6,R2,P6
563,P6_D1_G1_M6_R2_T1,MC,DI,Z1,A3,8.6,6.0,0.03472649955044987,0.03511013020367951,IMP2,2.0,D1,M6,R2,P6
564,P6_D1_G1_M6_R2_T1,MC,DI,Z2,A2,8.7,6.0,0.017730377589549273,0.02141245608834264,IMP2,2.0,D1,M6,R2,P6
565,P6_D1_G1_M6_R2_T1,MC,DI,Z1,A2,8.8,6.0,0.0021192942741259644,0.0077425663018401295,IMP2,2.0,D1,M6,R2,P6
566,P6_D1_G1_M6_R2_T1,MI,DI,Z3,A1,8.9,6.0,0.1852015083575269,0.14807658052269326,IMP2,2.0,D1,M6,R2,P6
567,P6_D1_G1_M6_R2_T1,MI,DI,Z3,A2,8.1,6.0,0.36186816707402514,0.32149246894231814,IMP2,2.0,D1,M6,R2,P6
568,P6_D1_G1_M6_R2_T1,MC,DI,Z3,A1,8.11,6.0,0.4759840718578999,0.4233893339389602,IMP2,2.0,D1,M6,R2,P6
569,P6_D1_G1_M6_R2_T1,MC,DI,Z2,A3,8.12,6.0,0.05161870672740071,0.047676171759200456,IMP2,2.0,D1,M6,R2,P6
570,P6_D1_G1_M6_R2_T1,MC,DI,Z2,A3,8.13,6.0,0.07363057433642418,0.0586655812845238,IMP2,2.0,D1,M6,R2,P6
571,P6_D1_G1_M6_R2_T1,MC,DI,Z2,A3,8.14,6.0,0.13949305491107652,0.10821996080981147,IMP2,2.0,D1,M6,R2,P6
572,P6_D1_G1_M6_R2_T1,MC,DI,Z3,A1,8.15,6.0,0.6184725486883889,0.5586525537901612,IMP2,1.0,D1,M6,R2,P6
573,P6_D1_G1_M6_R2_T1,MC,DI,Z3,A1,8.16,4.445471184979839,0.5317680251335648,0.45432587205826364,IMP1,2.0,D1,M6,R2,P6
574,P6_D1_G1_M6_R2_T1,MC,DI,Z2,A2,8.17,4.0,0.11874763115114045,0.07511853467593416,IMP1,2.0,D1,M6,R2,P6
575,P6_D1_G1_M6_R2_T1,MC,DC,Z2,A2,8.18,4.0,0.08116486013168152,0.07029898267238971,IMP1,2.0,D1,M6,R2,P6
576,P6_D1_G1_M6_R2_T1,MC,DI,Z2,A2,8.19,4.0,0.04954365899172536,0.04468472568803494,IMP1,2.0,D1,M6,R2,P6
577,P6_D1_G1_M6_R2_T1,MI,DI,Z3,A1,8.2,4.508742055923223,0.5294982032457098,0.49458575043269964,IMP1,2.0,D1,M6,R2,P6
578,P6_D1_G1_M6_R2_T1,MI,DI,Z3,,8.21,6.0,0.4632666571126643,0.40683666567851096,IMP2,1.0,D1,M6,R2,P6
579,P5_D1_G3_M1_R1_T1,MI,DI,Z1,A1,5.1,6.0,0.0006453183779761998,0.0059828921423309995,IMP2,1.0,D1,M1,R1,P5
580,P5_D1_G3_M1_R1_T1,MI,DI,Z1,A3,5.2,-117.19999999999999,0.00493612053015991,0.008974338213496521,IMP0,0.5,D1,M1,R1,P5
581,P5_D1_G3_M1_R1_T1,MI,DI,Z3,A3,5.2,6.0,0.04227836226610637,0.04063380913333164,IMP2,0.5,D1,M1,R1,P5
582,P5_D1_G3_M1_R1_T1,MI,DI,Z1,A3,5.3,6.0,0.01212958139506775,0.01670224056400746,IMP2,0.5,D1,M1,R1,P5
583,P5_D1_G3_M1_R1_T1,MI,DI,Z3,A3,5.4,6.0,0.09555760707375004,0.09083118070629853,IMP2,0.5,D1,M1,R1,P5
584,P5_D1_G3_M1_R1_T1,MI,DI,Z3,A1,5.5,4.738716469904908,0.29759818142959876,0.21826872583539858,IMP1,2.5,D1,M1,R1,P5
585,P5_D1_G3_M1_R1_T1,MI,DI,Z1,A1,5.6,4.957384983045792,0.06690427162514312,0.05275823070964644,IMP1,1.0,D1,M1,R1,P5
586,P5_D1_G3_M1_R1_T1,MI,DI,Z2,A1,5.7,5.837007424727545,0.1583207730945512,0.09957241922593806,IMP2,2.0,D1,M1,R1,P5
587,P5_D1_G3_M1_R1_T1,MI,DI,Z2,A1,5.8,5.0,0.24114320593290092,0.18871038965602496,IMP2,1.0,D1,M1,R1,P5
588,P5_D1_G3_M1_R1_T1,MI,DI,Z3,A1,5.9,5.0,0.26663292682502077,0.21728776462375013,IMP2,1.0,D1,M1,R1,P5
589,P5_D1_G3_M1_R1_T1,MI,DI,Z3,A1,5.1,5.0,0.047891127175413904,0.043831188086207826,IMP2,2.0,D1,M1,R1,P5
590,P5_D1_G3_M1_R1_T1,MI,DI,Z3,A1,5.11,5.1801928964865604,0.022002556148824386,0.023213621512244403,IMP2,2.25,D1,M1,R1,P5
591,P5_D1_G3_M1_R1_T1,MI,DI,Z3,A1,5.12,6.0,0.2541119179477987,0.20751189062085038,IMP2,1.75,D1,M1,R1,P5
592,P5_D1_G3_M1_R1_T1,MI,DI,Z2,A1,5.13,6.0,0.4025646294913922,0.3271234262527474,IMP2,1.5,D1,M1,R1,P5
593,P4_D1_G2_M6_R2_T1,MC,DI,Z1,A3,3.1,3.0,0.013939573086235052,0.017488453954506083,IMP1,4.0,D1,M6,R2,P4
594,P4_D1_G2_M6_R2_T1,MC,DI,Z2,A3,3.2,3.567536196351093,0.18908398892499886,0.15326761929324526,IMP1,4.0,D1,M6,R2,P4
595,P4_D1_G2_M6_R2_T1,MC,DI,Z2,A2,3.3,3.15965414778635,0.1899599749997119,0.14729310655167374,IMP1,5.0,D1,M6,R2,P4
596,P4_D1_G2_M6_R2_T1,MC,DI,Z1,A2,3.4,2.694257973918056,0.06019825306668341,0.053755379400034935,IMP0,3.0,D1,M6,R2,P4
597,P4_D1_G2_M6_R2_T1,MI,DI,Z1,A2,3.4,2.0,0.0006453183779762,0.005982892142331,IMP0,1.0,D1,M6,R2,P4
598,P4_D1_G2_M6_R2_T1,MC,DI,Z3,A2,3.5,2.0746250015698338,0.06912700344646122,0.058281621731328226,IMP0,4.0,D1,M6,R2,P4
599,P4_D1_G2_M6_R2_T1,MC,DI,Z3,A2,3.6,3.7140172695583766,0.3198409685288959,0.2684822848871055,IMP1,4.0,D1,M6,R2,P4
600,P4_D1_G2_M6_R2_T1,MI,DI,Z3,A1,3.7,3.9602416607589492,0.3852704064072176,0.33846075548044185,IMP1,4.0,D1,M6,R2,P4
601,P4_D1_G2_M6_R2_T1,MC,DI,Z3,A2,3.8,2.952188195768991,0.2953021270340723,0.22925354890841224,IMP0,4.0,D1,M6,R2,P4
602,P4_D1_G2_M6_R2_T1,MC,DI,Z3,A1,3.9,2.0,0.180717075005404,0.1514241511261404,IMP0,4.0,D1,M6,R2,P4
603,P4_D1_G2_M6_R2_T1,MC,DI,Z2,A1,3.1,2.0,0.39729273947441124,0.29159476703218207,IMP0,4.0,D1,M6,R2,P4
604,P4_D1_G2_M6_R2_T1,MC,DI,Z2,A1,3.11,2.0,0.30904220712393465,0.246495156264039,IMP0,2.0,D1,M6,R2,P4
605,P7_D5_G1_M5_R1_T1,MC,DC,Z2,A2,10.1,2.490773766591332,0.07849059442906113,0.06347474632254337,IMP0,10.0,D5,M5,R1,P7
606,P7_D5_G1_M5_R1_T1,MC,DC,Z2,A2,10.2,1.8792356804585109,0.03527837973316049,0.026219144976686,IMP0,6.0,D5,M5,R1,P7
607,P7_D5_G1_M5_R1_T1,MC,DC,Z3,A2,10.3,3.2316927040452215,0.17667755278273634,0.13561222189283695,IMP1,4.0,D5,M5,R1,P7
608,P7_D5_G1_M5_R1_T1,MC,DI,Z3,A2,10.3,5.80409037513874,0.41937488990711275,0.3172802489229931,IMP2,6.0,D5,M5,R1,P7
609,P7_D5_G1_M5_R1_T1,MI,DI,Z2,A1,10.4,6.844374604640635,0.05888156072454887,0.0444977603085871,IMP2,2.0,D5,M5,R1,P7
610,P7_D5_G1_M5_R1_T1,MI,DI,Z2,A3,10.5,7.0,0.05715755713436679,0.05085458320981382,IMP2,6.0,D5,M5,R1,P7
611,P7_D5_G1_M5_R1_T1,MI,DI,Z3,A1,10.6,7.0,0.6332981396537042,0.33055479086379014,IMP2,2.0,D5,M5,R1,P7
612,P7_D5_G1_M5_R1_T1,MI,DI,Z2,A3,10.7,7.0,0.19253733738539794,0.1313516774884497,IMP2,7.0,D5,M5,R1,P7
613,P7_D5_G1_M5_R1_T1,MI,DI,Z3,A1,10.8,7.0,0.6471420785492595,0.6222207828024285,IMP2,1.0,D5,M5,R1,P7
614,P7_D5_G1_M5_R1_T1,MI,DI,Z3,A1,10.8,6.658331894907458,0.4298197981187065,0.34202200080325795,IMP2,8.0,D5,M5,R1,P7
615,P7_D5_G1_M5_R1_T1,MC,DI,Z1,A3,10.9,6.370825432296329,0.07041961624334327,0.04092842124640096,IMP2,8.0,D5,M5,R1,P7
616,P7_D5_G1_M5_R1_T1,MI,DI,Z2,A2,10.1,7.0,0.12133284000892268,0.09287727801904379,IMP2,8.0,D5,M5,R1,P7
617,P7_D5_G1_M5_R1_T1,MC,DI,Z3,A2,10.11,6.999999999999999,0.4410970675036897,0.36424417161763045,IMP2,8.0,D5,M5,R1,P7
618,P7_D5_G1_M5_R1_T1,MI,DI,Z3,A1,10.12,0.0,0.5473238041294772,0.4132469072595799,IMP0,2.0,D5,M5,R1,P7
619,P3_D5_G1_M5_R2_T1,MI,DI,Z1,A2,1.11,5.177030428307677,0.0019074435074403382,0.007421087368852882,IMP2,4.0,D5,M5,R2,P3
620,P3_D5_G1_M5_R2_T1,MC,DI,Z3,A3,1.2,5.978248117607631,0.06751783594978705,0.05721140611104056,IMP2,4.0,D5,M5,R2,P3
621,P3_D5_G1_M5_R2_T1,MC,DI,Z2,A2,1.6,5.9601454744516635,0.22017887580560314,0.16727169281267207,IMP2,3.0,D5,M5,R2,P3
622,P3_D5_G1_M5_R2_T1,MI,DI,Z3,A2,1.9,3.741002063336936,0.3031167694829103,0.23164197620633886,IMP1,3.0,D5,M5,R2,P3
623,P3_D5_G1_M5_R2_T1,MI,DI,Z2,A3,1.12,3.9005769673106174,0.13751448489923931,0.1185609792871935,IMP1,4.0,D5,M5,R2,P3
624,P3_D5_G1_M5_R2_T1,MI,DI,Z2,A3,1.13,5.203445202089023,0.027756719326955153,0.030194908780826944,IMP2,4.0,D5,M5,R2,P3
625,P3_D5_G1_M5_R2_T1,MI,DI,Z3,A1,1.14,6.4833768670699845,0.056266010070211786,0.04672353863534715,IMP2,4.0,D5,M5,R2,P3
626,P3_D5_G1_M5_R2_T1,MI,DC,Z3,A2,1.5,3.974233849670905,0.13726584064892858,0.11141115367746184,IMP1,4.0,D5,M5,R2,P3
627,P3_D5_G1_M5_R2_T1,MI,DI,Z3,A1,1.15,3.799024742240467,0.3858012697162703,0.34227932949755174,IMP1,4.0,D5,M5,R2,P3
628,P3_D5_G1_M5_R2_T1,MI,DI,Z3,A1,1.16,5.529639388683065,0.5865800233295125,0.5689186528071157,IMP2,3.0,D5,M5,R2,P3
629,P6_D1_G1_M1_R2_T1,MI,DC,Z1,A3,8.1,5.0,0.0019715060322018246,0.00732904287435548,IMP2,2.0,D1,M1,R2,P6
630,P6_D1_G1_M1_R2_T1,MI,DC,Z1,A3,8.2,-74.15277777777777,0.017026362838662053,0.01705124260564343,IMP0,2.0,D1,M1,R2,P6
631,P6_D1_G1_M1_R2_T1,MI,DC,Z1,A3,8.3,5.0,0.05519514418333962,0.04487169106748279,IMP2,2.0,D1,M1,R2,P6
632,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A3,8.4,5.155745547229804,0.06448324766317585,0.05849938983612571,IMP2,2.0,D1,M1,R2,P6
633,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A3,8.5,5.995636108234951,0.12177182741136451,0.11430472882453517,IMP2,2.0,D1,M1,R2,P6
634,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A2,8.5,6.0,0.1529544726064184,0.1469132403839067,IMP2,2.0,D1,M1,R2,P6
635,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A2,8.6,6.0,0.09484863816395124,0.09632456349152976,IMP2,2.0,D1,M1,R2,P6
636,P6_D1_G1_M1_R2_T1,MC,DI,Z3,A2,8.7,6.0,0.2324448204279268,0.19318443838526814,IMP2,2.0,D1,M1,R2,P6
637,P6_D1_G1_M1_R2_T1,MI,DI,Z3,A1,8.8,6.0,0.47063142097922317,0.45287169688478035,IMP2,2.0,D1,M1,R2,P6
638,P6_D1_G1_M1_R2_T1,MI,DI,Z3,A1,8.9,6.0,0.6233949899559541,0.5694305580171546,IMP2,2.0,D1,M1,R2,P6
639,P6_D1_G1_M1_R2_T1,MI,DI,Z1,A2,8.1,6.0,0.02262223775981191,0.024928717259712643,IMP2,1.0,D1,M1,R2,P6
640,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A3,8.11,6.0,0.06906455931887041,0.040571487340182344,IMP2,2.0,D1,M1,R2,P6
641,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A3,8.12,6.0,0.1896542779327894,0.1286321810601174,IMP2,2.0,D1,M1,R2,P6
642,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A3,8.13,6.0,0.08938032902126611,0.07496211919508892,IMP2,2.0,D1,M1,R2,P6
643,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A2,8.14,6.0,0.2153721224030447,0.15405947266502434,IMP2,1.0,D1,M1,R2,P6
644,P6_D1_G1_M1_R2_T1,MI,DI,Z2,A3,8.15,6.0,0.11206344248612041,0.09647413579508803,IMP2,1.0,D1,M1,R2,P6
645,P6_D1_G1_M1_R2_T1,MI,DI,Z3,A3,8.16,6.0,0.23633576952629623,0.19304798645921492,IMP2,2.0,D1,M1,R2,P6
646,P6_D1_G1_M1_R2_T1,MI,DI,Z3,A3,8.17,6.0,0.4879843128687775,0.3320505138993729,IMP2,1.0,D1,M1,R2,P6
647,P6_D1_G1_M1_R2_T1,MI,DI,Z3,A1,8.18,6.0,0.49691817064450183,0.45170835674599374,IMP2,1.0,D1,M1,R2,P6
648,P7_D5_G1_M6_R2_T1,MC,DC,Z2,A1,9.1,4.0,0.11628971070687336,0.08805256479039379,IMP1,2.0,D5,M6,R2,P7
649,P7_D5_G1_M6_R2_T1,MC,DI,Z3,A1,9.2,-9.487420394212233,0.2263983458886416,0.19653800687557474,IMP0,2.0,D5,M6,R2,P7
650,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A1,9.3,7.0,0.4033646926223994,0.3758664004711502,IMP2,2.0,D5,M6,R2,P7
651,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A1,9.4,6.679928663409653,0.4298997550414027,0.38660041284415597,IMP2,2.0,D5,M6,R2,P7
652,P7_D5_G1_M6_R2_T1,MC,DI,Z2,A2,9.5,6.0,0.1252994822769038,0.04975247149938444,IMP2,2.0,D5,M6,R2,P7
653,P7_D5_G1_M6_R2_T1,MC,DI,Z2,A2,9.6,6.322647775491728,0.05009467695489612,0.04293604949202274,IMP2,2.0,D5,M6,R2,P7
654,P7_D5_G1_M6_R2_T1,MI,DC,Z3,A1,9.7,7.0,0.2599602182401213,0.24230713176440724,IMP2,2.0,D5,M6,R2,P7
655,P7_D5_G1_M6_R2_T1,MI,DI,Z1,A3,9.8,7.0,0.03289234735487187,0.03257352388602453,IMP2,2.0,D5,M6,R2,P7
656,P7_D5_G1_M6_R2_T1,MI,DI,Z2,A3,9.9,7.0,0.08439209941000254,0.07069259399754309,IMP2,2.0,D5,M6,R2,P7
657,P7_D5_G1_M6_R2_T1,MI,DI,Z1,A3,9.1,7.0,0.008593506773532262,0.011735673048418533,IMP2,2.0,D5,M6,R2,P7
658,P7_D5_G1_M6_R2_T1,MI,DC,Z3,A2,9.11,7.0,0.08408682581610705,0.07210959476809516,IMP2,2.0,D5,M6,R2,P7
659,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A2,9.12,7.0,0.13733278342558944,0.1051991868359875,IMP2,2.0,D5,M6,R2,P7
660,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A2,9.13,7.0,0.292360843640796,0.24459470817176918,IMP2,2.0,D5,M6,R2,P7
661,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A1,9.14,6.0581530896576234,0.4063962531130642,0.341585748251213,IMP2,2.0,D5,M6,R2,P7
662,P7_D5_G1_M6_R2_T1,MI,DC,Z3,A1,9.15,1.1750112699648245,0.30591488070832545,0.29156627706959953,IMP0,2.0,D5,M6,R2,P7
663,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A1,9.16,1.0,0.38613878739579793,0.3240733243762649,IMP0,2.0,D5,M6,R2,P7
664,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A1,9.17,1.0,0.33482145342741026,0.28638110387957927,IMP0,2.0,D5,M6,R2,P7
665,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A1,9.18,1.0,0.5891876983325846,0.40474265342869503,IMP0,2.0,D5,M6,R2,P7
666,P7_D5_G1_M6_R2_T1,MC,DC,Z3,A1,9.19,0.0,0.553234878758506,0.3572641307849108,IMP0,1.0,D5,M6,R2,P7
667,P7_D6_G1_M6_R1_T1,MC,DC,Z2,A2,10.1,0.9999999999999999,0.11195839327325419,0.08167554273091315,IMP0,5.0,D6,M6,R1,P7
668,P7_D6_G1_M6_R1_T1,MC,DC,Z2,A2,10.2,1.0,0.014743108640077541,0.017948676426993087,IMP0,6.0,D6,M6,R1,P7
669,P7_D6_G1_M6_R1_T1,MC,DC,Z3,A2,10.3,1.0,0.22509280666944229,0.19821100078944884,IMP0,10.0,D6,M6,R1,P7
