Label: FSR adapter 16: FSR.A 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.B 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.C 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.D 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Start Trigger Method: Trigno Wireless System (start trigger)
Stop Trigger Method: Trigno Wireless System (stop trigger)
Use Camera: NO
Video File Path: 
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
X [s],FSR adapter 16: FSR.A 16 [%],FSR adapter 16: FSR.B 16 [%],FSR adapter 16: FSR.C 16 [%],FSR adapter 16: FSR.D 16 [%]
3.797357e+001,1.596705e+000,3.587655e+000,1.528856e+001,-9.999795e-003
3.797550e+001,1.599804e+000,3.587655e+000,1.528701e+001,-1.154917e-002
3.797743e+001,1.602902e+000,3.589205e+000,1.528546e+001,-1.154917e-002
3.797936e+001,1.602902e+000,3.589205e+000,1.528546e+001,-1.154917e-002
3.798129e+001,1.604452e+000,3.590754e+000,1.528856e+001,-1.154917e-002
3.798321e+001,1.602902e+000,3.589205e+000,1.528856e+001,-9.999795e-003
3.798514e+001,1.599804e+000,3.592303e+000,1.528701e+001,-1.154917e-002
3.798707e+001,1.596705e+000,3.592303e+000,1.528856e+001,-1.154917e-002
3.798900e+001,1.596705e+000,3.595402e+000,1.528701e+001,-9.999795e-003
3.799093e+001,1.596705e+000,3.595402e+000,1.528701e+001,-9.999795e-003
3.799286e+001,1.596705e+000,3.595402e+000,1.528856e+001,-1.154917e-002
3.799479e+001,1.598254e+000,3.598501e+000,1.528856e+001,-1.154917e-002
3.799671e+001,1.596705e+000,3.598501e+000,1.528701e+001,-9.999795e-003
3.799864e+001,1.599804e+000,3.600050e+000,1.528856e+001,-1.154917e-002
3.800057e+001,1.599804e+000,3.598501e+000,1.529010e+001,-1.154917e-002
3.800250e+001,1.599804e+000,3.600050e+000,1.529165e+001,-1.154917e-002
3.800443e+001,1.601353e+000,3.598501e+000,1.529475e+001,-1.154917e-002
3.800636e+001,1.599804e+000,3.600050e+000,1.529940e+001,-1.154917e-002
3.800829e+001,1.602902e+000,3.600050e+000,1.530095e+001,-1.154917e-002
3.801021e+001,1.602902e+000,3.595402e+000,1.530405e+001,-1.309855e-002
3.801214e+001,1.602902e+000,3.596951e+000,1.530095e+001,-1.154917e-002
3.801407e+001,1.601353e+000,3.595402e+000,1.530405e+001,-1.154917e-002
3.801600e+001,1.601353e+000,3.595402e+000,1.530250e+001,-1.154917e-002
3.801793e+001,1.601353e+000,3.596951e+000,1.530405e+001,-1.154917e-002
3.801986e+001,1.601353e+000,3.598501e+000,1.530405e+001,-9.999795e-003
3.802179e+001,1.602902e+000,3.601599e+000,1.530715e+001,-1.154917e-002
3.802371e+001,1.602902e+000,3.603149e+000,1.531025e+001,-9.999795e-003
3.802564e+001,1.601353e+000,3.603149e+000,1.531025e+001,-9.999795e-003
3.802757e+001,1.602902e+000,3.604698e+000,1.531180e+001,-1.154917e-002
3.802950e+001,1.604452e+000,3.606248e+000,1.531334e+001,-9.999795e-003
3.803143e+001,1.602902e+000,3.607797e+000,1.531489e+001,-1.154917e-002
3.803336e+001,1.604452e+000,3.609346e+000,1.531799e+001,-1.154917e-002
3.803529e+001,1.602902e+000,3.609346e+000,1.531954e+001,-1.154917e-002
3.803721e+001,1.604452e+000,3.610896e+000,1.531954e+001,-9.999795e-003
3.803914e+001,1.604452e+000,3.610896e+000,1.532264e+001,-1.309855e-002
3.804107e+001,1.606001e+000,3.609346e+000,1.532574e+001,-9.999795e-003
3.804300e+001,1.606001e+000,3.609346e+000,1.532264e+001,-1.154917e-002
3.804493e+001,1.607551e+000,3.606248e+000,1.532109e+001,-1.154917e-002
3.804686e+001,1.607551e+000,3.606248e+000,1.531644e+001,-9.999795e-003
3.804879e+001,1.607551e+000,3.607797e+000,1.531489e+001,-9.999795e-003
3.805071e+001,1.607551e+000,3.606248e+000,1.531334e+001,-1.154917e-002
3.805264e+001,1.607551e+000,3.607797e+000,1.531334e+001,-1.154917e-002
3.805457e+001,1.606001e+000,3.606248e+000,1.531489e+001,-1.154917e-002
3.805650e+001,1.606001e+000,3.606248e+000,1.531644e+001,-1.154917e-002
3.805843e+001,1.602902e+000,3.607797e+000,1.531334e+001,-1.154917e-002
3.806036e+001,1.601353e+000,3.604698e+000,1.531644e+001,-1.309855e-002
3.806229e+001,1.601353e+000,3.606248e+000,1.531644e+001,-1.154917e-002
3.806421e+001,1.598254e+000,3.606248e+000,1.531644e+001,-1.154917e-002
3.806614e+001,1.596705e+000,3.604698e+000,1.531644e+001,-9.999795e-003
3.806807e+001,1.595155e+000,3.604698e+000,1.531954e+001,-9.999795e-003
3.807000e+001,1.593606e+000,3.604698e+000,1.532109e+001,-1.154917e-002
3.807193e+001,1.590507e+000,3.604698e+000,1.532109e+001,-1.154917e-002
3.807386e+001,1.587409e+000,3.606248e+000,1.532264e+001,-9.999795e-003
3.807579e+001,1.585859e+000,3.604698e+000,1.532109e+001,-9.999795e-003
3.807771e+001,1.582760e+000,3.604698e+000,1.532109e+001,-1.154917e-002
3.807964e+001,1.581211e+000,3.606248e+000,1.531954e+001,-1.309855e-002
3.808157e+001,1.576563e+000,3.607797e+000,1.531799e+001,-1.154917e-002
3.808350e+001,1.576563e+000,3.606248e+000,1.531644e+001,-1.154917e-002
3.808543e+001,1.575014e+000,3.606248e+000,1.531644e+001,-9.999795e-003
3.808736e+001,1.576563e+000,3.606248e+000,1.531489e+001,-9.999795e-003
3.808929e+001,1.575014e+000,3.604698e+000,1.531489e+001,-1.154917e-002
3.809121e+001,1.578112e+000,3.606248e+000,1.531644e+001,-9.999795e-003
3.809314e+001,1.576563e+000,3.604698e+000,1.531489e+001,-1.154917e-002
3.809507e+001,1.573464e+000,3.604698e+000,1.531489e+001,-1.154917e-002
3.809700e+001,1.570365e+000,3.604698e+000,1.531644e+001,-9.999795e-003
3.809893e+001,1.568816e+000,3.604698e+000,1.531644e+001,-1.154917e-002
3.810086e+001,1.561069e+000,3.603149e+000,1.531799e+001,-9.999795e-003
3.810279e+001,1.557970e+000,3.601599e+000,1.531954e+001,-1.154917e-002
3.810471e+001,1.554872e+000,3.601599e+000,1.532109e+001,-1.154917e-002
3.810664e+001,1.550223e+000,3.600050e+000,1.531799e+001,-1.309855e-002
3.810857e+001,1.545575e+000,3.600050e+000,1.532109e+001,-1.154917e-002
3.811050e+001,1.537828e+000,3.600050e+000,1.531954e+001,-1.154917e-002
3.811243e+001,1.533180e+000,3.600050e+000,1.532109e+001,-1.154917e-002
3.811436e+001,1.528532e+000,3.600050e+000,1.532264e+001,-1.154917e-002
3.811629e+001,1.525433e+000,3.598501e+000,1.532264e+001,-9.999795e-003
3.811821e+001,1.522335e+000,3.598501e+000,1.532884e+001,-1.154917e-002
3.812014e+001,1.520785e+000,3.598501e+000,1.533039e+001,-1.154917e-002
3.812207e+001,1.517687e+000,3.600050e+000,1.533194e+001,-1.154917e-002
3.812400e+001,1.516137e+000,3.600050e+000,1.533504e+001,-9.999795e-003
3.812593e+001,1.516137e+000,3.601599e+000,1.533659e+001,-9.999795e-003
3.812786e+001,1.511489e+000,3.600050e+000,1.533814e+001,-9.999795e-003
3.812979e+001,1.494446e+000,3.600050e+000,1.533968e+001,-1.154917e-002
3.813171e+001,1.477403e+000,3.600050e+000,1.533814e+001,-1.154917e-002
3.813364e+001,1.468107e+000,3.601599e+000,1.533659e+001,-1.154917e-002
3.813557e+001,1.458810e+000,3.601599e+000,1.533968e+001,-9.999795e-003
3.813750e+001,1.455711e+000,3.604698e+000,1.534123e+001,-9.999795e-003
3.813943e+001,1.449514e+000,3.607797e+000,1.534278e+001,-1.154917e-002
3.814136e+001,1.447965e+000,3.606248e+000,1.534278e+001,-1.154917e-002
3.814329e+001,1.443316e+000,3.606248e+000,1.534123e+001,-1.154917e-002
3.814521e+001,1.438668e+000,3.607797e+000,1.534123e+001,-1.154917e-002
3.814714e+001,1.434020e+000,3.609346e+000,1.533814e+001,-1.309855e-002
3.814907e+001,1.430921e+000,3.609346e+000,1.533814e+001,-1.154917e-002
3.815100e+001,1.424724e+000,3.607797e+000,1.533659e+001,-1.154917e-002
3.815293e+001,1.424724e+000,3.606248e+000,1.533968e+001,-9.999795e-003
3.815486e+001,1.427823e+000,3.604698e+000,1.533814e+001,-1.154917e-002
3.815679e+001,1.430921e+000,3.601599e+000,1.533814e+001,-1.154917e-002
3.815871e+001,1.432471e+000,3.596951e+000,1.534123e+001,-9.999795e-003
3.816064e+001,1.434020e+000,3.596951e+000,1.534123e+001,-1.154917e-002
3.816257e+001,1.432471e+000,3.595402e+000,1.534743e+001,-1.154917e-002
3.816450e+001,1.424724e+000,3.592303e+000,1.535208e+001,-9.999795e-003
3.816643e+001,1.420076e+000,3.593853e+000,1.535363e+001,-1.154917e-002
3.816836e+001,1.415428e+000,3.592303e+000,1.535518e+001,-9.999795e-003
3.817029e+001,1.409230e+000,3.592303e+000,1.535518e+001,-9.999795e-003
3.817221e+001,1.404582e+000,3.590754e+000,1.535983e+001,-1.154917e-002
3.817414e+001,1.398384e+000,3.590754e+000,1.535673e+001,-1.154917e-002
3.817607e+001,1.392187e+000,3.589205e+000,1.535828e+001,-1.154917e-002
3.817800e+001,1.385989e+000,3.587655e+000,1.535673e+001,-9.999795e-003
3.817993e+001,1.385989e+000,3.584556e+000,1.535673e+001,-1.154917e-002
3.818186e+001,1.381341e+000,3.581458e+000,1.535828e+001,-1.154917e-002
3.818379e+001,1.376693e+000,3.579908e+000,1.535828e+001,-9.999795e-003
3.818571e+001,1.368946e+000,3.583007e+000,1.535673e+001,-9.999795e-003
3.818764e+001,1.365848e+000,3.581458e+000,1.535673e+001,-1.154917e-002
3.818957e+001,1.365848e+000,3.579908e+000,1.535673e+001,-1.154917e-002
3.819150e+001,1.364298e+000,3.578359e+000,1.535363e+001,-1.154917e-002
3.819343e+001,1.361199e+000,3.579908e+000,1.535673e+001,-1.154917e-002
3.819536e+001,1.353453e+000,3.578359e+000,1.535673e+001,-9.999795e-003
3.819729e+001,1.341058e+000,3.576809e+000,1.535828e+001,-1.154917e-002
3.819921e+001,1.328663e+000,3.576809e+000,1.535983e+001,-1.154917e-002
3.820114e+001,1.320916e+000,3.575260e+000,1.535828e+001,-9.999795e-003
3.820307e+001,1.316267e+000,3.576809e+000,1.535828e+001,-9.999795e-003
3.820500e+001,1.316267e+000,3.573711e+000,1.535828e+001,-9.999795e-003
3.820693e+001,1.316267e+000,3.572161e+000,1.535673e+001,-1.154917e-002
3.820886e+001,1.313169e+000,3.570612e+000,1.535363e+001,-1.154917e-002
3.821079e+001,1.308521e+000,3.570612e+000,1.535363e+001,-1.154917e-002
3.821271e+001,1.299224e+000,3.570612e+000,1.535363e+001,-1.309855e-002
3.821464e+001,1.289928e+000,3.572161e+000,1.534898e+001,-1.309855e-002
3.821657e+001,1.283731e+000,3.570612e+000,1.535363e+001,-1.154917e-002
3.821850e+001,1.275984e+000,3.570612e+000,1.535208e+001,-1.154917e-002
3.822043e+001,1.269786e+000,3.570612e+000,1.535053e+001,-1.154917e-002
3.822236e+001,1.255842e+000,3.569063e+000,1.535053e+001,-9.999795e-003
3.822429e+001,1.238799e+000,3.569063e+000,1.534743e+001,-1.154917e-002
3.822621e+001,1.223305e+000,3.569063e+000,1.535053e+001,-1.154917e-002
3.822814e+001,1.214009e+000,3.567513e+000,1.535053e+001,-1.154917e-002
3.823007e+001,1.210910e+000,3.565964e+000,1.535363e+001,-1.154917e-002
3.823200e+001,1.214009e+000,3.565964e+000,1.535673e+001,-8.450417e-003
3.823393e+001,1.217107e+000,3.564415e+000,1.535363e+001,-9.999795e-003
3.823586e+001,1.218657e+000,3.567513e+000,1.535518e+001,-1.309855e-002
3.823779e+001,1.217107e+000,3.567513e+000,1.535673e+001,-1.154917e-002
3.823971e+001,1.210910e+000,3.567513e+000,1.535828e+001,-9.999795e-003
3.824164e+001,1.206262e+000,3.569063e+000,1.535673e+001,-1.309855e-002
3.824357e+001,1.207811e+000,3.567513e+000,1.535828e+001,-9.999795e-003
3.824550e+001,1.215558e+000,3.569063e+000,1.536138e+001,-1.154917e-002
3.824743e+001,1.224854e+000,3.570612e+000,1.535828e+001,-1.309855e-002
3.824936e+001,1.240348e+000,3.572161e+000,1.535983e+001,-1.154917e-002
3.825129e+001,1.249644e+000,3.572161e+000,1.535673e+001,-9.999795e-003
3.825321e+001,1.255842e+000,3.570612e+000,1.535673e+001,-1.154917e-002
3.825514e+001,1.260490e+000,3.572161e+000,1.535363e+001,-1.154917e-002
3.825707e+001,1.263589e+000,3.573711e+000,1.535363e+001,-1.154917e-002
3.825900e+001,1.265138e+000,3.572161e+000,1.535673e+001,-1.154917e-002
3.826093e+001,1.265138e+000,3.573711e+000,1.535983e+001,-1.154917e-002
3.826286e+001,1.263589e+000,3.575260e+000,1.536138e+001,-1.309855e-002
3.826479e+001,1.263589e+000,3.575260e+000,1.536602e+001,-1.309855e-002
3.826671e+001,1.268237e+000,3.578359e+000,1.536602e+001,-9.999795e-003
3.826864e+001,1.272885e+000,3.576809e+000,1.536602e+001,-1.154917e-002
3.827057e+001,1.274434e+000,3.578359e+000,1.536757e+001,-9.999795e-003
3.827250e+001,1.274434e+000,3.579908e+000,1.536912e+001,-1.154917e-002
3.827443e+001,1.275984e+000,3.576809e+000,1.536912e+001,-9.999795e-003
3.827636e+001,1.274434e+000,3.578359e+000,1.536912e+001,-9.999795e-003
3.827829e+001,1.266687e+000,3.578359e+000,1.536912e+001,-1.154917e-002
3.828021e+001,1.263589e+000,3.579908e+000,1.537222e+001,-9.999795e-003
3.828214e+001,1.268237e+000,3.579908e+000,1.537067e+001,-1.154917e-002
3.828407e+001,1.275984e+000,3.578359e+000,1.537377e+001,-1.154917e-002
3.828600e+001,1.286829e+000,3.578359e+000,1.537532e+001,-1.154917e-002
3.828793e+001,1.288379e+000,3.579908e+000,1.537532e+001,-9.999795e-003
3.828986e+001,1.288379e+000,3.579908e+000,1.537842e+001,-1.154917e-002
3.829179e+001,1.293027e+000,3.578359e+000,1.537842e+001,-1.154917e-002
3.829371e+001,1.293027e+000,3.576809e+000,1.537842e+001,-9.999795e-003
3.829564e+001,1.289928e+000,3.575260e+000,1.537687e+001,-1.309855e-002
3.829757e+001,1.282181e+000,3.576809e+000,1.538152e+001,-1.154917e-002
3.829950e+001,1.271335e+000,3.575260e+000,1.538307e+001,-1.154917e-002
3.830143e+001,1.257391e+000,3.575260e+000,1.538462e+001,-1.154917e-002
3.830336e+001,1.249644e+000,3.575260e+000,1.538617e+001,-9.999795e-003
3.830529e+001,1.238799e+000,3.575260e+000,1.538462e+001,-9.999795e-003
3.830721e+001,1.227953e+000,3.575260e+000,1.538772e+001,-1.154917e-002
3.830914e+001,1.227953e+000,3.575260e+000,1.538927e+001,-1.154917e-002
3.831107e+001,1.241897e+000,3.575260e+000,1.539081e+001,-1.154917e-002
3.831300e+001,1.258940e+000,3.573711e+000,1.539236e+001,-9.999795e-003
3.831493e+001,1.274434e+000,3.572161e+000,1.539546e+001,-9.999795e-003
3.831686e+001,1.279082e+000,3.573711e+000,1.539546e+001,-9.999795e-003
3.831879e+001,1.271335e+000,3.573711e+000,1.539701e+001,-8.450417e-003
3.832071e+001,1.260490e+000,3.576809e+000,1.539546e+001,-9.999795e-003
3.832264e+001,1.251194e+000,3.576809e+000,1.539391e+001,-1.154917e-002
3.832457e+001,1.251194e+000,3.576809e+000,1.539236e+001,-9.999795e-003
3.832650e+001,1.255842e+000,3.576809e+000,1.539081e+001,-1.154917e-002
3.832843e+001,1.269786e+000,3.576809e+000,1.539081e+001,-9.999795e-003
3.833036e+001,1.277533e+000,3.575260e+000,1.539081e+001,-1.154917e-002
3.833229e+001,1.279082e+000,3.575260e+000,1.539081e+001,-1.154917e-002
3.833421e+001,1.279082e+000,3.575260e+000,1.538927e+001,-1.154917e-002
3.833614e+001,1.272885e+000,3.575260e+000,1.538927e+001,-1.309855e-002
3.833807e+001,1.260490e+000,3.572161e+000,1.539081e+001,-1.154917e-002
3.834000e+001,1.251194e+000,3.575260e+000,1.539391e+001,-9.999795e-003
3.834193e+001,1.240348e+000,3.576809e+000,1.539546e+001,-1.154917e-002
3.834386e+001,1.234151e+000,3.576809e+000,1.539701e+001,-1.154917e-002
3.834579e+001,1.231052e+000,3.576809e+000,1.539701e+001,-1.309855e-002
3.834771e+001,1.229502e+000,3.576809e+000,1.539856e+001,-1.154917e-002
3.834964e+001,1.224854e+000,3.578359e+000,1.539546e+001,-1.154917e-002
3.835157e+001,1.224854e+000,3.578359e+000,1.540011e+001,-1.154917e-002
3.835350e+001,1.231052e+000,3.578359e+000,1.540166e+001,-9.999795e-003
3.835543e+001,1.234151e+000,3.578359e+000,1.540166e+001,-1.154917e-002
3.835736e+001,1.243447e+000,3.579908e+000,1.540786e+001,-1.154917e-002
3.835929e+001,1.257391e+000,3.578359e+000,1.540786e+001,-8.450417e-003
3.836121e+001,1.268237e+000,3.579908e+000,1.540941e+001,-9.999795e-003
3.836314e+001,1.279082e+000,3.578359e+000,1.540941e+001,-1.154917e-002
3.836507e+001,1.286829e+000,3.581458e+000,1.541096e+001,-9.999795e-003
3.836700e+001,1.288379e+000,3.581458e+000,1.541251e+001,-1.154917e-002
3.836893e+001,1.291477e+000,3.579908e+000,1.541251e+001,-1.309855e-002
3.837086e+001,1.291477e+000,3.581458e+000,1.541251e+001,-1.154917e-002
3.837279e+001,1.293027e+000,3.581458e+000,1.541251e+001,-1.154917e-002
3.837471e+001,1.293027e+000,3.581458e+000,1.541405e+001,-9.999795e-003
3.837664e+001,1.289928e+000,3.581458e+000,1.541251e+001,-1.309855e-002
3.837857e+001,1.286829e+000,3.581458e+000,1.541096e+001,-9.999795e-003
3.838050e+001,1.285280e+000,3.583007e+000,1.540941e+001,-9.999795e-003
3.838243e+001,1.286829e+000,3.586106e+000,1.541096e+001,-9.999795e-003
3.838436e+001,1.283731e+000,3.584556e+000,1.541251e+001,-9.999795e-003
3.838629e+001,1.282181e+000,3.589205e+000,1.541405e+001,-1.309855e-002
3.838821e+001,1.282181e+000,3.587655e+000,1.541405e+001,-9.999795e-003
3.839014e+001,1.282181e+000,3.587655e+000,1.541251e+001,-1.309855e-002
3.839207e+001,1.283731e+000,3.589205e+000,1.541405e+001,-9.999795e-003
3.839400e+001,1.283731e+000,3.590754e+000,1.541251e+001,-1.154917e-002
3.839593e+001,1.286829e+000,3.590754e+000,1.541405e+001,-9.999795e-003
3.839786e+001,1.291477e+000,3.592303e+000,1.541560e+001,-1.154917e-002
3.839979e+001,1.296126e+000,3.592303e+000,1.541560e+001,-9.999795e-003
3.840171e+001,1.299224e+000,3.593853e+000,1.541715e+001,-9.999795e-003
3.840364e+001,1.297675e+000,3.595402e+000,1.541870e+001,-1.309855e-002
3.840557e+001,1.294576e+000,3.593853e+000,1.541870e+001,-9.999795e-003
3.840750e+001,1.288379e+000,3.593853e+000,1.541870e+001,-1.154917e-002
3.840943e+001,1.285280e+000,3.595402e+000,1.542025e+001,-1.154917e-002
3.841136e+001,1.285280e+000,3.595402e+000,1.541870e+001,-9.999795e-003
3.841329e+001,1.283731e+000,3.595402e+000,1.542180e+001,-1.154917e-002
3.841521e+001,1.288379e+000,3.595402e+000,1.542180e+001,-1.154917e-002
3.841714e+001,1.291477e+000,3.596951e+000,1.542335e+001,-1.154917e-002
3.841907e+001,1.294576e+000,3.598501e+000,1.542645e+001,-1.154917e-002
3.842100e+001,1.296126e+000,3.598501e+000,1.542645e+001,-1.154917e-002
3.842293e+001,1.299224e+000,3.598501e+000,1.542800e+001,-1.309855e-002
3.842486e+001,1.300774e+000,3.601599e+000,1.542800e+001,-9.999795e-003
3.842679e+001,1.306971e+000,3.600050e+000,1.543265e+001,-1.154917e-002
3.842871e+001,1.314718e+000,3.601599e+000,1.543420e+001,-1.154917e-002
3.843064e+001,1.320916e+000,3.598501e+000,1.543420e+001,-1.154917e-002
3.843257e+001,1.328663e+000,3.596951e+000,1.543730e+001,-1.154917e-002
3.843450e+001,1.330212e+000,3.593853e+000,1.543884e+001,-1.154917e-002
3.843643e+001,1.331761e+000,3.592303e+000,1.543884e+001,-1.309855e-002
3.843836e+001,1.334860e+000,3.592303e+000,1.543884e+001,-9.999795e-003
3.844029e+001,1.333311e+000,3.593853e+000,1.544039e+001,-1.154917e-002
3.844221e+001,1.334860e+000,3.593853e+000,1.544349e+001,-9.999795e-003
3.844414e+001,1.333311e+000,3.592303e+000,1.544349e+001,-1.309855e-002
3.844607e+001,1.336409e+000,3.592303e+000,1.544504e+001,-1.154917e-002
3.844800e+001,1.336409e+000,3.589205e+000,1.544659e+001,-1.309855e-002
3.844993e+001,1.334860e+000,3.586106e+000,1.544659e+001,-1.154917e-002
3.845186e+001,1.333311e+000,3.587655e+000,1.545124e+001,-1.154917e-002
3.845379e+001,1.330212e+000,3.589205e+000,1.545279e+001,-1.154917e-002
3.845571e+001,1.328663e+000,3.589205e+000,1.545434e+001,-9.999795e-003
3.845764e+001,1.331761e+000,3.589205e+000,1.545434e+001,-1.309855e-002
3.845957e+001,1.341058e+000,3.590754e+000,1.545589e+001,-9.999795e-003
3.846150e+001,1.344156e+000,3.589205e+000,1.545744e+001,-9.999795e-003
3.846343e+001,1.348804e+000,3.589205e+000,1.545744e+001,-8.450417e-003
3.846536e+001,1.351903e+000,3.590754e+000,1.545899e+001,-1.154917e-002
3.846729e+001,1.353453e+000,3.592303e+000,1.546209e+001,-1.309855e-002
3.846921e+001,1.355002e+000,3.593853e+000,1.546054e+001,-1.154917e-002
3.847114e+001,1.358101e+000,3.593853e+000,1.546209e+001,-1.154917e-002
3.847307e+001,1.361199e+000,3.595402e+000,1.546363e+001,-9.999795e-003
3.847500e+001,1.362749e+000,3.595402e+000,1.546209e+001,-9.999795e-003
3.847693e+001,1.367397e+000,3.596951e+000,1.545899e+001,-9.999795e-003
3.847886e+001,1.365848e+000,3.596951e+000,1.546209e+001,-1.154917e-002
3.848079e+001,1.365848e+000,3.596951e+000,1.546054e+001,-1.154917e-002
3.848271e+001,1.364298e+000,3.598501e+000,1.546054e+001,-1.154917e-002
3.848464e+001,1.365848e+000,3.596951e+000,1.545744e+001,-1.154917e-002
3.848657e+001,1.365848e+000,3.595402e+000,1.546054e+001,-1.154917e-002
3.848850e+001,1.368946e+000,3.595402e+000,1.546363e+001,-1.154917e-002
3.849043e+001,1.373594e+000,3.595402e+000,1.546518e+001,-1.154917e-002
3.849236e+001,1.378243e+000,3.596951e+000,1.546828e+001,-9.999795e-003
3.849429e+001,1.381341e+000,3.596951e+000,1.546983e+001,-1.154917e-002
3.849621e+001,1.384440e+000,3.598501e+000,1.547293e+001,-9.999795e-003
3.849814e+001,1.387539e+000,3.596951e+000,1.547758e+001,-1.154917e-002
3.850007e+001,1.389088e+000,3.600050e+000,1.548068e+001,-1.154917e-002
3.850200e+001,1.387539e+000,3.598501e+000,1.548533e+001,-1.154917e-002
3.850393e+001,1.387539e+000,3.598501e+000,1.548688e+001,-9.999795e-003
3.850586e+001,1.387539e+000,3.598501e+000,1.548533e+001,-1.309855e-002
3.850779e+001,1.389088e+000,3.600050e+000,1.548688e+001,-9.999795e-003
3.850971e+001,1.385989e+000,3.600050e+000,1.548997e+001,-1.154917e-002
3.851164e+001,1.387539e+000,3.600050e+000,1.549462e+001,-1.309855e-002
3.851357e+001,1.384440e+000,3.601599e+000,1.549617e+001,-1.154917e-002
3.851550e+001,1.385989e+000,3.601599e+000,1.549772e+001,-1.154917e-002
3.851743e+001,1.385989e+000,3.601599e+000,1.549927e+001,-9.999795e-003
3.851936e+001,1.387539e+000,3.600050e+000,1.550082e+001,-1.154917e-002
3.852129e+001,1.390638e+000,3.603149e+000,1.550082e+001,-1.154917e-002
3.852321e+001,1.392187e+000,3.606248e+000,1.549927e+001,-1.154917e-002
3.852514e+001,1.398384e+000,3.604698e+000,1.549772e+001,-1.154917e-002
3.852707e+001,1.403033e+000,3.607797e+000,1.550082e+001,-1.154917e-002
3.852900e+001,1.404582e+000,3.607797e+000,1.550237e+001,-8.450417e-003
3.853093e+001,1.409230e+000,3.607797e+000,1.550237e+001,-1.154917e-002
3.853286e+001,1.409230e+000,3.610896e+000,1.550547e+001,-9.999795e-003
3.853479e+001,1.409230e+000,3.609346e+000,1.550547e+001,-1.154917e-002
3.853671e+001,1.409230e+000,3.609346e+000,1.550702e+001,-1.309855e-002
3.853864e+001,1.409230e+000,3.610896e+000,1.550857e+001,-1.154917e-002
3.854057e+001,1.409230e+000,3.609346e+000,1.550702e+001,-9.999795e-003
3.854250e+001,1.407681e+000,3.612445e+000,1.550857e+001,-9.999795e-003
3.854443e+001,1.409230e+000,3.610896e+000,1.550857e+001,-9.999795e-003
3.854636e+001,1.406131e+000,3.612445e+000,1.551167e+001,-1.309855e-002
3.854829e+001,1.407681e+000,3.612445e+000,1.551322e+001,-9.999795e-003
3.855021e+001,1.409230e+000,3.615544e+000,1.551322e+001,-1.154917e-002
3.855214e+001,1.406131e+000,3.615544e+000,1.551476e+001,-1.154917e-002
3.855407e+001,1.407681e+000,3.612445e+000,1.551786e+001,-1.154917e-002
3.855600e+001,1.404582e+000,3.612445e+000,1.551941e+001,-1.154917e-002
3.855793e+001,1.404582e+000,3.612445e+000,1.552251e+001,-9.999795e-003
3.855986e+001,1.403033e+000,3.610896e+000,1.552406e+001,-1.154917e-002
3.856179e+001,1.403033e+000,3.609346e+000,1.552406e+001,-1.154917e-002
3.856371e+001,1.401483e+000,3.607797e+000,1.552716e+001,-1.154917e-002
3.856564e+001,1.395286e+000,3.607797e+000,1.552716e+001,-1.309855e-002
3.856757e+001,1.392187e+000,3.606248e+000,1.553026e+001,-1.154917e-002
3.856950e+001,1.387539e+000,3.606248e+000,1.553181e+001,-1.309855e-002
3.857143e+001,1.389088e+000,3.606248e+000,1.553026e+001,-9.999795e-003
3.857336e+001,1.389088e+000,3.607797e+000,1.553336e+001,-9.999795e-003
3.857529e+001,1.385989e+000,3.607797e+000,1.553646e+001,-1.154917e-002
3.857721e+001,1.384440e+000,3.607797e+000,1.553955e+001,-9.999795e-003
3.857914e+001,1.384440e+000,3.609346e+000,1.554110e+001,-1.154917e-002
3.858107e+001,1.382891e+000,3.610896e+000,1.554575e+001,-1.154917e-002
3.858300e+001,1.381341e+000,3.612445e+000,1.554730e+001,-1.154917e-002
3.858493e+001,1.379792e+000,3.612445e+000,1.554885e+001,-1.154917e-002
3.858686e+001,1.375144e+000,3.613995e+000,1.554730e+001,-1.154917e-002
3.858879e+001,1.375144e+000,3.613995e+000,1.554730e+001,-9.999795e-003
