Label: FSR adapter 16: FSR.A 16 Sampling frequency: 5.185185e+002 Number of points: 56721 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.B 16 Sampling frequency: 5.185185e+002 Number of points: 56721 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.C 16 Sampling frequency: 5.185185e+002 Number of points: 56721 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.D 16 Sampling frequency: 5.185185e+002 Number of points: 56721 X start: 0.000000e+000 Unit: % Domain Unit: s
Start Trigger Method: Trigno Wireless System (start trigger)
Stop Trigger Method: Trigno Wireless System (stop trigger)
Use Camera: NO
Video File Path: 
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
X [s],FSR adapter 16: FSR.A 16 [%],FSR adapter 16: FSR.B 16 [%],FSR adapter 16: FSR.C 16 [%],FSR adapter 16: FSR.D 16 [%]
1.045941e+002,-1.619731e-002,1.313169e+000,2.073617e+001,-1.154917e-002
1.045961e+002,-1.619731e-002,1.316267e+000,2.073772e+001,-1.309855e-002
1.045980e+002,-1.619731e-002,1.319366e+000,2.074236e+001,-1.154917e-002
1.045999e+002,-1.774668e-002,1.319366e+000,2.074546e+001,-1.154917e-002
1.046019e+002,-1.619731e-002,1.314718e+000,2.074856e+001,-1.154917e-002
1.046038e+002,-1.929606e-002,1.310070e+000,2.075166e+001,-9.999795e-003
1.046057e+002,-1.774668e-002,1.308521e+000,2.075476e+001,-1.154917e-002
1.046076e+002,-1.619731e-002,1.303872e+000,2.075786e+001,-1.154917e-002
1.046096e+002,-1.774668e-002,1.300774e+000,2.076096e+001,-1.309855e-002
1.046115e+002,-1.619731e-002,1.305422e+000,2.076406e+001,-1.154917e-002
1.046134e+002,-1.619731e-002,1.305422e+000,2.076715e+001,-1.154917e-002
1.046154e+002,-1.774668e-002,1.306971e+000,2.076870e+001,-1.154917e-002
1.046173e+002,-1.619731e-002,1.310070e+000,2.077025e+001,-1.154917e-002
1.046192e+002,-1.774668e-002,1.325564e+000,2.076870e+001,-1.154917e-002
1.046211e+002,-1.619731e-002,1.342607e+000,2.077025e+001,-1.154917e-002
1.046231e+002,-1.774668e-002,1.358101e+000,2.077025e+001,-1.309855e-002
1.046250e+002,-1.619731e-002,1.372045e+000,2.077025e+001,-1.154917e-002
1.046269e+002,-1.619731e-002,1.373594e+000,2.077025e+001,-9.999795e-003
1.046289e+002,-1.929606e-002,1.370496e+000,2.077025e+001,-9.999795e-003
1.046308e+002,-1.774668e-002,1.358101e+000,2.077180e+001,-1.154917e-002
1.046327e+002,-1.774668e-002,1.347255e+000,2.077335e+001,-9.999795e-003
1.046346e+002,-1.774668e-002,1.339508e+000,2.077645e+001,-9.999795e-003
1.046366e+002,-1.929606e-002,1.328663e+000,2.077645e+001,-1.309855e-002
1.046385e+002,-1.619731e-002,1.319366e+000,2.077490e+001,-9.999795e-003
1.046404e+002,-1.774668e-002,1.311619e+000,2.077335e+001,-1.154917e-002
1.046424e+002,-1.619731e-002,1.311619e+000,2.077335e+001,-1.154917e-002
1.046443e+002,-1.619731e-002,1.311619e+000,2.077335e+001,-9.999795e-003
1.046462e+002,-1.774668e-002,1.310070e+000,2.077335e+001,-9.999795e-003
1.046481e+002,-1.619731e-002,1.302323e+000,2.077025e+001,-1.154917e-002
1.046501e+002,-1.774668e-002,1.294576e+000,2.077025e+001,-9.999795e-003
1.046520e+002,-1.619731e-002,1.291477e+000,2.077335e+001,-9.999795e-003
1.046539e+002,-1.774668e-002,1.288379e+000,2.077490e+001,-9.999795e-003
1.046559e+002,-1.774668e-002,1.286829e+000,2.077645e+001,-1.154917e-002
1.046578e+002,-1.774668e-002,1.288379e+000,2.077800e+001,-1.154917e-002
1.046597e+002,-1.774668e-002,1.293027e+000,2.078110e+001,-1.154917e-002
1.046616e+002,-1.774668e-002,1.296126e+000,2.078110e+001,-9.999795e-003
1.046636e+002,-1.774668e-002,1.297675e+000,2.077800e+001,-1.309855e-002
1.046655e+002,-1.774668e-002,1.303872e+000,2.077645e+001,-1.154917e-002
1.046674e+002,-1.619731e-002,1.306971e+000,2.077645e+001,-1.154917e-002
1.046694e+002,-1.619731e-002,1.296126e+000,2.078265e+001,-9.999795e-003
1.046713e+002,-1.619731e-002,1.291477e+000,2.078575e+001,-9.999795e-003
1.046732e+002,-1.774668e-002,1.291477e+000,2.078575e+001,-1.154917e-002
1.046751e+002,-1.619731e-002,1.286829e+000,2.079040e+001,-9.999795e-003
1.046771e+002,-1.464793e-002,1.293027e+000,2.079194e+001,-1.154917e-002
1.046790e+002,-1.619731e-002,1.297675e+000,2.079504e+001,-9.999795e-003
1.046809e+002,-1.774668e-002,1.300774e+000,2.079814e+001,-9.999795e-003
1.046829e+002,-1.774668e-002,1.299224e+000,2.080124e+001,-1.154917e-002
1.046848e+002,-1.774668e-002,1.291477e+000,2.080434e+001,-1.154917e-002
1.046867e+002,-1.619731e-002,1.289928e+000,2.081054e+001,-1.154917e-002
1.046886e+002,-1.774668e-002,1.299224e+000,2.081519e+001,-9.999795e-003
1.046906e+002,-1.929606e-002,1.322465e+000,2.081983e+001,-1.309855e-002
1.046925e+002,-1.774668e-002,1.347255e+000,2.082913e+001,-9.999795e-003
1.046944e+002,-1.774668e-002,1.365848e+000,2.083688e+001,-1.154917e-002
1.046964e+002,-1.774668e-002,1.378243e+000,2.084462e+001,-9.999795e-003
1.046983e+002,-1.774668e-002,1.376693e+000,2.084927e+001,-9.999795e-003
1.047002e+002,-1.774668e-002,1.368946e+000,2.085702e+001,-9.999795e-003
1.047021e+002,-1.619731e-002,1.356551e+000,2.086322e+001,-9.999795e-003
1.047041e+002,-1.619731e-002,1.347255e+000,2.086786e+001,-9.999795e-003
1.047060e+002,-1.774668e-002,1.339508e+000,2.087251e+001,-9.999795e-003
1.047079e+002,-1.619731e-002,1.331761e+000,2.087561e+001,-9.999795e-003
1.047099e+002,-1.774668e-002,1.333311e+000,2.088181e+001,-9.999795e-003
1.047118e+002,-1.774668e-002,1.337959e+000,2.088646e+001,-9.999795e-003
1.047137e+002,-1.774668e-002,1.345706e+000,2.089111e+001,-1.154917e-002
1.047156e+002,-1.774668e-002,1.353453e+000,2.089265e+001,-1.309855e-002
1.047176e+002,-1.619731e-002,1.364298e+000,2.089265e+001,-1.154917e-002
1.047195e+002,-1.774668e-002,1.370496e+000,2.089575e+001,-1.154917e-002
1.047214e+002,-1.774668e-002,1.368946e+000,2.089730e+001,-1.154917e-002
1.047234e+002,-1.619731e-002,1.365848e+000,2.090040e+001,-1.154917e-002
1.047253e+002,-1.774668e-002,1.368946e+000,2.090040e+001,-1.154917e-002
1.047272e+002,-1.774668e-002,1.370496e+000,2.090195e+001,-1.154917e-002
1.047291e+002,-1.619731e-002,1.367397e+000,2.090505e+001,-1.154917e-002
1.047311e+002,-1.619731e-002,1.355002e+000,2.090660e+001,-1.309855e-002
1.047330e+002,-1.774668e-002,1.347255e+000,2.091590e+001,-8.450417e-003
1.047349e+002,-1.929606e-002,1.345706e+000,2.092054e+001,-9.999795e-003
1.047369e+002,-1.619731e-002,1.351903e+000,2.092519e+001,-1.154917e-002
1.047388e+002,-1.774668e-002,1.361199e+000,2.093139e+001,-9.999795e-003
1.047407e+002,-1.619731e-002,1.370496e+000,2.093604e+001,-1.154917e-002
1.047426e+002,-1.619731e-002,1.378243e+000,2.094069e+001,-1.154917e-002
1.047446e+002,-1.774668e-002,1.384440e+000,2.094069e+001,-1.309855e-002
1.047465e+002,-1.774668e-002,1.384440e+000,2.094533e+001,-9.999795e-003
1.047484e+002,-1.774668e-002,1.390638e+000,2.094533e+001,-1.154917e-002
1.047504e+002,-1.774668e-002,1.403033e+000,2.094843e+001,-1.154917e-002
1.047523e+002,-1.619731e-002,1.416977e+000,2.094998e+001,-8.450417e-003
1.047542e+002,-1.774668e-002,1.427823e+000,2.095308e+001,-1.154917e-002
1.047561e+002,-1.619731e-002,1.440218e+000,2.095463e+001,-8.450417e-003
1.047581e+002,-1.774668e-002,1.446415e+000,2.096083e+001,-9.999795e-003
1.047600e+002,-1.619731e-002,1.449514e+000,2.096857e+001,-8.450417e-003
1.047619e+002,-1.774668e-002,1.454162e+000,2.097632e+001,-1.154917e-002
1.047639e+002,-1.774668e-002,1.449514e+000,2.098407e+001,-9.999795e-003
1.047658e+002,-1.619731e-002,1.451063e+000,2.099026e+001,-1.154917e-002
1.047677e+002,-1.774668e-002,1.457261e+000,2.099646e+001,-1.154917e-002
1.047696e+002,-1.619731e-002,1.465008e+000,2.100266e+001,-9.999795e-003
1.047716e+002,-1.619731e-002,1.475853e+000,2.100576e+001,-1.154917e-002
1.047735e+002,-1.774668e-002,1.483600e+000,2.101041e+001,-1.309855e-002
1.047754e+002,-1.619731e-002,1.489798e+000,2.101351e+001,-9.999795e-003
1.047774e+002,-1.619731e-002,1.495995e+000,2.101815e+001,-9.999795e-003
1.047793e+002,-1.619731e-002,1.499094e+000,2.102435e+001,-9.999795e-003
1.047812e+002,-1.774668e-002,1.503742e+000,2.103055e+001,-9.999795e-003
1.047831e+002,-1.774668e-002,1.511489e+000,2.103365e+001,-9.999795e-003
1.047851e+002,-1.774668e-002,1.522335e+000,2.103675e+001,-1.309855e-002
1.047870e+002,-1.929606e-002,1.528532e+000,2.104140e+001,-1.154917e-002
1.047889e+002,-1.774668e-002,1.526983e+000,2.104294e+001,-1.154917e-002
1.047909e+002,-1.774668e-002,1.530082e+000,2.104294e+001,-1.154917e-002
1.047928e+002,-1.774668e-002,1.525433e+000,2.104914e+001,-9.999795e-003
1.047947e+002,-1.774668e-002,1.522335e+000,2.105224e+001,-9.999795e-003
1.047966e+002,-1.774668e-002,1.516137e+000,2.105224e+001,-1.154917e-002
1.047986e+002,-1.619731e-002,1.514588e+000,2.105069e+001,-1.154917e-002
1.048005e+002,-1.774668e-002,1.516137e+000,2.105224e+001,-9.999795e-003
1.048024e+002,-1.929606e-002,1.519236e+000,2.105224e+001,-9.999795e-003
1.048044e+002,-1.774668e-002,1.522335e+000,2.105534e+001,-1.154917e-002
1.048063e+002,-1.774668e-002,1.526983e+000,2.105534e+001,-9.999795e-003
1.048082e+002,-1.774668e-002,1.530082e+000,2.105689e+001,-9.999795e-003
1.048101e+002,-1.774668e-002,1.533180e+000,2.105844e+001,-1.154917e-002
1.048121e+002,-1.619731e-002,1.531631e+000,2.105534e+001,-1.154917e-002
1.048140e+002,-1.619731e-002,1.530082e+000,2.105534e+001,-1.154917e-002
1.048159e+002,-1.929606e-002,1.528532e+000,2.105069e+001,-1.154917e-002
1.048179e+002,-1.619731e-002,1.530082e+000,2.104759e+001,-1.154917e-002
1.048198e+002,-1.464793e-002,1.534730e+000,2.104914e+001,-9.999795e-003
1.048217e+002,-1.774668e-002,1.547125e+000,2.105069e+001,-1.154917e-002
1.048236e+002,-1.619731e-002,1.550223e+000,2.105379e+001,-1.154917e-002
1.048256e+002,-1.774668e-002,1.545575e+000,2.105534e+001,-1.154917e-002
1.048275e+002,-1.774668e-002,1.540927e+000,2.105689e+001,-1.154917e-002
1.048294e+002,-1.774668e-002,1.537828e+000,2.105844e+001,-1.154917e-002
1.048314e+002,-1.929606e-002,1.537828e+000,2.105999e+001,-9.999795e-003
1.048333e+002,-1.619731e-002,1.536279e+000,2.106463e+001,-9.999795e-003
1.048352e+002,-1.464793e-002,1.533180e+000,2.106773e+001,-1.154917e-002
1.048371e+002,-1.774668e-002,1.534730e+000,2.107393e+001,-1.154917e-002
1.048391e+002,-1.774668e-002,1.539378e+000,2.107703e+001,-1.154917e-002
1.048410e+002,-1.774668e-002,1.545575e+000,2.108013e+001,-1.154917e-002
1.048429e+002,-1.774668e-002,1.551773e+000,2.108168e+001,-1.309855e-002
1.048449e+002,-1.774668e-002,1.562618e+000,2.108168e+001,-1.154917e-002
1.048468e+002,-1.619731e-002,1.571915e+000,2.108168e+001,-1.154917e-002
1.048487e+002,-1.774668e-002,1.582760e+000,2.108323e+001,-1.154917e-002
1.048506e+002,-1.619731e-002,1.592057e+000,2.108633e+001,-1.154917e-002
1.048526e+002,-1.774668e-002,1.599804e+000,2.108943e+001,-1.154917e-002
1.048545e+002,-1.774668e-002,1.601353e+000,2.109252e+001,-1.309855e-002
1.048564e+002,-1.774668e-002,1.606001e+000,2.109872e+001,-1.154917e-002
1.048584e+002,-1.774668e-002,1.607551e+000,2.109872e+001,-1.154917e-002
1.048603e+002,-1.774668e-002,1.604452e+000,2.110182e+001,-9.999795e-003
1.048622e+002,-1.619731e-002,1.607551e+000,2.110492e+001,-9.999795e-003
1.048641e+002,-1.619731e-002,1.615297e+000,2.110957e+001,-1.154917e-002
1.048661e+002,-1.619731e-002,1.630791e+000,2.111112e+001,-1.154917e-002
1.048680e+002,-1.774668e-002,1.643186e+000,2.112041e+001,-1.154917e-002
1.048699e+002,-1.774668e-002,1.650933e+000,2.112661e+001,-9.999795e-003
1.048719e+002,-1.619731e-002,1.658680e+000,2.113436e+001,-1.154917e-002
1.048738e+002,-1.619731e-002,1.664877e+000,2.113901e+001,-1.154917e-002
1.048757e+002,-1.774668e-002,1.672624e+000,2.114210e+001,-9.999795e-003
1.048776e+002,-1.774668e-002,1.678822e+000,2.114210e+001,-1.154917e-002
1.048796e+002,-1.774668e-002,1.686569e+000,2.114520e+001,-1.154917e-002
1.048815e+002,-1.619731e-002,1.691217e+000,2.114830e+001,-9.999795e-003
1.048834e+002,-1.619731e-002,1.697414e+000,2.114675e+001,-9.999795e-003
1.048854e+002,-1.619731e-002,1.705161e+000,2.114520e+001,-1.154917e-002
1.048873e+002,-1.619731e-002,1.714458e+000,2.114055e+001,-1.154917e-002
1.048892e+002,-1.774668e-002,1.725303e+000,2.113281e+001,-9.999795e-003
1.048911e+002,-1.774668e-002,1.731501e+000,2.112816e+001,-1.154917e-002
1.048931e+002,-1.619731e-002,1.742346e+000,2.112196e+001,-1.154917e-002
1.048950e+002,-1.619731e-002,1.751643e+000,2.111886e+001,-1.154917e-002
1.048969e+002,-1.929606e-002,1.759390e+000,2.111576e+001,-1.154917e-002
1.048989e+002,-1.774668e-002,1.762488e+000,2.111422e+001,-9.999795e-003
1.049008e+002,-1.619731e-002,1.760939e+000,2.111422e+001,-9.999795e-003
1.049027e+002,-1.619731e-002,1.759390e+000,2.111112e+001,-1.154917e-002
1.049046e+002,-1.619731e-002,1.757840e+000,2.111422e+001,-1.154917e-002
1.049066e+002,-1.619731e-002,1.762488e+000,2.111112e+001,-1.154917e-002
1.049085e+002,-1.464793e-002,1.767136e+000,2.111112e+001,-1.154917e-002
1.049104e+002,-1.619731e-002,1.768686e+000,2.111112e+001,-1.154917e-002
1.049124e+002,-1.774668e-002,1.767136e+000,2.110957e+001,-9.999795e-003
1.049143e+002,-1.619731e-002,1.765587e+000,2.110802e+001,-1.154917e-002
1.049162e+002,-1.774668e-002,1.770235e+000,2.110957e+001,-9.999795e-003
1.049181e+002,-1.774668e-002,1.776433e+000,2.111112e+001,-1.154917e-002
1.049201e+002,-1.774668e-002,1.785729e+000,2.111422e+001,-1.154917e-002
1.049220e+002,-1.929606e-002,1.795025e+000,2.111731e+001,-1.154917e-002
1.049239e+002,-1.929606e-002,1.805871e+000,2.111731e+001,-1.154917e-002
1.049259e+002,-1.464793e-002,1.807420e+000,2.111886e+001,-1.154917e-002
1.049278e+002,-1.619731e-002,1.808970e+000,2.111731e+001,-1.154917e-002
1.049297e+002,-1.774668e-002,1.816716e+000,2.112196e+001,-9.999795e-003
1.049316e+002,-1.774668e-002,1.826013e+000,2.112041e+001,-1.154917e-002
1.049336e+002,-1.619731e-002,1.838408e+000,2.112041e+001,-1.309855e-002
1.049355e+002,-1.774668e-002,1.849253e+000,2.112041e+001,-1.154917e-002
1.049374e+002,-1.774668e-002,1.853902e+000,2.112041e+001,-1.154917e-002
1.049394e+002,-1.774668e-002,1.860099e+000,2.112041e+001,-1.154917e-002
1.049413e+002,-1.619731e-002,1.863198e+000,2.112041e+001,-1.154917e-002
1.049432e+002,-1.619731e-002,1.867846e+000,2.111731e+001,-1.154917e-002
1.049451e+002,-1.619731e-002,1.872494e+000,2.111731e+001,-1.154917e-002
1.049471e+002,-1.619731e-002,1.880241e+000,2.111731e+001,-1.154917e-002
1.049490e+002,-1.774668e-002,1.886438e+000,2.111731e+001,-1.154917e-002
1.049509e+002,-1.774668e-002,1.892636e+000,2.111731e+001,-9.999795e-003
1.049529e+002,-1.619731e-002,1.895735e+000,2.111422e+001,-9.999795e-003
1.049548e+002,-1.774668e-002,1.898834e+000,2.111112e+001,-1.154917e-002
1.049567e+002,-1.774668e-002,1.903482e+000,2.111112e+001,-1.154917e-002
1.049586e+002,-1.774668e-002,1.908130e+000,2.110957e+001,-1.154917e-002
1.049606e+002,-1.619731e-002,1.914327e+000,2.110802e+001,-1.154917e-002
1.049625e+002,-1.774668e-002,1.918975e+000,2.110647e+001,-9.999795e-003
1.049644e+002,-1.774668e-002,1.925173e+000,2.110492e+001,-8.450417e-003
1.049664e+002,-1.619731e-002,1.928272e+000,2.110337e+001,-8.450417e-003
1.049683e+002,-1.464793e-002,1.934469e+000,2.110182e+001,-8.450417e-003
1.049702e+002,-1.774668e-002,1.940667e+000,2.110027e+001,-1.154917e-002
1.049721e+002,-1.619731e-002,1.946864e+000,2.110182e+001,-9.999795e-003
1.049741e+002,-1.774668e-002,1.948414e+000,2.110337e+001,-1.154917e-002
1.049760e+002,-1.619731e-002,1.954611e+000,2.110337e+001,-1.154917e-002
1.049779e+002,-1.619731e-002,1.960809e+000,2.110492e+001,-1.154917e-002
1.049799e+002,-1.619731e-002,1.967006e+000,2.110492e+001,-1.154917e-002
1.049818e+002,-1.619731e-002,1.968555e+000,2.110647e+001,-8.450417e-003
1.049837e+002,-1.619731e-002,1.973204e+000,2.110647e+001,-9.999795e-003
1.049856e+002,-1.774668e-002,1.979401e+000,2.110492e+001,-9.999795e-003
1.049876e+002,-1.619731e-002,1.982500e+000,2.110337e+001,-1.309855e-002
1.049895e+002,-1.774668e-002,1.984049e+000,2.110027e+001,-1.154917e-002
1.049914e+002,-1.774668e-002,1.987148e+000,2.109097e+001,-1.154917e-002
1.049934e+002,-1.619731e-002,1.988697e+000,2.108168e+001,-9.999795e-003
1.049953e+002,-1.464793e-002,1.993345e+000,2.107393e+001,-1.154917e-002
1.049972e+002,-1.774668e-002,1.994895e+000,2.106773e+001,-1.154917e-002
1.049991e+002,-1.619731e-002,1.996444e+000,2.106463e+001,-1.154917e-002
1.050011e+002,-1.619731e-002,2.001092e+000,2.106154e+001,-1.154917e-002
1.050030e+002,-1.929606e-002,2.004191e+000,2.105999e+001,-1.154917e-002
1.050049e+002,-1.929606e-002,2.007290e+000,2.105999e+001,-1.154917e-002
1.050069e+002,-1.619731e-002,2.010389e+000,2.105689e+001,-9.999795e-003
1.050088e+002,-1.774668e-002,2.011938e+000,2.105844e+001,-8.450417e-003
1.050107e+002,-1.619731e-002,2.015037e+000,2.106154e+001,-9.999795e-003
1.050126e+002,-1.774668e-002,2.015037e+000,2.105999e+001,-1.154917e-002
1.050146e+002,-1.774668e-002,2.016586e+000,2.105689e+001,-1.154917e-002
1.050165e+002,-1.619731e-002,2.019685e+000,2.105844e+001,-1.154917e-002
1.050184e+002,-1.929606e-002,2.022784e+000,2.105689e+001,-9.999795e-003
1.050204e+002,-1.774668e-002,2.027432e+000,2.105379e+001,-1.154917e-002
1.050223e+002,-1.619731e-002,2.032080e+000,2.105224e+001,-1.154917e-002
1.050242e+002,-1.619731e-002,2.033629e+000,2.104759e+001,-9.999795e-003
1.050261e+002,-1.774668e-002,2.036728e+000,2.104140e+001,-1.154917e-002
1.050281e+002,-1.774668e-002,2.036728e+000,2.103675e+001,-1.154917e-002
1.050300e+002,-1.619731e-002,2.039827e+000,2.103055e+001,-1.309855e-002
1.050319e+002,-1.619731e-002,2.039827e+000,2.102745e+001,-1.154917e-002
1.050339e+002,-1.774668e-002,2.038277e+000,2.102435e+001,-1.154917e-002
1.050358e+002,-1.774668e-002,2.038277e+000,2.102125e+001,-1.154917e-002
1.050377e+002,-1.774668e-002,2.038277e+000,2.102125e+001,-1.154917e-002
1.050396e+002,-1.619731e-002,2.038277e+000,2.101661e+001,-9.999795e-003
1.050416e+002,-1.774668e-002,2.039827e+000,2.101041e+001,-1.154917e-002
1.050435e+002,-1.774668e-002,2.039827e+000,2.100886e+001,-9.999795e-003
1.050454e+002,-1.619731e-002,2.039827e+000,2.100421e+001,-1.154917e-002
1.050474e+002,-1.619731e-002,2.041376e+000,2.099491e+001,-9.999795e-003
1.050493e+002,-1.619731e-002,2.042926e+000,2.098562e+001,-9.999795e-003
1.050512e+002,-1.774668e-002,2.044475e+000,2.097477e+001,-1.154917e-002
1.050531e+002,-1.774668e-002,2.042926e+000,2.096857e+001,-9.999795e-003
1.050551e+002,-1.619731e-002,2.044475e+000,2.096238e+001,-1.309855e-002
1.050570e+002,-1.774668e-002,2.042926e+000,2.096238e+001,-9.999795e-003
1.050589e+002,-1.774668e-002,2.042926e+000,2.096083e+001,-1.154917e-002
1.050609e+002,-1.774668e-002,2.042926e+000,2.096083e+001,-1.154917e-002
1.050628e+002,-1.619731e-002,2.041376e+000,2.095928e+001,-9.999795e-003
1.050647e+002,-1.619731e-002,2.047574e+000,2.095773e+001,-1.154917e-002
1.050666e+002,-1.774668e-002,2.052222e+000,2.095618e+001,-9.999795e-003
1.050686e+002,-1.464793e-002,2.055321e+000,2.095308e+001,-1.309855e-002
1.050705e+002,-1.774668e-002,2.059969e+000,2.094998e+001,-9.999795e-003
1.050724e+002,-1.619731e-002,2.061518e+000,2.094843e+001,-1.309855e-002
1.050744e+002,-1.619731e-002,2.063067e+000,2.094378e+001,-9.999795e-003
1.050763e+002,-1.774668e-002,2.067716e+000,2.094378e+001,-9.999795e-003
1.050782e+002,-1.619731e-002,2.072364e+000,2.094378e+001,-9.999795e-003
1.050801e+002,-1.619731e-002,2.070814e+000,2.094688e+001,-1.154917e-002
1.050821e+002,-1.774668e-002,2.072364e+000,2.094843e+001,-1.154917e-002
1.050840e+002,-1.619731e-002,2.072364e+000,2.095308e+001,-1.154917e-002
1.050859e+002,-1.619731e-002,2.070814e+000,2.094998e+001,-9.999795e-003
1.050879e+002,-1.619731e-002,2.072364e+000,2.094998e+001,-9.999795e-003
1.050898e+002,-1.774668e-002,2.075463e+000,2.094998e+001,-1.154917e-002
1.050917e+002,-1.774668e-002,2.078561e+000,2.094843e+001,-9.999795e-003
1.050936e+002,-1.619731e-002,2.080111e+000,2.094688e+001,-9.999795e-003
1.050956e+002,-1.774668e-002,2.084759e+000,2.094688e+001,-1.154917e-002
1.050975e+002,-1.619731e-002,2.087857e+000,2.095153e+001,-1.154917e-002
1.050994e+002,-1.774668e-002,2.090956e+000,2.094998e+001,-9.999795e-003
1.051014e+002,-1.774668e-002,2.092506e+000,2.094688e+001,-1.154917e-002
1.051033e+002,-1.619731e-002,2.095604e+000,2.094223e+001,-9.999795e-003
1.051052e+002,-1.619731e-002,2.097154e+000,2.094069e+001,-1.154917e-002
1.051071e+002,-1.619731e-002,2.097154e+000,2.093759e+001,-9.999795e-003
1.051091e+002,-1.619731e-002,2.097154e+000,2.093759e+001,-9.999795e-003
1.051110e+002,-1.774668e-002,2.098703e+000,2.093914e+001,-8.450417e-003
1.051129e+002,-1.774668e-002,2.098703e+000,2.093759e+001,-1.154917e-002
1.051149e+002,-1.774668e-002,2.100253e+000,2.094069e+001,-9.999795e-003
1.051168e+002,-1.774668e-002,2.103351e+000,2.094069e+001,-9.999795e-003
1.051187e+002,-1.619731e-002,2.109549e+000,2.094378e+001,-1.154917e-002
1.051206e+002,-1.619731e-002,2.114197e+000,2.094378e+001,-9.999795e-003
1.051226e+002,-1.774668e-002,2.118845e+000,2.094378e+001,-1.154917e-002
1.051245e+002,-1.774668e-002,2.121944e+000,2.094533e+001,-8.450417e-003
1.051264e+002,-1.929606e-002,2.123493e+000,2.094533e+001,-1.154917e-002
1.051284e+002,-1.619731e-002,2.125043e+000,2.094688e+001,-1.154917e-002
1.051303e+002,-1.774668e-002,2.125043e+000,2.094688e+001,-1.154917e-002
1.051322e+002,-1.619731e-002,2.128141e+000,2.094378e+001,-1.154917e-002
1.051341e+002,-1.619731e-002,2.128141e+000,2.094378e+001,-1.154917e-002
1.051361e+002,-1.619731e-002,2.129691e+000,2.094223e+001,-1.154917e-002
1.051380e+002,-1.774668e-002,2.134339e+000,2.093914e+001,-1.154917e-002
1.051399e+002,-1.774668e-002,2.134339e+000,2.094223e+001,-1.154917e-002
1.051419e+002,-1.774668e-002,2.135888e+000,2.093914e+001,-9.999795e-003
1.051438e+002,-1.774668e-002,2.137438e+000,2.093914e+001,-9.999795e-003
1.051457e+002,-1.619731e-002,2.137438e+000,2.093449e+001,-1.154917e-002
1.051476e+002,-1.774668e-002,2.140536e+000,2.093449e+001,-1.154917e-002
1.051496e+002,-1.774668e-002,2.142086e+000,2.093139e+001,-9.999795e-003
1.051515e+002,-1.619731e-002,2.146734e+000,2.093449e+001,-9.999795e-003
1.051534e+002,-1.774668e-002,2.148283e+000,2.093449e+001,-1.154917e-002
1.051554e+002,-1.619731e-002,2.151382e+000,2.093604e+001,-1.154917e-002
1.051573e+002,-1.619731e-002,2.152931e+000,2.093604e+001,-9.999795e-003
1.051592e+002,-1.774668e-002,2.156030e+000,2.093604e+001,-1.154917e-002
1.051611e+002,-1.929606e-002,2.159129e+000,2.093759e+001,-9.999795e-003
1.051631e+002,-1.774668e-002,2.159129e+000,2.093759e+001,-1.154917e-002
1.051650e+002,-1.774668e-002,2.159129e+000,2.093759e+001,-9.999795e-003
1.051669e+002,-1.774668e-002,2.160678e+000,2.094069e+001,-1.309855e-002
1.051689e+002,-1.619731e-002,2.160678e+000,2.094069e+001,-1.154917e-002
1.051708e+002,-1.619731e-002,2.162228e+000,2.094069e+001,-1.154917e-002
1.051727e+002,-1.619731e-002,2.163777e+000,2.093759e+001,-1.154917e-002
1.051746e+002,-1.619731e-002,2.163777e+000,2.093449e+001,-9.999795e-003
1.051766e+002,-1.774668e-002,2.166876e+000,2.093139e+001,-1.154917e-002
1.051785e+002,-1.619731e-002,2.169975e+000,2.093604e+001,-1.154917e-002
1.051804e+002,-1.619731e-002,2.173073e+000,2.093449e+001,-9.999795e-003
1.051824e+002,-1.619731e-002,2.176172e+000,2.093604e+001,-1.309855e-002
1.051843e+002,-1.619731e-002,2.173073e+000,2.093604e+001,-1.154917e-002
1.051862e+002,-1.619731e-002,2.176172e+000,2.093449e+001,-9.999795e-003
1.051881e+002,-1.774668e-002,2.179271e+000,2.094069e+001,-9.999795e-003
1.051901e+002,-1.619731e-002,2.179271e+000,2.094069e+001,-1.154917e-002
1.051920e+002,-1.619731e-002,2.180820e+000,2.094688e+001,-1.154917e-002
1.051939e+002,-1.619731e-002,2.179271e+000,2.094998e+001,-9.999795e-003
1.051959e+002,-1.929606e-002,2.179271e+000,2.095618e+001,-1.154917e-002
