,Name,t_%,y_var,t_0,file,Rater,Artist,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
9,P8_D1_G4_M1_R1_T1,0.4,6,77.34775204420399,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.4
10,P8_D1_G4_M1_R1_T1,0.5,7,85.2476337017166,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.5
11,P8_D1_G4_M1_R1_T1,0.6,6,104.7059683406508,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.6
12,P8_D1_G4_M1_R1_T1,0.6,5,105.64276256758365,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.6
13,P8_D1_G4_M1_R1_T1,0.7000000000000001,4,134.45886674443403,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.8
14,P8_D1_G4_M1_R1_T1,0.8,5,138.99579433211923,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.8
15,P8_D1_G4_M1_R1_T1,0.8,6,145.58274153349302,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.8
16,P8_D1_G4_M1_R1_T1,0.9,5,138.99579433211923,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.9
17,P8_D1_G4_M1_R1_T1,0.9,6,145.58274153349302,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.9
18,P8_D1_G4_M1_R1_T1,1.0,5,138.99579433211923,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,1.0
19,P8_D1_G4_M1_R1_T1,1.0,6,145.58274153349302,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,1.0
0,P5_D1_G3_M1_R2_T1,0.1,5,10.458797967575071,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,0.1
1,P5_D1_G3_M1_R2_T1,0.30000000000000004,6,39.07618317929077,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,0.4
2,P5_D1_G3_M1_R2_T1,0.5,3,79.09217009918213,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,0.5
3,P5_D1_G3_M1_R2_T1,0.5,5,82.8927079294281,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,0.5
4,P5_D1_G3_M1_R2_T1,0.7000000000000001,2,110.01112495231628,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,0.8
5,P5_D1_G3_M1_R2_T1,0.7000000000000001,5,114.51065210681152,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,0.8
6,P5_D1_G3_M1_R2_T1,0.8,6,127.74230015449524,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,0.8
7,P5_D1_G3_M1_R2_T1,0.9,1,148.67727594277954,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,0.9
8,P5_D1_G3_M1_R2_T1,1.0,5,157.60937609155275,G3_P5_D1_G3_M1_R2_T1_IMPRO.csv,G3,G,P5,D1,M1,R2,D1_M1,1.0
0,P7_D0_G1_M6_R2_T1,0.1,2,6.443122858856201,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,0.1
1,P7_D0_G1_M6_R2_T1,0.30000000000000004,1,39.35264705340576,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,0.4
2,P7_D0_G1_M6_R2_T1,0.4,2,64.23103390081788,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,0.4
3,P7_D0_G1_M6_R2_T1,0.6,1,111.29587909155272,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,0.6
4,P7_D0_G1_M6_R2_T1,0.7000000000000001,2,121.8720230667572,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,0.8
5,P7_D0_G1_M6_R2_T1,0.7000000000000001,3,130.5468089256134,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,0.8
6,P7_D0_G1_M6_R2_T1,0.9,2,152.518037043869,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,0.9
7,P7_D0_G1_M6_R2_T1,0.9,3,163.66060486648558,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,0.9
8,P7_D0_G1_M6_R2_T1,1.0,2,152.518037043869,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,1.0
9,P7_D0_G1_M6_R2_T1,1.0,3,163.66060486648558,G1_P7_D0_G1_M6_R2_T1_IMPRO.csv,G1,G,P7,D0,M6,R2,D0_M6,1.0
0,P3_D5_G1_M6_R1_T1,0.1,1,10.253093623015806,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,0.1
1,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
2,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
3,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
4,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
5,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
6,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
7,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
8,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
9,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
10,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
11,P3_D5_G1_M6_R1_T1,1.0,7,198.8456235473563,G1_P3_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D5,M6,R1,D5_M6,1.0
0,P5_D6_G3_M6_R1_T1,0.1,3,5.712890135421753,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.1
1,P5_D6_G3_M6_R1_T1,0.2,1,19.796811938964844,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.2
2,P5_D6_G3_M6_R1_T1,0.30000000000000004,4,24.06340989891052,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.4
3,P5_D6_G3_M6_R1_T1,0.30000000000000004,1,28.06290493133545,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.4
4,P5_D6_G3_M6_R1_T1,0.4,4,38.81390309727478,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.4
5,P5_D6_G3_M6_R1_T1,0.4,5,43.27143382261658,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.4
6,P5_D6_G3_M6_R1_T1,0.5,2,57.31213806866455,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.5
7,P5_D6_G3_M6_R1_T1,0.6,4,64.72562397329712,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.6
8,P5_D6_G3_M6_R1_T1,0.6,5,66.64656484359742,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.6
9,P5_D6_G3_M6_R1_T1,0.8,4,87.61207495613098,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.8
10,P5_D6_G3_M6_R1_T1,0.8,3,93.19890601907348,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.8
11,P5_D6_G3_M6_R1_T1,0.9,1,95.4686857959137,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.9
12,P5_D6_G3_M6_R1_T1,0.9,4,103.118853,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.9
13,P5_D6_G3_M6_R1_T1,0.9,6,105.43524290081788,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,0.9
14,P5_D6_G3_M6_R1_T1,1.0,1,95.4686857959137,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,1.0
15,P5_D6_G3_M6_R1_T1,1.0,4,103.118853,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,1.0
16,P5_D6_G3_M6_R1_T1,1.0,6,105.43524290081788,G3_P5_D6_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D6,M6,R1,D6_M6,1.0
0,P7_D5_G1_M5_R1_T1,0.1,3,5.676866204086304,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.1
1,P7_D5_G1_M5_R1_T1,0.2,1,20.782570975204468,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.2
2,P7_D5_G1_M5_R1_T1,0.30000000000000004,3,29.66661904386902,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.4
3,P7_D5_G1_M5_R1_T1,0.4,6,40.247598969482425,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.4
4,P7_D5_G1_M5_R1_T1,0.5,7,49.77302704005432,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.5
5,P7_D5_G1_M5_R1_T1,0.8,5,91.0819899885559,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.8
6,P7_D5_G1_M5_R1_T1,0.8,7,95.63005688746642,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.8
7,P7_D5_G1_M5_R1_T1,0.9,5,91.0819899885559,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.9
8,P7_D5_G1_M5_R1_T1,0.9,7,95.63005688746642,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,0.9
9,P7_D5_G1_M5_R1_T1,1.0,5,91.0819899885559,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,1.0
10,P7_D5_G1_M5_R1_T1,1.0,7,95.63005688746642,P7_P7_D5_G1_M5_R1_T1_IMPRO.csv,P7,P,P7,D5,M5,R1,D5_M5,1.0
0,P8_D6_G4_M6_R2_T1,0.1,4,19.49660420330204,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,0.1
1,P8_D6_G4_M6_R2_T1,0.2,5,39.59749967679631,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,0.2
2,P8_D6_G4_M6_R2_T1,0.30000000000000004,4,66.14801402543904,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,0.4
3,P8_D6_G4_M6_R2_T1,0.6,3,117.3566033753756,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,0.6
4,P8_D6_G4_M6_R2_T1,0.7000000000000001,4,139.04966485586462,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,0.8
5,P8_D6_G4_M6_R2_T1,0.8,5,156.86220372851696,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,0.8
6,P8_D6_G4_M6_R2_T1,0.8,6,170.92124328248306,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,0.8
7,P8_D6_G4_M6_R2_T1,0.9,5,197.14864670454145,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,0.9
8,P8_D6_G4_M6_R2_T1,1.0,6,222.09145463220216,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,1.0
9,P8_D6_G4_M6_R2_T1,1.0,6,222.09145463220216,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,1.0
10,P8_D6_G4_M6_R2_T1,1.0,6,222.09145463220216,P8_P8_D6_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D6,M6,R2,D6_M6,1.0
0,P8_D6_G4_M6_R1_T2,0.2,2,14.183359496544348,P8_P8_D6_G4_M6_R1_T2_IMPRO.csv,P8,P,P8,D6,M6,R1,D6_M6,0.2
1,P8_D6_G4_M6_R1_T2,0.4,3,43.25161353407758,P8_P8_D6_G4_M6_R1_T2_IMPRO.csv,P8,P,P8,D6,M6,R1,D6_M6,0.4
2,P8_D6_G4_M6_R1_T2,0.5,4,57.18291066882883,P8_P8_D6_G4_M6_R1_T2_IMPRO.csv,P8,P,P8,D6,M6,R1,D6_M6,0.5
3,P8_D6_G4_M6_R1_T2,0.6,3,63.20173838754149,P8_P8_D6_G4_M6_R1_T2_IMPRO.csv,P8,P,P8,D6,M6,R1,D6_M6,0.6
4,P8_D6_G4_M6_R1_T2,0.9,4,97.3827825787206,P8_P8_D6_G4_M6_R1_T2_IMPRO.csv,P8,P,P8,D6,M6,R1,D6_M6,0.9
5,P8_D6_G4_M6_R1_T2,1.0,5,109.8768563049538,P8_P8_D6_G4_M6_R1_T2_IMPRO.csv,P8,P,P8,D6,M6,R1,D6_M6,1.0
6,P8_D6_G4_M6_R1_T2,1.0,4,120.04662899434068,P8_P8_D6_G4_M6_R1_T2_IMPRO.csv,P8,P,P8,D6,M6,R1,D6_M6,1.0
7,P8_D6_G4_M6_R1_T2,1.0,4,120.04662899434068,P8_P8_D6_G4_M6_R1_T2_IMPRO.csv,P8,P,P8,D6,M6,R1,D6_M6,1.0
0,P5_D5_G3_M6_R1_T1,0.2,7,12.310064971389773,P5_P5_D5_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D5,M6,R1,D5_M6,0.2
1,P5_D5_G3_M6_R1_T1,0.4,6,44.54291385694885,P5_P5_D5_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D5,M6,R1,D5_M6,0.4
2,P5_D5_G3_M6_R1_T1,0.5,7,49.30019191798401,P5_P5_D5_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D5,M6,R1,D5_M6,0.5
3,P5_D5_G3_M6_R1_T1,0.6,3,65.54726192370606,P5_P5_D5_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D5,M6,R1,D5_M6,0.6
4,P5_D5_G3_M6_R1_T1,0.7000000000000001,7,71.68892197520447,P5_P5_D5_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D5,M6,R1,D5_M6,0.8
5,P5_D5_G3_M6_R1_T1,1.0,2,111.22448602861024,P5_P5_D5_G3_M6_R1_T1_IMPRO.csv,P5,P,P5,D5,M6,R1,D5_M6,1.0
0,P6_D6_G1_M6_R2_T1,0.1,1,8.318850093460084,G1_P6_D6_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D6,M6,R2,D6_M6,0.1
1,P6_D6_G1_M6_R2_T1,0.6,2,98.0487988817444,G1_P6_D6_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D6,M6,R2,D6_M6,0.6
2,P6_D6_G1_M6_R2_T1,0.7000000000000001,1,115.19849595613098,G1_P6_D6_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D6,M6,R2,D6_M6,0.8
3,P6_D6_G1_M6_R2_T1,0.8,1,115.19849595613098,G1_P6_D6_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D6,M6,R2,D6_M6,0.8
4,P6_D6_G1_M6_R2_T1,0.9,1,115.19849595613098,G1_P6_D6_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D6,M6,R2,D6_M6,0.9
5,P6_D6_G1_M6_R2_T1,1.0,1,115.19849595613098,G1_P6_D6_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D6,M6,R2,D6_M6,1.0
0,P6_D1_G1_M6_R2_T1,0.1,1,18.70002701716614,P6_P6_D1_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D1,M6,R2,D1_M6,0.1
1,P6_D1_G1_M6_R2_T1,0.30000000000000004,6,50.1352452117157,P6_P6_D1_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D1,M6,R2,D1_M6,0.4
2,P6_D1_G1_M6_R2_T1,0.8,4,150.48881612779235,P6_P6_D1_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D1,M6,R2,D1_M6,0.8
3,P6_D1_G1_M6_R2_T1,1.0,6,192.77594003814696,P6_P6_D1_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D1,M6,R2,D1_M6,1.0
4,P6_D1_G1_M6_R2_T1,1.0,6,192.77594003814696,P6_P6_D1_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D1,M6,R2,D1_M6,1.0
5,P6_D1_G1_M6_R2_T1,1.0,6,192.77594003814696,P6_P6_D1_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D1,M6,R2,D1_M6,1.0
6,P6_D1_G1_M6_R2_T1,1.0,6,192.77594003814696,P6_P6_D1_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D1,M6,R2,D1_M6,1.0
0,P7_D1_G1_M1_R2_T1,0.30000000000000004,6,54.04891292752075,P7_P7_D1_G1_M1_R2_T1_IMPRO.csv,P7,P,P7,D1,M1,R2,D1_M1,0.4
1,P7_D1_G1_M1_R2_T1,0.4,1,56.37704512969971,P7_P7_D1_G1_M1_R2_T1_IMPRO.csv,P7,P,P7,D1,M1,R2,D1_M1,0.4
2,P7_D1_G1_M1_R2_T1,0.4,2,73.43422712397766,P7_P7_D1_G1_M1_R2_T1_IMPRO.csv,P7,P,P7,D1,M1,R2,D1_M1,0.4
3,P7_D1_G1_M1_R2_T1,0.5,6,87.28264803242493,P7_P7_D1_G1_M1_R2_T1_IMPRO.csv,P7,P,P7,D1,M1,R2,D1_M1,0.5
4,P7_D1_G1_M1_R2_T1,0.7000000000000001,7,117.65591594659423,P7_P7_D1_G1_M1_R2_T1_IMPRO.csv,P7,P,P7,D1,M1,R2,D1_M1,0.8
5,P7_D1_G1_M1_R2_T1,0.8,7,117.65591594659423,P7_P7_D1_G1_M1_R2_T1_IMPRO.csv,P7,P,P7,D1,M1,R2,D1_M1,0.8
6,P7_D1_G1_M1_R2_T1,0.9,7,117.65591594659423,P7_P7_D1_G1_M1_R2_T1_IMPRO.csv,P7,P,P7,D1,M1,R2,D1_M1,0.9
7,P7_D1_G1_M1_R2_T1,1.0,7,117.65591594659423,P7_P7_D1_G1_M1_R2_T1_IMPRO.csv,P7,P,P7,D1,M1,R2,D1_M1,1.0
0,P9_D6_G4_M6_R2_T2,0.30000000000000004,4,40.5483120038147,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,0.4
1,P9_D6_G4_M6_R2_T2,0.30000000000000004,5,47.902540814987184,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,0.4
2,P9_D6_G4_M6_R2_T2,0.5,6,88.2086450152588,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,0.5
3,P9_D6_G4_M6_R2_T2,0.5,5,99.6319790228882,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,0.5
4,P9_D6_G4_M6_R2_T2,0.7000000000000001,4,130.6627700629425,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,0.8
5,P9_D6_G4_M6_R2_T2,0.8,5,140.54331182070922,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,0.8
6,P9_D6_G4_M6_R2_T2,0.9,6,179.65104110681153,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,0.9
7,P9_D6_G4_M6_R2_T2,1.0,4,200.5788329923706,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,1.0
8,P9_D6_G4_M6_R2_T2,1.0,4,200.5788329923706,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,1.0
9,P9_D6_G4_M6_R2_T2,1.0,4,200.5788329923706,G4_P9_D6_G4_M6_R2_T2_IMPRO.csv,G4,G,P9,D6,M6,R2,D6_M6,1.0
0,P7_D1_G1_M6_R2_T1,0.2,4,21.419228074386595,P7_P7_D1_G1_M6_R2_T1_IMPRO.csv,P7,P,P7,D1,M6,R2,D1_M6,0.2
1,P7_D1_G1_M6_R2_T1,0.2,7,25.96085109727478,P7_P7_D1_G1_M6_R2_T1_IMPRO.csv,P7,P,P7,D1,M6,R2,D1_M6,0.2
2,P7_D1_G1_M6_R2_T1,0.8,6,135.3383599485016,P7_P7_D1_G1_M6_R2_T1_IMPRO.csv,P7,P,P7,D1,M6,R2,D1_M6,0.8
3,P7_D1_G1_M6_R2_T1,0.8,6,136.26901897901917,P7_P7_D1_G1_M6_R2_T1_IMPRO.csv,P7,P,P7,D1,M6,R2,D1_M6,0.8
4,P7_D1_G1_M6_R2_T1,1.0,7,182.26871598283387,P7_P7_D1_G1_M6_R2_T1_IMPRO.csv,P7,P,P7,D1,M6,R2,D1_M6,1.0
0,P6_D1_G1_M1_R2_T1,0.2,5,27.35633104768372,P6_P6_D1_G1_M1_R2_T1_IMPRO.csv,P6,P,P6,D1,M1,R2,D1_M1,0.2
1,P6_D1_G1_M1_R2_T1,0.4,6,49.604985036239626,P6_P6_D1_G1_M1_R2_T1_IMPRO.csv,P6,P,P6,D1,M1,R2,D1_M1,0.4
2,P6_D1_G1_M1_R2_T1,0.5,6,49.604985036239626,P6_P6_D1_G1_M1_R2_T1_IMPRO.csv,P6,P,P6,D1,M1,R2,D1_M1,0.5
3,P6_D1_G1_M1_R2_T1,0.6,6,49.604985036239626,P6_P6_D1_G1_M1_R2_T1_IMPRO.csv,P6,P,P6,D1,M1,R2,D1_M1,0.6
4,P6_D1_G1_M1_R2_T1,0.7000000000000001,6,49.604985036239626,P6_P6_D1_G1_M1_R2_T1_IMPRO.csv,P6,P,P6,D1,M1,R2,D1_M1,0.8
5,P6_D1_G1_M1_R2_T1,0.8,6,49.604985036239626,P6_P6_D1_G1_M1_R2_T1_IMPRO.csv,P6,P,P6,D1,M1,R2,D1_M1,0.8
6,P6_D1_G1_M1_R2_T1,0.9,6,49.604985036239626,P6_P6_D1_G1_M1_R2_T1_IMPRO.csv,P6,P,P6,D1,M1,R2,D1_M1,0.9
7,P6_D1_G1_M1_R2_T1,1.0,6,49.604985036239626,P6_P6_D1_G1_M1_R2_T1_IMPRO.csv,P6,P,P6,D1,M1,R2,D1_M1,1.0
0,P9_D6_G4_M6_R1_T1,0.2,4,13.7870549294281,G4_P9_D6_G4_M6_R1_T1_IMPRO.csv,G4,G,P9,D6,M6,R1,D6_M6,0.2
1,P9_D6_G4_M6_R1_T1,0.6,5,55.52686605531311,G4_P9_D6_G4_M6_R1_T1_IMPRO.csv,G4,G,P9,D6,M6,R1,D6_M6,0.6
2,P9_D6_G4_M6_R1_T1,0.7000000000000001,6,73.98171398283387,G4_P9_D6_G4_M6_R1_T1_IMPRO.csv,G4,G,P9,D6,M6,R1,D6_M6,0.8
3,P9_D6_G4_M6_R1_T1,1.0,5,102.67991413923644,G4_P9_D6_G4_M6_R1_T1_IMPRO.csv,G4,G,P9,D6,M6,R1,D6_M6,1.0
0,P9_D6_G4_M6_R1_T2,0.30000000000000004,1,26.518412938964843,P9_P9_D6_G4_M6_R1_T2_IMPRO.csv,P9,P,P9,D6,M6,R1,D6_M6,0.4
1,P9_D6_G4_M6_R1_T2,0.6,3,63.77268415068054,P9_P9_D6_G4_M6_R1_T2_IMPRO.csv,P9,P,P9,D6,M6,R1,D6_M6,0.6
2,P9_D6_G4_M6_R1_T2,0.8,4,82.50685101716614,P9_P9_D6_G4_M6_R1_T2_IMPRO.csv,P9,P,P9,D6,M6,R1,D6_M6,0.8
3,P9_D6_G4_M6_R1_T2,1.0,5,114.87135796185302,P9_P9_D6_G4_M6_R1_T2_IMPRO.csv,P9,P,P9,D6,M6,R1,D6_M6,1.0
4,P9_D6_G4_M6_R1_T2,1.0,5,114.87135796185302,P9_P9_D6_G4_M6_R1_T2_IMPRO.csv,P9,P,P9,D6,M6,R1,D6_M6,1.0
5,P9_D6_G4_M6_R1_T2,1.0,5,114.87135796185302,P9_P9_D6_G4_M6_R1_T2_IMPRO.csv,P9,P,P9,D6,M6,R1,D6_M6,1.0
6,P9_D6_G4_M6_R1_T2,1.0,5,114.87135796185302,P9_P9_D6_G4_M6_R1_T2_IMPRO.csv,P9,P,P9,D6,M6,R1,D6_M6,1.0
0,P9_D6_G4_M6_R2_T1,0.4,1,79.43038896566773,P9_P9_D6_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D6,M6,R2,D6_M6,0.4
